;seg;badseg;meanamp_ROI;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;6.8765;0.0;Hammer;0.5310796074154853;0.8026315789473685;0.375;0.04023171341667221;
2;2;;15.8048;0.0;Schaufel;0.15976008724100327;0.05263157894736842;0.625;0.014697037272677887;
3;3;;0.4736;0.0;Rohrzange;0.0010905125408942203;0.0;0.75;0.0072307345633934;
4;4;;-5.5382;0.0;Bohrer;0.07470010905125408;0.2631578947368421;0.375;0.0040515218116698734;
5;5;;-23.2236;0.0;Amboss;0.0;0.05263157894736842;0.375;0.002419120095840936;
6;6;;4.4051;0.0;Spachtel;0.025081788440567066;0.039473684210526314;0.625;0.0014815251544992717;
7;7;;-3.5946;0.0;Kittel;0.2677208287895311;0.6052631578947368;0.375;0.017071533301673818;
8;8;;-22.2697;0.0;Halstuch;0.06706652126499454;0.013157894736842105;0.625;0.005645577664199498;
9;9;;1.8567;0.0;SchÃ¼rze;0.31624863685932386;0.19736842105263158;0.5;0.002988988140047571;
10;10;;30.5737;0.0;Jeans;0.10905125408942203;0.42105263157894735;0.25;0.0017985372381626385;
11;11;;13.2247;0.0;Jackett;0.15267175572519084;0.13157894736842105;0.5;0.001131526719693161;
12;12;;-4.329;0.0;Pullover;0.23336968375136313;0.07894736842105263;0.625;0.0007130435405888085;
13;13;;-17.2479;0.0;Bluse;0.3495092693565976;0.3684210526315789;0.25;0.0004322020797505104;
14;14;;-27.6606;0.0;Automobil;0.30861504907306436;0.09210526315789473;0.75;0.02425515205007401;
15;15;;0.6664;0.0;Motorrad;0.17938931297709923;0.10526315789473684;0.625;0.0061291031557504805;
16;16;;-0.9471;0.0;Kutsche;0.17829880043620502;0.4605263157894737;0.5;0.0032913529919103234;
17;17;;-4.4996;0.0;U-Bahn;0.0916030534351145;0.15789473684210525;0.375;0.015321583540428518;
18;18;;-21.2145;0.0;Akazie;0.017448200654307525;0.013157894736842105;0.375;0.07215703679018312;
19;19;;34.61;0.0;Platane;0.010359869138495093;0.09210526315789473;0.5;0.0129972787161334;
20;20;;4.6268;0.0;Eiche;0.20610687022900764;0.6842105263157895;0.25;0.006740061957620742;
21;21;;10.1281;0.0;Ahorn;0.028898582333696837;0.23684210526315788;0.25;0.00422968624539561;
22;22;;2.531;0.0;Ulme;0.025627044711014176;0.35526315789473684;0.125;0.002868318319170415;
23;23;;-6.6315;0.0;Pappel;0.04198473282442748;0.5;0.375;0.0020167905046955524;
24;24;;-16.762999999999998;0.0;Zypresse;0.009269356597600873;0.039473684210526314;0.625;0.001438665670368663;
25;25;;-10.03;0.0;Esche;0.05343511450381679;0.6052631578947368;0.25;0.0010252170684166774;
26;26;;12.3215;0.034482758620689655;U-Bahn;0.0916030534351145;0.15789473684210525;0.375;0.017405925751999365;
27;27;;-1.3554;0.0;Fahrrad;0.38386041439476554;0.05263157894736842;0.5;0.0061225239538424;
28;28;;-11.4261;0.0;Dreirad;0.010359869138495093;0.039473684210526314;0.5;0.003979220322363817;
29;29;;8.3721;0.0;Nachtzug;0.026717557251908396;0.05263157894736842;0.625;0.005446829845854305;
30;30;;13.8879;0.0;FÃ¤hre;0.11559432933478735;0.4342105263157895;0.25;0.0020593933412129083;
31;31;;5.4557;0.0;Truhe;0.1728462377317339;0.27631578947368424;0.25;0.028761418221651538;
32;32;;-3.1891;0.0;Couch;0.1717557251908397;0.34210526315789475;0.25;0.03163551140683532;
33;33;;-17.1461;0.0;Schrank;0.6875681570338059;0.2894736842105263;0.5;0.002474436180454741;
34;34;;-7.327999999999999;0.0;Lehnstuhl;0.17393675027262814;0.05263157894736842;0.75;0.004590517959894608;
35;35;;18.3691;0.034482758620689655;Esche;0.05343511450381679;0.6052631578947368;0.25;0.010539826963166127;
36;36;;20.6758;0.034482758620689655;Zypresse;0.009269356597600873;0.039473684210526314;0.625;0.005871396507130381;
37;37;;-6.0796;0.034482758620689655;Pappel;0.04198473282442748;0.5;0.375;0.0037931646218040812;
38;38;;-1.8348;0.034482758620689655;Ahorn;0.028898582333696837;0.23684210526315788;0.25;0.0026134218950005454;
39;39;;1.8014;0.0;Papagei;0.13249727371864775;0.09210526315789473;0.5;0.10528948378658108;
40;40;;-6.3807;0.0;Drossel;0.022900763358778626;0.05263157894736842;0.5;0.009404880362496553;
41;41;;-1.594;0.0;Storch;0.12104689203925845;0.18421052631578946;0.375;0.0050342796580260685;
42;42;;16.8923;0.0;Pelikan;0.026172300981461286;0.15789473684210525;0.5;0.003239543975816697;
43;43;;13.7253;0.0;Specht;0.10359869138495092;0.13157894736842105;0.375;0.0022322165478127756;
44;44;;-11.024000000000001;0.0;Elster;0.09378407851690294;0.3684210526315789;0.375;0.0015819550306742246;
45;45;;3.5131;0.0;Pinguin;0.010905125408942203;0.06578947368421052;0.5;0.0011286403304861137;
46;46;;0.1488;0.0;Sperling;0.14122137404580154;0.17105263157894737;0.625;0.0007974202784728537;
47;47;;-17.7006;0.034482758620689655;FÃ¤hre;0.11559432933478735;0.4342105263157895;0.25;0.022942255342161075;
48;48;;-11.4211;0.034482758620689655;Dreirad;0.010359869138495093;0.039473684210526314;0.5;0.00975425431366292;
49;49;;6.1995;0.034482758620689655;Kutsche;0.17829880043620502;0.4605263157894737;0.5;0.005872765069842631;
50;50;;1.162;0.034482758620689655;Nachtzug;0.026717557251908396;0.05263157894736842;0.625;0.017277664310287256;
51;51;;5.9389;0.0;Karren;0.27699018538713194;0.7236842105263158;0.375;0.002832799955521842;
52;52;;16.9373;0.06896551724137931;U-Bahn;0.0916030534351145;0.15789473684210525;0.375;0.004808884840957832;
53;53;;4.3584;0.034482758620689655;Motorrad;0.17938931297709923;0.10526315789473684;0.625;0.0015910627903322194;
