;seg;badseg;meanamp_ROI;standard;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;-4.7828;223;0.0;Rotbuche;0.009269356597600873;0.039473684210526314;0.625;0.036742474377056314;
2;2;;-12.4731;224;0.0;Pappel;0.04198473282442748;0.5;0.375;0.013453213998780538;
3;3;;-17.5481;224;0.0;Ahorn;0.028898582333696837;0.23684210526315788;0.25;0.006643467641357115;
4;4;;-16.0807;224;0.0;Eiche;0.20610687022900764;0.6842105263157895;0.25;0.0037438219534583765;
5;5;;5.7436;225;0.0;Akazie;0.017448200654307525;0.013157894736842105;0.375;0.0022549670180169526;
6;6;;-7.2843;222;0.0;SchÃ¼rze;0.31624863685932386;0.19736842105263158;0.5;0.031527142568659454;
7;7;;1.1128;224;0.0;Handschuh;0.17938931297709923;0.09210526315789473;0.75;0.010894556307668177;
8;8;;-2.8503;224;0.0;Jeans;0.10905125408942203;0.42105263157894735;0.25;0.005857692015971725;
9;9;;-10.1842;224;0.0;Pullover;0.23336968375136313;0.07894736842105263;0.625;0.003623022924303861;
10;10;;6.4983;225;0.0;Strumpf;0.13195201744820065;0.09210526315789473;0.5;0.0023900835768859577;
11;11;;-3.1508;222;0.0;Steppe;0.2039258451472192;0.21052631578947367;0.375;0.03407881377381515;
12;12;;-1.3507;224;0.0;Fluss;0.0539803707742639;0.25;0.25;0.018330863878791334;
13;13;;-3.037;224;0.0;Lagune;0.07906215921483097;0.09210526315789473;0.375;0.007572596126637876;
14;14;;2.4796;224;0.0;Urwald;0.18865866957470012;0.14473684210526316;0.375;0.0038073089946653415;
15;15;;7.643;225;0.0;Schlucht;0.25572519083969464;0.15789473684210525;0.625;0.0026256604905532895;
16;16;;-16.2617;222;0.0;Halstuch;0.06706652126499454;0.013157894736842105;0.625;0.006078821531387369;
17;17;;4.3715;224;0.034482758620689655;Pullover;0.23336968375136313;0.07894736842105263;0.625;0.0039039423680024637;
18;18;;-0.2154;224;0.0;Jackett;0.15267175572519084;0.13157894736842105;0.5;0.0026817692621759225;
19;19;;-7.1905;224;0.034482758620689655;Strumpf;0.13195201744820065;0.09210526315789473;0.5;0.0019039447202920032;
20;20;;9.4458;224;0.034482758620689655;Jeans;0.10905125408942203;0.42105263157894735;0.25;0.0013715376627377305;
21;21;;2.2829;225;0.0;Kopftuch;0.14285714285714285;0.02631578947368421;0.625;0.000989553149265316;
22;22;;4.8121;223;0.0;Rohrzange;0.0010905125408942203;0.0;0.75;0.018922202053765578;
23;23;;0.0358;224;0.0;Axt;0.1941112322791712;0.5921052631578947;0.0;0.003950569388150965;
24;24;;-17.9731;224;0.0;Hammer;0.5310796074154853;0.8026315789473685;0.375;0.002264984063809506;
25;25;;0.4189;224;0.0;Bohrer;0.07470010905125408;0.2631578947368421;0.375;0.0014796175264789686;
26;26;;-5.9242;224;0.0;MeiÃel;0.061613958560523444;0.25;0.375;0.0010091585177584806;
27;27;;-12.2744;225;0.0;SÃ¤ge;0.13140676117775354;0.5789473684210527;0.125;0.0006941949176686217;
28;28;;-8.6536;223;0.0;Nachtzug;0.026717557251908396;0.05263157894736842;0.625;0.06533543542041681;
29;29;;-16.5994;224;0.0;U-Bahn;0.0916030534351145;0.15789473684210525;0.375;0.007572769995739645;
30;30;;-6.0366;224;0.0;Karren;0.27699018538713194;0.7236842105263158;0.375;0.0028312964666272764;
31;31;;4.8443;224;0.0;Motorrad;0.17938931297709923;0.10526315789473684;0.625;0.0017803019762539566;
32;32;;-15.4472;225;0.0;Automobil;0.30861504907306436;0.09210526315789473;0.75;0.0011953556233241804;
33;33;;-14.0777;223;0.0;Couch;0.1717557251908397;0.34210526315789475;0.25;0.05293007933053412;
34;34;;-12.5378;224;0.0;Kommode;0.1826608505997819;0.11842105263157894;0.5;0.003126759623203257;
35;35;;-5.1011;224;0.0;Regal;0.19193020719738277;0.5263157894736842;0.25;0.0017001321870596725;
36;36;;-9.4902;224;0.0;Lehnstuhl;0.17393675027262814;0.05263157894736842;0.75;0.004185185414988805;
37;37;;3.8895;224;0.0;Sessel;1.0;0.5394736842105263;0.375;0.0020735948127490124;
38;38;;-0.0465;224;0.0;Ehebett;0.04525627044711014;0.05263157894736842;0.5;0.0006569804362832003;
39;39;;15.4711;224;0.0;Hocker;0.1183206106870229;0.5394736842105263;0.375;0.0013116830618292513;
40;40;;-6.1941;225;0.0;Esstisch;0.0005452562704471102;0.0;0.625;0.00042215561839706057;
41;41;;-13.7627;222;0.034482758620689655;Rotbuche;0.009269356597600873;0.039473684210526314;0.625;0.09242274740466336;
42;42;;-20.6628;224;0.034482758620689655;Pappel;0.04198473282442748;0.5;0.375;0.01217076832576028;
43;43;;11.1519;224;0.034482758620689655;Eiche;0.20610687022900764;0.6842105263157895;0.25;0.006217442879416946;
44;44;;-1.8236;224;0.034482758620689655;Akazie;0.017448200654307525;0.013157894736842105;0.375;0.0038867018061258638;
45;45;;-4.2448;224;0.0;Platane;0.010359869138495093;0.09210526315789473;0.5;0.002640317895264742;
46;46;;-13.2044;224;0.0;Ulme;0.025627044711014176;0.35526315789473684;0.125;0.0018678898660806204;
47;47;;0.6948;225;0.0;Zypresse;0.009269356597600873;0.039473684210526314;0.625;0.0013466222499164578;
48;48;;8.2141;222;0.034482758620689655;Kopftuch;0.14285714285714285;0.02631578947368421;0.625;0.02699954982325125;
49;49;;3.9045;224;0.0;Bluse;0.3495092693565976;0.3684210526315789;0.25;0.006955729479974532;
50;50;;-22.3965;224;0.034482758620689655;Halstuch;0.06706652126499454;0.013157894736842105;0.625;0.004049443809418544;
51;51;;3.3474;225;0.0;Kittel;0.2677208287895311;0.6052631578947368;0.375;0.0027044313164201325;
52;52;;0.0316;222;0.0;KÃ¤nguru;0.0;0.02631578947368421;0.5;0.1323551501643142;
53;53;;-6.2531;224;0.0;BÃ¼ffel;0.0866957470010905;0.19736842105263158;0.375;0.05330311547406687;
54;54;;7.3318;224;0.0;Maultier;0.06924754634678298;0.11842105263157894;0.625;0.00518901052384166;
55;55;;1.7584;225;0.0;Elefant;0.1663031624863686;0.10526315789473684;0.5;0.003404689597480675;
56;56;;10.7433;223;0.0;Esche;0.05343511450381679;0.6052631578947368;0.25;0.005039724755550941;
57;57;;-5.0758;224;0.034482758620689655;Zypresse;0.009269356597600873;0.039473684210526314;0.625;0.0031400178220785135;
58;58;;6.4805;224;0.034482758620689655;Platane;0.010359869138495093;0.09210526315789473;0.5;0.0021574596405999243;
59;59;;4.3795;224;0.0;Fichte;0.48800436205016356;0.5657894736842105;0.375;0.0015401333231888962;
60;60;;-22.5808;224;0.034482758620689655;Ulme;0.025627044711014176;0.35526315789473684;0.125;0.001114006837790962;
61;61;;15.373;224;0.06896551724137931;Rotbuche;0.009269356597600873;0.039473684210526314;0.625;0.0008037248366351083;
