;seg;badseg;meanamp_ROI;standard;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;-37.1171;223;0.0;Spachtel;0.025081788440567066;0.039473684210526314;0.625;0.04476573433796804;
2;2;;-9.1426;224;0.0;Zollstock;0.024536532170119956;0.02631578947368421;0.75;0.01639751721172343;
3;3;;-0.307;224;0.0;Schaufel;0.15976008724100327;0.05263157894736842;0.625;0.008141881102335642;
4;4;;-3.1710000000000003;224;0.0;MeiÃel;0.061613958560523444;0.25;0.375;0.004624773428453985;
5;5;;-28.6542;225;0.0;Amboss;0.0;0.05263157894736842;0.375;0.002809961354941805;
6;6;;-23.0089;223;0.0;Kittel;0.2677208287895311;0.6052631578947368;0.375;0.015671011565445172;
7;7;;25.9388;224;0.0;Halstuch;0.06706652126499454;0.013157894736842105;0.625;0.006117957672463376;
8;8;;0.8842;224;0.0;Pullover;0.23336968375136313;0.07894736842105263;0.625;0.0034109538088002707;
9;9;;11.8567;224;0.0;SchÃ¼rze;0.31624863685932386;0.19736842105263158;0.5;0.0021162902951893936;
10;10;;-17.7059;224;0.0;Handschuh;0.17938931297709923;0.09210526315789473;0.75;0.0013632765185489118;
11;11;;-10.1957;225;0.0;Kopftuch;0.14285714285714285;0.02631578947368421;0.625;0.0008779339765925716;
12;12;;-6.9682;222;0.0;GrÃ¼nkohl;0.03544165757906216;0.02631578947368421;0.625;0.051769266117262694;
13;13;;12.3663;224;0.0;Rotkohl;0.03816793893129771;0.06578947368421052;0.5;0.015307479004584566;
14;14;;-11.4664;224;0.0;Tomate;0.10141766630316248;0.07894736842105263;0.375;0.007298884886493527;
15;15;;-1.3358;224;0.0;Wirsing;0.025081788440567066;0.11842105263157894;0.5;0.006037251391882766;
16;16;;4.0855;224;0.0;Zwiebel;0.346782988004362;0.11842105263157894;0.5;0.003380170387211313;
17;17;;-19.6121;224;0.0;Kohlrabi;0.07742639040348964;0.02631578947368421;0.625;0.00333655671951234;
18;18;;-6.3852;225;0.0;Kartoffel;0.2050163576881134;0.05263157894736842;0.75;0.001903776915285382;
19;19;;0.3379;222;0.0;Motorrad;0.17938931297709923;0.10526315789473684;0.625;0.03050556055143586;
20;20;;-12.4155;224;0.0;Fahrrad;0.38386041439476554;0.05263157894736842;0.5;0.008247478492895755;
21;21;;-15.0181;224;0.0;Dreirad;0.010359869138495093;0.039473684210526314;0.5;0.004883155884821269;
22;22;;8.0098;224;0.0;Automobil;0.30861504907306436;0.09210526315789473;0.75;0.0033197137102548057;
23;23;;-14.6532;224;0.0;FÃ¤hre;0.11559432933478735;0.4342105263157895;0.25;0.0023809057074329005;
24;24;;-1.9749;224;0.0;Nachtzug;0.026717557251908396;0.05263157894736842;0.625;0.018871961966557108;
25;25;;-8.0925;224;0.0;Karren;0.27699018538713194;0.7236842105263158;0.375;0.0013373744083393022;
26;26;;10.1492;225;0.0;S-Bahn;0.09814612868047982;0.17105263157894737;0.375;0.004118598331395444;
27;27;;-5.2146;222;0.0;Ahorn;0.028898582333696837;0.23684210526315788;0.25;0.02661630019778967;
28;28;;-12.8169;224;0.0;Platane;0.010359869138495093;0.09210526315789473;0.5;0.007454218648430283;
29;29;;-8.5791;224;0.0;Zypresse;0.009269356597600873;0.039473684210526314;0.625;0.004685013664731603;
30;30;;14.6832;225;0.0;Fichte;0.48800436205016356;0.5657894736842105;0.375;0.0032752802023685796;
31;31;;2.0294;222;0.0;Schneebesen;0.016902944383860415;0.013157894736842105;1.0;0.0712412281109133;
32;32;;-5.3502;224;0.0;Teekanne;0.0321701199563795;0.05263157894736842;0.625;0.031479134240995896;
33;33;;-8.7991;224;0.0;Backblech;0.008178844056706653;0.013157894736842105;0.75;0.004407773664171941;
34;34;;-14.2641;224;0.0;Tortenheber;0.0059978189749182115;0.0;1.0;0.006600639583587471;
35;35;;-14.2772;225;0.0;Tasse;0.7464558342420938;1.0;0.25;0.005834741247708486;
36;36;;-8.9014;223;0.034482758620689655;MeiÃel;0.061613958560523444;0.25;0.375;0.013991294471013015;
37;37;;1.4833;224;0.034482758620689655;Zollstock;0.024536532170119956;0.02631578947368421;0.75;0.0037264634222668957;
38;38;;0.6784;224;0.0;SÃ¤ge;0.13140676117775354;0.5789473684210527;0.125;0.002192864768967274;
39;39;;9.7348;225;0.034482758620689655;Amboss;0.0;0.05263157894736842;0.375;0.0014755162752009886;
40;40;;-7.3462;223;0.034482758620689655;Handschuh;0.17938931297709923;0.09210526315789473;0.75;0.022290020188397822;
41;41;;-10.7762;224;0.0;Jackett;0.15267175572519084;0.13157894736842105;0.5;0.005650476838296615;
42;42;;-12.4099;224;0.034482758620689655;Kopftuch;0.14285714285714285;0.02631578947368421;0.625;0.0030842956873943506;
43;43;;-22.8807;224;0.0;Strumpf;0.13195201744820065;0.09210526315789473;0.5;0.0019814215315303815;
44;44;;-20.6963;225;0.034482758620689655;SchÃ¼rze;0.31624863685932386;0.19736842105263158;0.5;0.001350870144972594;
45;45;;-14.0136;222;0.0;Gebirge;0.7050163576881134;0.14473684210526316;0.5;0.14442457926815766;
46;46;;8.4403;224;0.0;Strand;0.5354416575790621;0.15789473684210525;0.375;0.01402552946871599;
47;47;;9.1092;224;0.0;Savanne;0.020719738276990186;0.06578947368421052;0.5;0.0073815004892879964;
48;48;;1.0579;224;0.0;Lagune;0.07906215921483097;0.09210526315789473;0.375;0.04248725564098263;
49;49;;-17.0935;224;0.0;Schlucht;0.25572519083969464;0.15789473684210525;0.625;0.0033486134925856744;
50;50;;3.6715;224;0.0;Steppe;0.2039258451472192;0.21052631578947367;0.375;0.0024369285941877473;
51;51;;22.7962;225;0.0;Fluss;0.0539803707742639;0.25;0.25;0.005513613797985546;
52;52;;-22.7357;223;0.0;Spargel;0.1559432933478735;0.25;0.5;0.03626908742878967;
53;53;;19.4632;224;0.034482758620689655;Kohlrabi;0.07742639040348964;0.02631578947368421;0.625;0.03031022891841337;
54;54;;-6.305;224;0.034482758620689655;GrÃ¼nkohl;0.03544165757906216;0.02631578947368421;0.625;0.009418364350124645;
55;55;;10.1684;224;0.034482758620689655;Rotkohl;0.03816793893129771;0.06578947368421052;0.5;0.005917987822223708;
56;56;;10.3278;224;0.034482758620689655;Wirsing;0.025081788440567066;0.11842105263157894;0.5;0.004152518213254323;
57;57;;13.1579;224;0.034482758620689655;Kartoffel;0.2050163576881134;0.05263157894736842;0.75;0.0026227792057816313;
