;seg;badseg;meanamp_ROI;standard;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;1.1847;223;0.0;Fahrrad;0.38386041439476554;0.05263157894736842;0.5;0.05453933101875433;
2;2;;4.4071;224;0.0;Kutsche;0.17829880043620502;0.4605263157894737;0.5;0.0199343045950412;
3;3;;21.8486;224;0.0;Motorrad;0.17938931297709923;0.10526315789473684;0.625;0.009863650368215498;
4;4;;18.8731;224;0.0;S-Bahn;0.09814612868047982;0.17105263157894737;0.375;0.009782891644200513;
5;5;;-5.5403;224;0.0;FÃ¤hre;0.11559432933478735;0.4342105263157895;0.25;0.0037346671733364577;
6;6;;29.4401;224;0.0;Nachtzug;0.026717557251908396;0.05263157894736842;0.625;0.004108336387774984;
7;7;;0.7299;224;0.0;Karren;0.27699018538713194;0.7236842105263158;0.375;0.0017681520606537314;
8;8;;-8.8815;225;0.0;Automobil;0.30861504907306436;0.09210526315789473;0.75;0.00107900985863936;
9;9;;4.3687;222;0.0;Gebirge;0.7050163576881134;0.14473684210526316;0.5;0.055060927487731455;
10;10;;0.4656;224;0.0;Urwald;0.18865866957470012;0.14473684210526316;0.375;0.017811286765415147;
11;11;;4.7686;224;0.0;Savanne;0.020719738276990186;0.06578947368421052;0.5;0.00961511495995661;
12;12;;-6.4963;224;0.0;Sumpf;0.2862595419847328;0.25;0.25;0.006049474597962133;
13;13;;2.8186;224;0.0;Fluss;0.0539803707742639;0.25;0.25;0.014937351660616466;
14;14;;5.9238;224;0.0;Schlucht;0.25572519083969464;0.15789473684210525;0.625;0.002943941609162139;
15;15;;4.6408;225;0.0;Strand;0.5354416575790621;0.15789473684210525;0.375;0.002094740431378423;
16;16;;-5.2024;222;0.0;Strumpf;0.13195201744820065;0.09210526315789473;0.5;0.03281384941542425;
17;17;;-10.2041;224;0.0;Handschuh;0.17938931297709923;0.09210526315789473;0.75;0.010268215085573018;
18;18;;-12.8824;224;0.0;Kopftuch;0.14285714285714285;0.02631578947368421;0.625;0.006110440102086705;
19;19;;4.1763;224;0.0;Jeans;0.10905125408942203;0.42105263157894735;0.25;0.004124418318341613;
20;20;;-2.8741;224;0.0;Kittel;0.2677208287895311;0.6052631578947368;0.375;0.002925610615462852;
21;21;;-4.4532;225;0.0;Bluse;0.3495092693565976;0.3684210526315789;0.25;0.0021183614979999373;
22;22;;-11.2066;222;0.0;Panther;0.11504907306434024;0.2894736842105263;0.5;0.09769504593013555;
23;23;;-9.1632;224;0.0;Nashorn;0.0485278080697928;0.039473684210526314;0.5;0.019075913601692713;
24;24;;-16.750999999999998;224;0.0;KÃ¤nguru;0.0;0.02631578947368421;0.5;0.010320495621459902;
25;25;;-8.5199;225;0.0;Maultier;0.06924754634678298;0.11842105263157894;0.625;0.006726285515657481;
26;26;;4.7876;223;0.0;Paprika;0.18484187568157034;0.06578947368421052;0.5;0.049129327323038485;
27;27;;-16.4409;224;0.0;Kohlrabi;0.07742639040348964;0.02631578947368421;0.625;0.033379737971547335;
28;28;;-3.0706;224;0.0;Rotkohl;0.03816793893129771;0.06578947368421052;0.5;0.008986509026505623;
29;29;;9.1048;224;0.0;Kartoffel;0.2050163576881134;0.05263157894736842;0.75;0.0038333607279096467;
30;30;;-12.5066;225;0.0;Wirsing;0.025081788440567066;0.11842105263157894;0.5;0.004734434129993777;
31;31;;-2.3903;223;0.0;Ahorn;0.028898582333696837;0.23684210526315788;0.25;0.029964758788841184;
32;32;;-10.787;224;0.0;Pappel;0.04198473282442748;0.5;0.375;0.005034737837980881;
33;33;;-0.4705;224;0.0;Eiche;0.20610687022900764;0.6842105263157895;0.25;0.00290579192809505;
34;34;;-21.2892;224;0.0;Fichte;0.48800436205016356;0.5657894736842105;0.375;0.0019389557484446793;
35;35;;5.3672;224;0.0;Rotbuche;0.009269356597600873;0.039473684210526314;0.625;0.0013464066549661307;
36;36;;5.3649;225;0.0;Esche;0.05343511450381679;0.6052631578947368;0.25;0.0009336518165125562;
37;37;;-9.9952;222;0.0;Sessel;1.0;0.5394736842105263;0.375;0.07926199642669281;
38;38;;-12.4161;224;0.0;Esstisch;0.0005452562704471102;0.0;0.625;0.009658616338691672;
39;39;;3.1099;224;0.0;Truhe;0.1728462377317339;0.27631578947368424;0.25;0.0058047951352855134;
40;40;;9.5653;224;0.0;Couch;0.1717557251908397;0.34210526315789475;0.25;0.00841904537320204;
41;41;;4.7397;224;0.0;Schrank;0.6875681570338059;0.2894736842105263;0.5;0.0028857548815402084;
42;42;;22.7695;225;0.0;Regal;0.19193020719738277;0.5263157894736842;0.25;0.0021098636640498555;
43;43;;-0.7594;223;0.034482758620689655;Karren;0.27699018538713194;0.7236842105263158;0.375;0.035825616326623594;
44;44;;-5.1748;224;0.034482758620689655;Automobil;0.30861504907306436;0.09210526315789473;0.75;0.00789231710102405;
45;45;;-11.0064;224;0.034482758620689655;FÃ¤hre;0.11559432933478735;0.4342105263157895;0.25;0.004373211039103144;
46;46;;-12.1849;225;0.034482758620689655;S-Bahn;0.09814612868047982;0.17105263157894737;0.375;0.032986771014521625;
47;47;;-3.5597;223;0.034482758620689655;Schrank;0.6875681570338059;0.2894736842105263;0.5;0.0018925782376377767;
48;48;;2.4281;224;0.0;Kommode;0.1826608505997819;0.11842105263157894;0.5;0.0013263476626330314;
49;49;;0.1895;224;0.034482758620689655;Regal;0.19193020719738277;0.5263157894736842;0.25;0.0009258241127410494;
50;50;;-1.43;225;0.034482758620689655;Couch;0.1717557251908397;0.34210526315789475;0.25;0.006458060634661805;
51;51;;6.6528;222;0.0;Zwiebel;0.346782988004362;0.11842105263157894;0.5;0.01918364797574102;
52;52;;-0.9317;224;0.0;Spargel;0.1559432933478735;0.25;0.5;0.009041229116936993;
53;53;;-5.9887;224;0.034482758620689655;Paprika;0.18484187568157034;0.06578947368421052;0.5;0.005699226708725617;
54;54;;12.6646;224;0.034482758620689655;Kohlrabi;0.07742639040348964;0.02631578947368421;0.625;0.01757449707082374;
55;55;;-19.1418;224;0.0;Tomate;0.10141766630316248;0.07894736842105263;0.375;0.002883997196462309;
56;56;;-3.9735;225;0.034482758620689655;Wirsing;0.025081788440567066;0.11842105263157894;0.5;0.005676535817091372;
