;seg;badseg;meanamp_ROI;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;-37.1171;0.0;Spachtel;0.025081788440567066;0.039473684210526314;0.625;0.035235429140778964;
2;2;;-9.1426;0.0;Zollstock;0.024536532170119956;0.02631578947368421;0.75;0.012826348925674648;
3;3;;-0.307;0.0;Schaufel;0.15976008724100327;0.05263157894736842;0.625;0.006273965986525515;
4;4;;-3.1710000000000003;0.0;MeiÃel;0.061613958560523444;0.25;0.375;0.0034839077468007407;
5;5;;-28.6542;0.0;Amboss;0.0;0.05263157894736842;0.375;0.0020513216906079654;
6;6;;-23.0089;0.0;Kittel;0.2677208287895311;0.6052631578947368;0.375;0.013652226141186403;
7;7;;25.9388;0.0;Halstuch;0.06706652126499454;0.013157894736842105;0.625;0.004853295191152878;
8;8;;0.8842;0.0;Pullover;0.23336968375136313;0.07894736842105263;0.625;0.0025873809113085913;
9;9;;11.8567;0.0;SchÃ¼rze;0.31624863685932386;0.19736842105263158;0.5;0.0015387048949136275;
10;10;;-17.7059;0.0;Handschuh;0.17938931297709923;0.09210526315789473;0.75;0.0009424392189442188;
11;11;;-10.1957;0.0;Kopftuch;0.14285714285714285;0.02631578947368421;0.625;0.0005659658735726805;
12;12;;-6.9682;0.0;GrÃ¼nkohl;0.03544165757906216;0.02631578947368421;0.625;0.05005664600933091;
13;13;;12.3663;0.0;Rotkohl;0.03816793893129771;0.06578947368421052;0.5;0.012659868013608681;
14;14;;-11.4664;0.0;Tomate;0.10141766630316248;0.07894736842105263;0.375;0.005856587948111783;
15;15;;-1.3358;0.0;Wirsing;0.025081788440567066;0.11842105263157894;0.5;0.004731821985433108;
16;16;;4.0855;0.0;Zwiebel;0.346782988004362;0.11842105263157894;0.5;0.0025933239447271236;
17;17;;-19.6121;0.0;Kohlrabi;0.07742639040348964;0.02631578947368421;0.625;0.002524112491128138;
18;18;;-6.3852;0.0;Kartoffel;0.2050163576881134;0.05263157894736842;0.75;0.0014114766151906222;
19;19;;0.3379;0.0;Motorrad;0.17938931297709923;0.10526315789473684;0.625;0.031338263152665836;
20;20;;-12.4155;0.0;Fahrrad;0.38386041439476554;0.05263157894736842;0.5;0.007361703653223379;
21;21;;-15.0181;0.0;Dreirad;0.010359869138495093;0.039473684210526314;0.5;0.004229538204715989;
22;22;;8.0098;0.0;Automobil;0.30861504907306436;0.09210526315789473;0.75;0.002776732257405637;
23;23;;-14.6532;0.0;FÃ¤hre;0.11559432933478735;0.4342105263157895;0.25;0.0019156079689156297;
24;24;;-1.9749;0.0;Nachtzug;0.026717557251908396;0.05263157894736842;0.625;0.018656922710501792;
25;25;;-8.0925;0.0;Karren;0.27699018538713194;0.7236842105263158;0.375;0.0009958591615243492;
26;26;;10.1492;0.0;S-Bahn;0.09814612868047982;0.17105263157894737;0.375;0.003220483560744117;
27;27;;-5.2146;0.0;Ahorn;0.028898582333696837;0.23684210526315788;0.25;0.02803970055251029;
28;28;;-12.8169;0.0;Platane;0.010359869138495093;0.09210526315789473;0.5;0.006950817183824491;
29;29;;-8.5791;0.0;Zypresse;0.009269356597600873;0.039473684210526314;0.625;0.004170526419513017;
30;30;;14.6832;0.0;Fichte;0.48800436205016356;0.5657894736842105;0.375;0.002783706116965336;
31;31;;2.0294;0.0;Schneebesen;0.016902944383860415;0.013157894736842105;1.0;0.07241354209583116;
32;32;;-5.3502;0.0;Teekanne;0.0321701199563795;0.05263157894736842;0.625;0.030546734454979456;
33;33;;-8.7991;0.0;Backblech;0.008178844056706653;0.013157894736842105;0.75;0.003669287186850651;
34;34;;-14.2641;0.0;Tortenheber;0.0059978189749182115;0.0;1.0;0.0053917690722716455;
35;35;;-14.2772;0.0;Tasse;0.7464558342420938;1.0;0.25;0.004733462663978515;
36;36;;-8.9014;0.034482758620689655;MeiÃel;0.061613958560523444;0.25;0.375;0.01667636549358366;
37;37;;1.4833;0.034482758620689655;Zollstock;0.024536532170119956;0.02631578947368421;0.75;0.0032711154594864825;
38;38;;0.6784;0.0;SÃ¤ge;0.13140676117775354;0.5789473684210527;0.125;0.0018562507453473785;
39;39;;9.7348;0.034482758620689655;Amboss;0.0;0.05263157894736842;0.375;0.0011966274300120874;
40;40;;-7.3462;0.034482758620689655;Handschuh;0.17938931297709923;0.09210526315789473;0.75;0.0272519934261841;
41;41;;-10.7762;0.0;Jackett;0.15267175572519084;0.13157894736842105;0.5;0.0047457232735082155;
42;42;;-12.4099;0.034482758620689655;Kopftuch;0.14285714285714285;0.02631578947368421;0.625;0.0024472235317633626;
43;43;;-22.8807;0.0;Strumpf;0.13195201744820065;0.09210526315789473;0.5;0.0014969595732790594;
44;44;;-20.6963;0.034482758620689655;SchÃ¼rze;0.31624863685932386;0.19736842105263158;0.5;0.000964787306196404;
45;45;;-14.0136;0.0;Gebirge;0.7050163576881134;0.14473684210526316;0.5;0.14648486901982952;
46;46;;8.4403;0.0;Strand;0.5354416575790621;0.15789473684210525;0.375;0.011244072315993222;
47;47;;9.1092;0.0;Savanne;0.020719738276990186;0.06578947368421052;0.5;0.005763544588681829;
48;48;;1.0579;0.0;Lagune;0.07906215921483097;0.09210526315789473;0.375;0.04153425578242526;
49;49;;-17.0935;0.0;Schlucht;0.25572519083969464;0.15789473684210525;0.625;0.0024649474804157826;
50;50;;3.6715;0.0;Steppe;0.2039258451472192;0.21052631578947367;0.375;0.0017206847808487226;
51;51;;22.7962;0.0;Fluss;0.0539803707742639;0.25;0.25;0.004221521536772588;
52;52;;-22.7357;0.0;Spargel;0.1559432933478735;0.25;0.5;0.04583177216253456;
53;53;;19.4632;0.034482758620689655;Kohlrabi;0.07742639040348964;0.02631578947368421;0.625;0.031855983003354835;
54;54;;-6.305;0.034482758620689655;GrÃ¼nkohl;0.03544165757906216;0.02631578947368421;0.625;0.007934069308045315;
55;55;;10.1684;0.034482758620689655;Rotkohl;0.03816793893129771;0.06578947368421052;0.5;0.004810784549205501;
56;56;;10.3278;0.034482758620689655;Wirsing;0.025081788440567066;0.11842105263157894;0.5;0.0032499032184803824;
57;57;;13.1579;0.034482758620689655;Kartoffel;0.2050163576881134;0.05263157894736842;0.75;0.0021354194160372606;
58;58;;-2.5793;0.034482758620689655;Zwiebel;0.346782988004362;0.11842105263157894;0.5;0.0015419877356583516;
59;59;;25.8206;0.034482758620689655;Fahrrad;0.38386041439476554;0.05263157894736842;0.5;0.037948839865252784;
60;60;;9.0351;0.034482758620689655;Nachtzug;0.026717557251908396;0.05263157894736842;0.625;0.03054900692881924;
61;61;;7.2915;0.034482758620689655;Dreirad;0.010359869138495093;0.039473684210526314;0.5;0.004610822635642634;
62;62;;17.8074;0.034482758620689655;Automobil;0.30861504907306436;0.09210526315789473;0.75;0.003049168860133319;
