;seg;badseg;meanamp_ROI;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;12.8758;0.0;Kartoffel;0.2050163576881134;0.05263157894736842;0.75;0.041065217976756746;
2;2;;-10.5966;0.0;Rotkohl;0.03816793893129771;0.06578947368421052;0.5;0.016758457282777944;
3;3;;-1.5242;0.0;Tomate;0.10141766630316248;0.07894736842105263;0.375;0.008155354839724068;
4;4;;9.652000000000001;0.0;Kohlrabi;0.07742639040348964;0.02631578947368421;0.625;0.005296399161526321;
5;5;;-14.6228;0.0;Pappel;0.04198473282442748;0.5;0.375;0.01150590190200688;
6;6;;-0.6873;0.0;Eiche;0.20610687022900764;0.6842105263157895;0.25;0.0048308588179272905;
7;7;;-20.714000000000002;0.0;Fichte;0.48800436205016356;0.5657894736842105;0.375;0.0027388606972773835;
8;8;;2.3363;0.0;Platane;0.010359869138495093;0.09210526315789473;0.5;0.0016879997619372639;
9;9;;8.0208;0.0;Fahrrad;0.38386041439476554;0.05263157894736842;0.5;0.043290822203209324;
10;10;;23.4157;0.0;Automobil;0.30861504907306436;0.09210526315789473;0.75;0.012836721020827292;
11;11;;-11.4977;0.0;U-Bahn;0.0916030534351145;0.15789473684210525;0.375;0.015291578529590514;
12;12;;-8.9352;0.0;Kutsche;0.17829880043620502;0.4605263157894737;0.5;0.0043717158032949635;
13;13;;-21.0296;0.0;GrÃ¼nkohl;0.03544165757906216;0.02631578947368421;0.625;0.009780326884173102;
14;14;;-16.0197;0.0;Spinat;0.15921483097055616;0.15789473684210525;0.375;0.003884179419669652;
15;15;;6.6339;0.034482758620689655;Rotkohl;0.03816793893129771;0.06578947368421052;0.5;0.004369513961746219;
16;16;;0.7944;0.034482758620689655;Tomate;0.10141766630316248;0.07894736842105263;0.375;0.0019803095359783593;
17;17;;-2.8448;0.0;Backblech;0.008178844056706653;0.013157894736842105;0.75;0.033246701652739685;
18;18;;4.0923;0.0;Tasse;0.7464558342420938;1.0;0.25;0.023162813188507454;
19;19;;6.2372;0.0;Backform;0.0016357688113413304;0.05263157894736842;0.625;0.0051350976563967685;
20;20;;-5.327999999999999;0.0;Schneebesen;0.016902944383860415;0.013157894736842105;1.0;0.01971752423038185;
21;21;;-2.4808;0.0;Amboss;0.0;0.05263157894736842;0.375;0.019507377800687852;
22;22;;2.9936;0.0;Hammer;0.5310796074154853;0.8026315789473685;0.375;0.004166401833500716;
23;23;;4.7334;0.0;SÃ¤ge;0.13140676117775354;0.5789473684210527;0.125;0.002455735661070039;
24;24;;-2.4743;0.0;Spachtel;0.025081788440567066;0.039473684210526314;0.625;0.0016397054384430277;
25;25;;2.2557;0.0;MeiÃel;0.061613958560523444;0.25;0.375;0.0011335129312892698;
