;seg;badseg;meanamp_ROI;standard;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;-1.642;223;0.0;Urwald;0.18865866957470012;0.14473684210526316;0.375;0.04053366250547992;
2;2;;-3.7117;224;0.0;Savanne;0.020719738276990186;0.06578947368421052;0.5;0.01482771628222793;
3;3;;-7.9978;224;0.0;Steppe;0.2039258451472192;0.21052631578947367;0.375;0.007311334447225542;
4;4;;-9.386000000000001;224;0.0;Sumpf;0.2862595419847328;0.25;0.25;0.004110797594233058;
5;5;;-18.4186;224;0.0;Gebirge;0.7050163576881134;0.14473684210526316;0.5;0.0024674467843300947;
6;6;;5.5232;224;0.0;Fluss;0.0539803707742639;0.25;0.25;0.00627407474409623;
7;7;;-8.8642;225;0.0;Strand;0.5354416575790621;0.15789473684210525;0.375;0.0011333898352686685;
8;8;;-21.5268;222;0.0;Pullover;0.23336968375136313;0.07894736842105263;0.625;0.043527665992072966;
9;9;;-0.4776;224;0.0;Handschuh;0.17938931297709923;0.09210526315789473;0.75;0.013255242159951395;
10;10;;-17.3988;224;0.0;Kopftuch;0.14285714285714285;0.02631578947368421;0.625;0.006995252591243201;
11;11;;2.6617;224;0.0;Bluse;0.3495092693565976;0.3684210526315789;0.25;0.004322362116551684;
12;12;;2.9711;224;0.0;Kittel;0.2677208287895311;0.6052631578947368;0.375;0.0028676056443885777;
13;13;;-15.245;224;0.0;SchÃ¼rze;0.31624863685932386;0.19736842105263158;0.5;0.0019704107021201577;
14;14;;-12.8536;224;0.0;Strumpf;0.13195201744820065;0.09210526315789473;0.5;0.0013735523709649498;
15;15;;-10.4398;225;0.0;Jackett;0.15267175572519084;0.13157894736842105;0.5;0.0009560914431099909;
16;16;;-12.6645;222;0.0;Gazelle;0.025081788440567066;0.14473684210526316;0.5;0.08009085308831343;
17;17;;5.4606;224;0.0;Maulwurf;0.1019629225736096;0.06578947368421052;0.625;0.014902895598651367;
18;18;;-15.5623;224;0.0;KÃ¤nguru;0.0;0.02631578947368421;0.5;0.008010757673023002;
19;19;;-5.1151;224;0.0;Elefant;0.1663031624863686;0.10526315789473684;0.5;0.0051134214849670526;
20;20;;-8.3967;224;0.0;Maultier;0.06924754634678298;0.11842105263157894;0.625;0.0035103367934070507;
21;21;;-11.3483;224;0.0;Nashorn;0.0485278080697928;0.039473684210526314;0.5;0.0024986509789463943;
22;22;;-11.6396;224;0.0;Panther;0.11504907306434024;0.2894736842105263;0.5;0.0018092830598860554;
23;23;;5.9294;225;0.0;BÃ¼ffel;0.0866957470010905;0.19736842105263158;0.375;0.006610510326341721;
24;24;;-14.8526;222;0.0;Kutsche;0.17829880043620502;0.4605263157894737;0.5;0.047506450479345576;
25;25;;-9.597999999999999;224;0.0;Nachtzug;0.026717557251908396;0.05263157894736842;0.625;0.030700979492997865;
26;26;;-5.7736;224;0.0;Dreirad;0.010359869138495093;0.039473684210526314;0.5;0.005840083017637147;
27;27;;0.1784;224;0.0;S-Bahn;0.09814612868047982;0.17105263157894737;0.375;0.00682815439202846;
28;28;;5.2517;224;0.0;Automobil;0.30861504907306436;0.09210526315789473;0.75;0.002863501180014049;
29;29;;4.6798;224;0.0;FÃ¤hre;0.11559432933478735;0.4342105263157895;0.25;0.0020798950521727336;
30;30;;-4.1474;224;0.0;U-Bahn;0.0916030534351145;0.15789473684210525;0.375;0.003430017489479669;
31;31;;5.2053;225;0.0;Karren;0.27699018538713194;0.7236842105263158;0.375;0.0012306855453235966;
32;32;;-10.0904;222;0.034482758620689655;Savanne;0.020719738276990186;0.06578947368421052;0.5;0.048387464328511466;
33;33;;-1.1085;224;0.034482758620689655;Sumpf;0.2862595419847328;0.25;0.25;0.011992542508028316;
34;34;;-1.4146;224;0.0;Lagune;0.07906215921483097;0.09210526315789473;0.375;0.028175578323350846;
35;35;;-9.2535;224;0.034482758620689655;Strand;0.5354416575790621;0.15789473684210525;0.375;0.0043791090169593054;
36;36;;-2.2196;224;0.034482758620689655;Urwald;0.18865866957470012;0.14473684210526316;0.375;0.00305121968099134;
37;37;;-9.1961;225;0.0;Schlucht;0.25572519083969464;0.15789473684210525;0.625;0.002194133947123342;
38;38;;-4.2756;222;0.0;Halstuch;0.06706652126499454;0.013157894736842105;0.625;0.022739166119372253;
39;39;;-1.5363;224;0.034482758620689655;Bluse;0.3495092693565976;0.3684210526315789;0.25;0.007289806854444683;
40;40;;-5.4763;224;0.034482758620689655;Strumpf;0.13195201744820065;0.09210526315789473;0.5;0.004347548525313223;
