;seg;badseg;meanamp_ROI;standard;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;-9.5355;223;0.0;Hammer;0.5310796074154853;0.8026315789473685;0.375;0.04402891484353263;
2;2;;-7.7162;224;0.0;Axt;0.1941112322791712;0.5921052631578947;0.0;0.01614585273409209;
3;3;;-33.7472;224;0.0;Zollstock;0.024536532170119956;0.02631578947368421;0.75;0.008031405027822975;
4;4;;-1.1267;224;0.0;SÃ¤ge;0.13140676117775354;0.5789473684210527;0.125;0.004574447148517065;
5;5;;4.9835;225;0.0;MeiÃel;0.061613958560523444;0.25;0.375;0.002790672104159828;
6;6;;2.0018;222;0.0;Spargel;0.1559432933478735;0.25;0.5;0.029107056631037912;
7;7;;17.5595;224;0.0;Wirsing;0.025081788440567066;0.11842105263157894;0.5;0.016096317776426255;
8;8;;-11.732999999999999;224;0.0;Kohlrabi;0.07742639040348964;0.02631578947368421;0.625;0.007869333671667275;
9;9;;-18.0859;225;0.0;Zwiebel;0.346782988004362;0.11842105263157894;0.5;0.004132356045494607;
10;10;;3.4828;222;0.034482758620689655;SÃ¤ge;0.13140676117775354;0.5789473684210527;0.125;0.00462733038434267;
11;11;;-17.6901;224;0.034482758620689655;MeiÃel;0.061613958560523444;0.25;0.375;0.003091189253476259;
12;12;;-22.0658;224;0.0;Rohrzange;0.0010905125408942203;0.0;0.75;0.0021435230893135184;
13;13;;5.2459;224;0.034482758620689655;Axt;0.1941112322791712;0.5921052631578947;0.0;0.0015103158315944568;
14;14;;-35.5512;225;0.0;Spachtel;0.025081788440567066;0.039473684210526314;0.625;0.0010641189276578637;
15;15;;-24.8482;222;0.0;Rotkohl;0.03816793893129771;0.06578947368421052;0.5;0.009916424164686759;
16;16;;24.1539;224;0.0;GrÃ¼nkohl;0.03544165757906216;0.02631578947368421;0.625;0.005928215158976559;
17;17;;13.5511;224;0.0;Paprika;0.18484187568157034;0.06578947368421052;0.5;0.0033450487038462506;
18;18;;-12.755999999999998;225;0.0;Tomate;0.10141766630316248;0.07894736842105263;0.375;0.0023809486185558653;
19;19;;-6.8499;222;0.0;Teekanne;0.0321701199563795;0.05263157894736842;0.625;0.042010752072382834;
20;20;;2.7383;224;0.0;Backform;0.0016357688113413304;0.05263157894736842;0.625;0.007559694323262678;
