;seg;badseg;meanamp_ROI;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
53;53;;4.5213;2;Tortenheber;12;0.0;11;0.01927861879983647;
54;54;;23.0576;1;Teekanne;60;2.0;8;0.005849257026304632;
55;55;;21.1492;3;Backblech;16;0.5;9;0.00204660270664093;
56;56;;34.9382;2;Backform;4;2.0;8;0.0013884426955315722;
57;57;;-1.8225;2;Gabel;1355;33.5;5;0.0047931298159791585;
58;58;;-9.7215;2;LÃ¶ffel;1258;3.5;6;0.0022467478267388877;
59;59;;8.847999999999999;1;SchÃ¼rze;581;7.5;7;0.006752015033432052;
60;60;;-9.4252;1;Strumpf;243;3.5;7;0.0037183979959337734;
61;61;;3.1734;1;Kittel;492;23.0;6;0.002355137696951125;
62;62;;26.1559;1;Pullover;429;3.0;8;0.0015677706337267796;
63;63;;1.8895;1;Halstuch;124;0.5;8;0.0010551173128763745;
64;64;;-2.1416;2;Handschuh;330;3.5;9;0.0006973513179212154;
65;65;;24.5601;2;Kopftuch;263;1.0;8;0.000436382095227201;
66;66;;-0.7919;2;Jeans;201;16.0;5;0.00024026425060711174;
67;67;;5.8673;1;Nashorn;90;1.5;7;0.2406031076462155;
68;68;;3.3422;1;BÃ¼ffel;160;7.5;6;0.08306672537800179;
69;69;;17.9171;1;Gazelle;47;5.5;7;0.01154982941034218;
70;70;;1.0321;1;Panther;212;11.0;7;0.005665658600682453;
71;71;;18.7773;1;Maultier;128;4.5;8;0.003851441135102628;
72;72;;5.362;2;Pullover;429;3.0;8;0.0047758676881986;
73;73;;3.404;3;Jeans;201;16.0;5;0.0032963962678683617;
74;74;;3.9009;2;Halstuch;124;0.5;8;0.0023407826555746163;
75;75;;-2.2152;3;Handschuh;330;3.5;9;0.0016781686259510849;
76;76;;0.8813;1;Bluse;642;14.0;5;0.0011971004009956629;
77;77;;-8.13;2;Strumpf;243;3.5;7;0.0008366640990256979;
78;78;;-10.9556;2;Jackett;281;5.0;7;0.000560561898086058;
79;79;;-3.2286;2;SchÃ¼rze;581;7.5;7;0.0003457233344387547;
80;80;;15.4324;1;Sperling;260;6.5;8;0.09370032177559297;
81;81;;9.1504;1;Schwalbe;164;6.5;8;0.01075065178786089;
82;82;;8.3793;1;Drossel;43;2.0;7;0.006359899781086156;
83;83;;-1.2134;1;Kuckuck;252;3.0;7;0.004211986341110682;
84;84;;-0.4124;1;Pinguin;21;2.5;7;0.0029305806183062754;
85;85;;-6.0691;1;Papagei;244;3.5;7;0.0020849873308887625;
86;86;;-15.5013;1;Elster;173;14.0;6;0.0014912805411526672;
87;87;;-2.7828;1;Pelikan;49;6.0;7;0.0010567586047701234;
88;88;;-2.2299;3;Strumpf;243;3.5;7;0.010693956181758378;
89;89;;-0.6796;3;Kopftuch;263;1.0;8;0.006454330997546621;
90;90;;-1.521;4;Jeans;201;16.0;5;0.004286716010135979;
91;91;;-21.1448;3;SchÃ¼rze;581;7.5;7;0.0029834299455052463;
92;92;;-7.4942;3;Halstuch;124;0.5;8;0.002122863854424478;
93;93;;4.5342;2;Kittel;492;23.0;6;0.0015193017926218415;
94;94;;4.5881;2;Bluse;642;14.0;5;0.0010781524185013;
95;95;;3.9296;2;Amboss;1;2.0;6;0.04247768240485631;
96;96;;-15.7406;2;Bohrer;138;10.0;6;0.00463621311870115;
97;97;;2.8772;1;Schaufel;294;2.0;8;0.0026076240680208435;
98;98;;-9.7129;1;Spachtel;47;1.5;8;0.0016684956387899917;
99;99;;-4.7031;2;Zollstock;46;1.0;9;0.0011041669737919077;
100;100;;5.8656;4;Halstuch;124;0.5;8;0.002176129171692977;
101;101;;6.2794;4;Strumpf;243;3.5;7;0.0013914612078247594;
102;102;;1.6865;3;Bluse;642;14.0;5;0.0009027404058409476;
103;103;;3.6655;3;Jackett;281;5.0;7;0.000570807903226304;
104;104;;8.496;4;Kopftuch;263;1.0;8;0.00033297585471213413;
105;105;;15.0889;2;Pelikan;49;6.0;7;0.03689428197012961;
106;106;;1.7769;2;Kuckuck;252;3.0;7;0.012977814491962144;
107;107;;19.979;2;Drossel;43;2.0;7;0.007297985626102037;
108;108;;-7.0763;1;Specht;191;5.0;6;0.004713353832072775;
109;109;;-6.0428;5;Jeans;201;16.0;5;0.0038592651304280045;
110;110;;6.7602;4;Handschuh;330;3.5;9;0.002690904078075442;
111;111;;11.9035;4;Jackett;281;5.0;7;0.001914149701474555;
112;112;;-3.6503;4;SchÃ¼rze;581;7.5;7;0.0013651822052615317;
113;113;;4.3274;3;Kittel;492;23.0;6;0.0009612467655948006;
114;114;;11.5605;3;Pullover;429;3.0;8;0.0006556327341249467;
115;115;;3.8712;4;Bluse;642;14.0;5;0.00041982378220274414;
116;116;;-3.7937;5;Strumpf;243;3.5;7;0.00023534832582050916;
117;117;;-9.0169;2;Spachtel;47;1.5;8;0.011303776555512271;
118;118;;11.4148;1;Axt;357;22.5;3;0.004230121268442917;
119;119;;7.7152;2;MeiÃel;114;9.5;6;0.0024049134969899343;
120;120;;3.1458;2;SÃ¤ge;242;22.0;4;0.0015088139823966416;
121;121;;11.1742;2;Schaufel;294;2.0;8;0.0009715706595231615;
122;122;;6.9327;2;Rohrzange;3;0.0;9;0.0006148717046536934;
123;123;;7.2608;1;Hammer;975;30.5;6;0.00036308841365036067;
124;124;;14.2705;3;Tasse;1370;38.0;5;0.1709923117325339;
125;125;;3.2183;4;Backblech;16;0.5;9;0.006019682249569271;
126;126;;11.5416;2;Kuchenform;8;1.0;10;0.0030188010393261623;
127;127;;12.9302;3;Tortenheber;12;0.0;11;0.06284510091005882;
128;128;;9.8435;2;Schneebesen;32;0.5;11;0.003883970148467588;
129;129;;7.5586;3;LÃ¶ffel;1258;3.5;6;0.0020966781475488423;
130;130;;0.8751;3;Gabel;1355;33.5;5;0.0012989405620558712;
131;131;;0.7741;3;Ahorn;54;9.0;5;0.20419083586483966;
132;132;;7.6499;2;Akazie;33;0.5;6;0.014053517568501041;
133;133;;5.6264;2;Zypresse;18;1.5;8;0.007326852780781391;
134;134;;-8.0234;2;Fichte;896;21.5;6;0.004606077261725764;
135;135;;9.2464;2;Ulme;48;13.5;4;0.003120765542266401;
136;136;;-3.9268;1;Pappel;78;19.0;6;0.0021867095290972987;
137;137;;-7.6804;1;Platane;20;3.5;7;0.001549521386192292;
138;138;;5.6427;3;Eiche;379;26.0;5;0.00109174387343307;
139;139;;-8.3533;2;Lehnstuhl;320;2.0;9;0.2420580039006733;
140;140;;23.4691;2;Couch;316;13.0;5;0.008914226580886808;
141;141;;1.0278;2;Sessel;1835;20.5;6;0.00503479529660371;
142;142;;17.6236;2;Hocker;218;20.5;6;0.003290670296444115;
143;143;;-0.0452;1;Regal;353;20.0;5;0.002074366654009674;
144;144;;6.3328;4;Gabel;1355;33.5;5;0.014897803631554941;
145;145;;-0.5226;4;Tasse;1370;38.0;5;0.022191122299834904;
146;146;;-1.5302;5;Backblech;16;0.5;9;0.0028232043498777775;
147;147;;-22.2911;3;Backform;4;2.0;8;0.0018895808764875378;
148;148;;-10.1545;4;Tortenheber;12;0.0;11;0.004309370829524435;
149;149;;-0.4873;3;Couch;316;13.0;5;0.0048248051507184695;
150;150;;-5.8084;2;Esstisch;2;0.0;8;0.001939373391632263;
151;151;;18.5526;3;Lehnstuhl;320;2.0;9;0.0025369522825366957;
152;152;;2.2491;2;Schrank;1262;11.0;7;0.0010119425001593651;
153;153;;8.6426;3;Hocker;218;20.5;6;0.0015459554294803227;
154;154;;-3.2773;1;Kommode;336;4.5;7;0.0005829622304181881;
155;155;;-18.3668;4;Topf;955;22.0;4;0.01191879187278346;
156;156;;-0.252;5;Gabel;1355;33.5;5;0.006722823159997496;
157;157;;-4.2179;6;Backblech;16;0.5;9;0.0016909641703876273;
158;158;;1.2071;2;Teekanne;60;2.0;8;0.0040569248725263116;
159;159;;7.0924;3;Schneebesen;32;0.5;11;0.0031722968815404043;
160;160;;-6.979;3;Kuchenform;8;1.0;10;0.0006520608030093749;
161;161;;-1.4982;1;Paprika;340;2.5;7;0.20347072586738235;
162;162;;-2.0986;1;Rotkohl;71;2.5;7;0.17673026148639706;
163;163;;5.369;1;Kartoffel;377;2.0;9;0.007190541520016209;
164;164;;2.1718;1;Spinat;293;6.0;6;0.004558464924369419;
165;165;;-0.3613;4;Kuchenform;8;1.0;10;0.0034006057921534306;
166;166;;-10.0186;5;Tasse;1370;38.0;5;0.006546037036994465;
167;167;;21.6236;4;LÃ¶ffel;1258;3.5;6;0.005589070761374365;
168;168;;-5.4145;5;Topf;955;22.0;4;0.0032939160856262713;
169;169;;-16.5264;7;Backblech;16;0.5;9;0.0010662775398928583;
170;170;;6.528;4;Schneebesen;32;0.5;11;0.00296854265100241;
171;171;;7.2561;4;Backform;4;2.0;8;0.0005976398351994923;
172;172;;-10.8952;2;Maultier;128;4.5;8;0.20770421580444143;
173;173;;6.8769;1;Elefant;306;4.0;7;0.013722025491660949;
174;174;;-2.9843;1;Schwein;978;15.5;7;0.007556783157942523;
175;175;;-3.3973;2;Gazelle;47;5.5;7;0.10589816731305265;
176;176;;0.3417;2;BÃ¼ffel;160;7.5;6;0.0060874176887606175;
177;177;;-0.9392;2;Panther;212;11.0;7;0.002534114826367271;
178;178;;1.9039;5;Kuchenform;8;1.0;10;0.006766765945708637;
179;179;;18.2621;5;Tortenheber;12;0.0;11;0.008782484901334446;
180;180;;-8.0077;5;Backform;4;2.0;8;0.0032237053545656896;
181;181;;2.1432;5;LÃ¶ffel;1258;3.5;6;0.004281045829963884;
182;182;;-8.218;5;Schneebesen;32;0.5;11;0.00273278766635653;
183;183;;4.1135;3;Maultier;128;4.5;8;0.008816330170555643;
184;184;;-6.8404;2;Schwein;978;15.5;7;0.005639283951808937;
185;185;;-8.5646;1;Maulwurf;188;2.5;8;0.003862667779456286;
186;186;;8.2991;1;KÃ¤nguru;1;1.0;7;0.002737020249881863;
187;187;;-4.3418;3;Panther;212;11.0;7;0.001967845942205996;
188;188;;-12.7076;2;Elefant;306;4.0;7;0.0014154290216920318;
189;189;;18.7056;2;Nashorn;90;1.5;7;0.0010047839774765743;
190;190;;2.0823;8;Backblech;16;0.5;9;0.011399769413387611;
191;191;;0.1839;6;Gabel;1355;33.5;5;0.009949005597173247;
192;192;;-1.8104;3;Teekanne;60;2.0;8;0.020329303288958007;
193;193;;0.8504;6;Tasse;1370;38.0;5;0.005777184261018387;
194;194;;-4.9564;6;Kuchenform;8;1.0;10;0.002439587946428014;
195;195;;11.1625;3;Sumpf;526;9.5;5;0.5659735510895821;
196;196;;-7.9565;1;Steppe;375;8.0;6;0.013359433676593412;
197;197;;2.0629;1;Salzsee;24;1.0;7;0.18763312850753042;
198;198;;-2.0932;3;Gebirge;1294;5.5;7;0.004660304974466059;
199;199;;-0.6946;1;Strand;983;6.0;6;0.0032199261727823463;
200;200;;-8.7034;4;Lehnstuhl;320;2.0;9;0.07263988977683367;
201;201;;-4.8828;2;Kommode;336;4.5;7;0.0052968985794984574;
202;202;;-9.0122;3;Schrank;1262;11.0;7;0.0031822644804336796;
203;203;;4.356;3;Sessel;1835;20.5;6;0.005720913104006066;
204;204;;8.4909;4;Couch;316;13.0;5;0.0030502276568532666;
205;205;;0.9878;2;Regal;353;20.0;5;0.0012401059992968161;
206;206;;20.7935;4;Hocker;218;20.5;6;0.0018589026859967717;
207;207;;-3.1282;2;Truhe;318;10.5;5;0.0007272991991095939;
208;208;;-6.1854;5;Kopftuch;263;1.0;8;0.15869786170339495;
209;209;;3.8238;6;Strumpf;243;3.5;7;0.006306769458693082;
210;210;;11.1007;5;Jackett;281;5.0;7;0.003228729910594333;
211;211;;14.0767;4;Kittel;492;23.0;6;0.001974643343732072;
212;212;;-9.2057;6;Jeans;201;16.0;5;0.0012771334274492927;
213;213;;-3.8539;4;Pullover;429;3.0;8;0.0008306962401518345;
214;214;;-4.0125;2;Axt;357;22.5;3;0.0803003851152364;
215;215;;8.0404;3;Schaufel;294;2.0;8;0.003540369966041471;
216;216;;13.3253;3;Amboss;1;2.0;6;0.0018507149310076952;
217;217;;6.8896;3;Rohrzange;3;0.0;9;0.0011154842498444664;
218;218;;-19.1486;2;Hammer;975;30.5;6;0.0006868681134202219;
219;219;;5.7595;3;Zollstock;46;1.0;9;0.00040330408426206347;
220;220;;9.6092;2;Rotkohl;71;2.5;7;0.18796488520353216;
221;221;;-2.9511;1;Zwiebel;637;4.5;7;0.013242175082460651;
222;222;;-7.9078;2;Kartoffel;377;2.0;9;0.006720543272405523;
223;223;;-13.4717;1;Wirsing;47;4.5;7;0.007736647294559886;
224;224;;-0.737;1;Kohlrabi;143;1.0;8;0.004336013682130805;
225;225;;24.0805;1;GrÃ¼nkohl;66;1.0;8;0.0028465533164406887;
226;226;;-13.657;7;Gabel;1355;33.5;5;0.06887085274313794;
227;227;;10.5372;4;Teekanne;60;2.0;8;0.0342165696925042;
228;228;;-15.317;6;Backform;4;2.0;8;0.0045248278062515156;
229;229;;-0.5319;7;Kuchenform;8;1.0;10;0.0029854381263494686;
230;230;;3.5587;6;Topf;955;22.0;4;0.005618464429777316;
231;231;;-9.3456;6;Tortenheber;12;0.0;11;0.006175066874880827;
232;232;;-0.7096;9;Backblech;16;0.5;9;0.0011809628904965307;
233;233;;-4.0643;1;Kutsche;328;17.5;7;0.47589676308312645;
234;234;;-0.9329999999999999;1;FÃ¤hre;213;16.5;5;0.006864524660788974;
235;235;;9.1085;1;Motorrad;330;4.0;8;0.0036497112886615043;
236;236;;16.9079;1;Automobil;567;3.5;9;0.0022984869394681376;
237;237;;3.2825;6;Schneebesen;32;0.5;11;0.006161350073025583;
238;238;;-0.4094;7;Topf;955;22.0;4;0.006141382025839665;
239;239;;11.8119;6;LÃ¶ffel;1258;3.5;6;0.0030663828030056315;
240;240;;-4.8154;8;Kuchenform;8;1.0;10;0.0009403633393835543;
241;241;;12.5968;7;Tortenheber;12;0.0;11;0.0018152383950263485;
242;242;;-19.7645;7;Backform;4;2.0;8;0.0005338912150188018;
243;243;;5.2517;7;Tasse;1370;38.0;5;0.0035809371153483986;
244;244;;12.6067;5;Teekanne;60;2.0;8;0.001634091839273957;
245;245;;-15.112;5;Couch;316;13.0;5;0.05676881862703318;
246;246;;-1.9812;3;Esstisch;2;0.0;8;0.004864704449394458;
247;247;;9.6376;3;Truhe;318;10.5;5;0.002677676326606714;
248;248;;-12.7816;2;Ehebett;84;2.0;7;0.001677719576819435;
249;249;;-13.5728;4;Sessel;1835;20.5;6;0.005165233495119819;
250;250;;-28.7021;3;Kommode;336;4.5;7;0.000794762812458111;
251;251;;-4.3949;5;Hocker;218;20.5;6;0.002427697456898253;
252;252;;12.9897;5;Kittel;492;23.0;6;0.05314651326052382;
253;253;;-14.8562;5;Handschuh;330;3.5;9;0.006036918853053963;
254;254;;5.0116;5;Pullover;429;3.0;8;0.003068812893613573;
255;255;;1.858;5;Bluse;642;14.0;5;0.0018645870820732;
256;256;;5.6719;3;Urwald;347;5.5;6;0.20020029348409676;
257;257;;-1.7133;3;Schlucht;470;6.0;8;0.014043393049020162;
258;258;;-16.7486;2;Salzsee;24;1.0;7;0.06573703446757428;
259;259;;7.6714;4;Sumpf;526;9.5;5;0.004419103548514017;
260;260;;-3.7841;4;Gebirge;1294;5.5;7;0.002966756221086158;
261;261;;1.5826;2;Steppe;375;8.0;6;0.002062953510152355;
262;262;;21.3737;2;Savanne;39;2.5;7;0.0014501355679376528;
263;263;;4.0031;2;Lagune;146;3.5;6;0.0056689815855661685;
264;264;;-3.1404;3;Pelikan;49;6.0;7;0.32827842633264587;
265;265;;-8.8718;2;Schwalbe;164;6.5;8;0.016412371564910242;
266;266;;-1.6432;3;Drossel;43;2.0;7;0.008671850895007839;
267;267;;-6.6526;2;Sperling;260;6.5;8;0.005526096971542983;
268;268;;-0.6799;3;Kuckuck;252;3.0;7;0.0037922260683352204;
269;269;;9.2202;2;Pinguin;21;2.5;7;0.0026933001195800985;
270;270;;-7.2858;2;Specht;191;5.0;6;0.0019392932390813833;
271;271;;-14.5482;2;KÃ¤nguru;1;1.0;7;0.0709132854958967;
272;272;;-9.2031;3;Nashorn;90;1.5;7;0.004141433783653556;
273;273;;-12.8337;1;Giraffe;48;2.5;7;0.09402853869021387;
274;274;;2.1526;3;Schwein;978;15.5;7;0.00155951372914635;
275;275;;-0.7973;2;Maulwurf;188;2.5;8;0.0010411594615585315;
276;276;;-14.9231;2;GrÃ¼nkohl;66;1.0;8;0.12257687126308503;
277;277;;-8.8074;1;Tomate;187;3.0;6;0.00833780824435769;
278;278;;12.0022;2;Paprika;340;2.5;7;0.004520897678409289;
279;279;;10.193;3;Rotkohl;71;2.5;7;0.006455778761214496;
280;280;;3.2773;1;Spargel;287;9.5;7;0.0020302305701297334;
281;281;;-14.9937;2;Spinat;293;6.0;6;0.001402691506797676;
282;282;;-3.5854;2;Zwiebel;637;4.5;7;0.000964097414550184;
283;283;;-11.2179;2;Wirsing;47;4.5;7;0.003197037494694109;
284;284;;-4.9387;7;Strumpf;243;3.5;7;0.06406399182583464;
285;285;;-0.2775;6;Kittel;492;23.0;6;0.013323343616988876;
286;286;;-7.8964;7;Jeans;201;16.0;5;0.007148552083744691;
287;287;;-6.7579;6;Pullover;429;3.0;8;0.00454561839978627;
288;288;;-8.6562;5;SchÃ¼rze;581;7.5;7;0.003097738208120719;
289;289;;4.92;1;Fahrrad;705;2.0;7;0.0870452329778163;
290;290;;9.3412;2;Automobil;567;3.5;9;0.007165910757079945;
291;291;;-6.8076;1;Dreirad;20;1.5;7;0.003926934929170199;
292;292;;1.3094;1;Karren;509;27.5;6;0.0025358159415834925;
293;293;;1.5185;2;Strand;983;6.0;6;0.06679043600239884;
294;294;;-10.8711;3;Steppe;375;8.0;6;0.012022818845029369;
295;295;;-7.6027;1;Fluss;100;9.5;5;0.032497322271002195;
296;296;;13.135;4;Urwald;347;5.5;6;0.004125543167024616;
297;297;;-19.33;3;Lagune;146;3.5;6;0.00589175739403344;
298;298;;4.7547;5;Sumpf;526;9.5;5;0.002081055353855477;
299;299;;-5.4722;5;Gebirge;1294;5.5;7;0.0014803275000438375;
300;300;;8.4153;2;Esche;99;23.0;5;0.16983666242010045;
301;301;;-2.5881;3;Fichte;896;21.5;6;0.010507446196748801;
302;302;;8.1643;2;Pappel;78;19.0;6;0.006093476153273341;
303;303;;6.582000000000001;4;Eiche;379;26.0;5;0.0040223199657206535;
304;304;;7.8726;4;Ahorn;54;9.0;5;0.0027982864671985534;
305;305;;3.6764;3;Ulme;48;13.5;4;0.00198985297343845;
306;306;;0.3152;3;Akazie;33;0.5;6;0.001420118830939253;
307;307;;2.4746;3;Rotbuche;18;1.5;8;0.0010015324032326635;
308;308;;17.1737;6;Hocker;218;20.5;6;0.1026361295992749;
309;309;;3.7923;4;Esstisch;2;0.0;8;0.007577478571111205;
310;310;;12.2963;4;Truhe;318;10.5;5;0.004428248125843022;
311;311;;-0.2861;5;Sessel;1835;20.5;6;0.006506118377897292;
312;312;;-5.8781;3;Sperling;260;6.5;8;0.07470480223846647;
313;313;;2.3637;3;Specht;191;5.0;6;0.009940123047202832;
314;314;;9.3994;4;Pelikan;49;6.0;7;0.005363147875520238;
315;315;;10.2692;3;Pinguin;21;2.5;7;0.0034460752696412137;
316;316;;7.645;2;Elster;173;14.0;6;0.0023587222637897337;
317;317;;82.4248;4;Kuckuck;252;3.0;7;0.0016523773274146581;
318;318;;-6.4529;2;Papagei;244;3.5;7;0.001157983742971176;
319;319;;-14.2087;2;Karren;509;27.5;6;0.0401097183528177;
320;320;;7.7113;2;Kutsche;328;17.5;7;0.00996509630577374;
321;321;;5.9818;2;Dreirad;20;1.5;7;0.005771638263899284;
322;322;;7.0957;3;Automobil;567;3.5;9;0.0038101750666240186;
323;323;;13.2662;2;FÃ¤hre;213;16.5;5;0.0026479160945045662;
324;324;;-12.7397;2;Fahrrad;705;2.0;7;0.0018788715317289094;
325;325;;-8.8718;1;U-Bahn;169;6.0;6;0.3335191352043524;
326;326;;6.5147;6;SchÃ¼rze;581;7.5;7;0.053891841343762466;
327;327;;-18.1943;7;Kittel;492;23.0;6;0.006937717157741256;
328;328;;24.7891;7;Pullover;429;3.0;8;0.003739439570119162;
329;329;;15.6785;6;Handschuh;330;3.5;9;0.0023760277125808053;
330;330;;-14.6842;6;Kopftuch;263;1.0;8;0.0015935007437422651;
331;331;;-8.9573;6;Bluse;642;14.0;5;0.0010811460981742346;
332;332;;8.0617;6;Jackett;281;5.0;7;0.0007206716593177541;
333;333;;0.4207;3;Spinat;293;6.0;6;0.06151516051202033;
334;334;;4.5773;3;Paprika;340;2.5;7;0.011123345116266033;
335;335;;11.8501;3;GrÃ¼nkohl;66;1.0;8;0.05112984510337311;
336;336;;13.3987;3;Zwiebel;637;4.5;7;0.004040077112064922;
337;337;;6.3405;2;Tomate;187;3.0;6;0.0027707787861975795;
338;338;;8.3031;2;Spargel;287;9.5;7;0.0019498547359648915;
339;339;;-8.2451;2;Kohlrabi;143;1.0;8;0.005479812513896434;
340;340;;-15.6876;3;Kartoffel;377;2.0;9;0.0010565832809628114;
341;341;;2.5122;3;Salzsee;24;1.0;7;0.1558878870841691;
342;342;;2.5531;6;Gebirge;1294;5.5;7;0.01390605915699863;
343;343;;4.3947;4;Schlucht;470;6.0;8;0.00746643117775895;
344;344;;-31.796;4;Lagune;146;3.5;6;0.008366371240670769;
345;345;;-2.9393;4;Steppe;375;8.0;6;0.0033841857054926878;
346;346;;5.2548;4;Spinat;293;6.0;6;0.0057459086934893485;
347;347;;14.7353;3;Kohlrabi;143;1.0;8;0.008594463583062739;
348;348;;-9.3301;4;Zwiebel;637;4.5;7;0.002819029452279359;
349;349;;12.1356;3;Tomate;187;3.0;6;0.0020238994911789725;
350;350;;-2.2206;3;Fahrrad;705;2.0;7;0.03257146273527054;
351;351;;2.9243;2;U-Bahn;169;6.0;6;0.031957269635582146;
352;352;;-0.9359;1;Nachtzug;50;2.0;8;0.008052261428394885;
353;353;;2.6286;3;Karren;509;27.5;6;0.0037037739406318316;
354;354;;22.0866;4;Automobil;567;3.5;9;0.002588813490215358;
355;355;;9.9306;1;S-Bahn;181;6.5;6;0.0036751469776515533;
356;356;;0.5399;3;Kutsche;328;17.5;7;0.00143594417520579;
357;357;;-1.1762;3;FÃ¤hre;213;16.5;5;0.0010167563902473572;
358;358;;0.7683;8;Topf;955;22.0;4;0.31298222103817086;
359;359;;10.738;7;LÃ¶ffel;1258;3.5;6;0.11826969309048461;
360;360;;-15.6456;8;Tortenheber;12;0.0;11;0.006570897593833495;
361;361;;-2.0719;8;Backform;4;2.0;8;0.0025827263174210153;
362;362;;-5.1266;9;Kuchenform;8;1.0;10;0.0017448458715998844;
363;363;;3.1761;8;Tasse;1370;38.0;5;0.005852702786675198;
364;364;;-1.4862;8;Gabel;1355;33.5;5;0.003112759333494723;
365;365;;13.134;7;Schneebesen;32;0.5;11;0.0017539831800257222;
366;366;;19.7207;3;BÃ¼ffel;160;7.5;6;0.2600442384823707;
367;367;;-16.0318;3;Elefant;306;4.0;7;0.015422020257995507;
368;368;;3.5149;4;Panther;212;11.0;7;0.008309385760149812;
369;369;;-6.2048;4;Schwein;978;15.5;7;0.005312692797827552;
370;370;;15.9537;4;Maultier;128;4.5;8;0.0036442725581733284;
371;371;;5.3308;3;Maulwurf;188;2.5;8;0.0025834994353941486;
372;372;;18.1032;3;KÃ¤nguru;1;1.0;7;0.0018550507783923608;
373;373;;1.0344;4;Nashorn;90;1.5;7;0.001329523523384153;
374;374;;14.7778;7;Gebirge;1294;5.5;7;0.07329206698629435;
375;375;;-10.4053;6;Sumpf;526;9.5;5;0.014078938494680341;
376;376;;-7.1157;2;Fluss;100;9.5;5;0.033136730000717374;
377;377;;10.8865;3;Savanne;39;2.5;7;0.005095557227112554;
