;seg;badseg;meanamp_ROI;standard;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;2.4033;223;0.0;Sumpf;0.2862595419847328;0.25;0.25;0.06379387138856903;
2;2;;3.681;224;0.0;Salzsee;0.012540894220283533;0.02631578947368421;0.5;0.026063758246796617;
3;3;;15.2981;224;0.0;Savanne;0.020719738276990186;0.06578947368421052;0.5;0.012827961103067838;
4;4;;4.7361;224;0.0;Strand;0.5354416575790621;0.15789473684210525;0.375;0.007275451320811137;
5;5;;0.1295;224;0.0;Urwald;0.18865866957470012;0.14473684210526316;0.375;0.004472639338052572;
6;6;;3.4494;224;0.0;Schlucht;0.25572519083969464;0.15789473684210525;0.625;0.002864700215705699;
7;7;;9.4729;225;0.0;Steppe;0.2039258451472192;0.21052631578947367;0.375;0.0018628442317344938;
8;8;;-1.7634;222;0.0;Zollstock;0.024536532170119956;0.02631578947368421;0.75;0.050560683443797175;
9;9;;-3.7795;224;0.0;Rohrzange;0.0010905125408942203;0.0;0.75;0.01730677836641926;
10;10;;12.3574;224;0.0;SÃ¤ge;0.13140676117775354;0.5789473684210527;0.125;0.009483599620457526;
11;11;;6.84;224;0.0;Amboss;0.0;0.05263157894736842;0.375;0.006019886205295905;
12;12;;16.0678;225;0.0;Bohrer;0.07470010905125408;0.2631578947368421;0.375;0.004093254300028915;
13;13;;-10.2233;222;0.0;Ulme;0.025627044711014176;0.35526315789473684;0.125;0.054495032727145766;
14;14;;-10.6849;224;0.0;Platane;0.010359869138495093;0.09210526315789473;0.5;0.016305467362493914;
15;15;;-9.457;224;0.0;Zypresse;0.009269356597600873;0.039473684210526314;0.625;0.009232342529970036;
16;16;;-19.8286;224;0.0;Ahorn;0.028898582333696837;0.23684210526315788;0.25;0.006101456368196555;
17;17;;-4.3767;224;0.0;Esche;0.05343511450381679;0.6052631578947368;0.25;0.004311630655014416;
18;18;;3.2229;224;0.0;Rotbuche;0.009269356597600873;0.039473684210526314;0.625;0.00315185980879447;
