;seg;badseg;meanamp_ROI;standard;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;-20.8049;223;0.0;Ehebett;0.04525627044711014;0.05263157894736842;0.5;0.08139966195214057;
2;2;;-18.8488;224;0.0;Esstisch;0.0005452562704471102;0.0;0.625;0.029849607807467485;
3;3;;-3.7126;224;0.0;Regal;0.19193020719738277;0.5263157894736842;0.25;0.014847660855928603;
4;4;;3.5952;224;0.0;Hocker;0.1183206106870229;0.5394736842105263;0.375;0.014727357043856545;
5;5;;-4.5412;224;0.0;Truhe;0.1728462377317339;0.27631578947368424;0.25;0.005717501217290056;
6;6;;-5.9998;224;0.0;Lehnstuhl;0.17393675027262814;0.05263157894736842;0.75;0.006274144867858212;
7;7;;-3.1221;225;0.0;Kommode;0.1826608505997819;0.11842105263157894;0.5;0.00278804353406614;
8;8;;8.0554;223;0.0;Fahrrad;0.38386041439476554;0.05263157894736842;0.5;0.03330855502966309;
9;9;;-10.982999999999999;224;0.0;Nachtzug;0.026717557251908396;0.05263157894736842;0.625;0.023243024496203656;
10;10;;-3.4042;224;0.0;Dreirad;0.010359869138495093;0.039473684210526314;0.5;0.0065852519099063676;
11;11;;-10.3522;225;0.0;Karren;0.27699018538713194;0.7236842105263158;0.375;0.00412734685060836;
12;12;;-14.458;222;0.0;Sumpf;0.2862595419847328;0.25;0.25;0.07785792621219047;
13;13;;7.2928;224;0.0;Gebirge;0.7050163576881134;0.14473684210526316;0.5;0.02302566050002844;
14;14;;-5.7786;224;0.0;Fluss;0.0539803707742639;0.25;0.25;0.03003984232906023;
15;15;;-5.1416;224;0.0;Strand;0.5354416575790621;0.15789473684210525;0.375;0.008272883903931617;
16;16;;7.5563;224;0.0;Steppe;0.2039258451472192;0.21052631578947367;0.375;0.005732889046590514;
17;17;;-13.0665;224;0.0;Salzsee;0.012540894220283533;0.02631578947368421;0.5;0.00971626695639561;
18;18;;-11.5197;224;0.0;Schlucht;0.25572519083969464;0.15789473684210525;0.625;0.0031535736922207232;
19;19;;-17.1594;225;0.0;Savanne;0.020719738276990186;0.06578947368421052;0.5;0.002318183605771756;
20;20;;-1.7426;223;0.0;Fichte;0.48800436205016356;0.5657894736842105;0.375;0.10864368546374154;
21;21;;8.134;224;0.0;Eiche;0.20610687022900764;0.6842105263157895;0.25;0.024669090652267585;
22;22;;-5.1078;224;0.0;Ulme;0.025627044711014176;0.35526315789473684;0.125;0.013793919604418062;
23;23;;-17.7769;224;0.0;Ahorn;0.028898582333696837;0.23684210526315788;0.25;0.009138180020810918;
24;24;;-4.7978;224;0.0;Rotbuche;0.009269356597600873;0.039473684210526314;0.625;0.006497054415615521;
