;seg;badseg;meanamp_ROI;standard;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;-82.7609;223;0.0;Handschuh;0.17938931297709923;0.09210526315789473;0.75;0.047095971201310774;
2;2;;-120.0439;224;0.0;Bluse;0.3495092693565976;0.3684210526315789;0.25;0.01722336677800027;
3;3;;-26.846;224;0.0;Jackett;0.15267175572519084;0.13157894736842105;0.5;0.008529928249204477;
4;4;;-8.0816;224;0.0;Jeans;0.10905125408942203;0.42105263157894735;0.25;0.004826305783665169;
5;5;;-33.7347;224;0.0;Halstuch;0.06706652126499454;0.013157894736842105;0.625;0.0029152528989027215;
6;6;;28.7973;224;0.0;SchÃ¼rze;0.31624863685932386;0.19736842105263158;0.5;0.0018072755407216375;
7;7;;-39.5445;225;0.0;Pullover;0.23336968375136313;0.07894736842105263;0.625;0.0011128654801359032;
8;8;;3.4102;222;0.0;Kartoffel;0.2050163576881134;0.05263157894736842;0.75;0.04330904253360055;
9;9;;-13.5008;224;0.0;Spargel;0.1559432933478735;0.25;0.5;0.014647156356705746;
10;10;1.0;-91.6824;224;0.0;GrÃ¼nkohl;0.03544165757906216;0.02631578947368421;0.625;0.015290828292615527;
11;11;;153.4568;225;0.0;Kohlrabi;0.07742639040348964;0.02631578947368421;0.625;0.00724944290079839;
12;12;;-60.3668;222;0.0;MeiÃel;0.061613958560523444;0.25;0.375;0.01262419317507843;
13;13;1.0;165.0681;224;0.0;Schaufel;0.15976008724100327;0.05263157894736842;0.625;0.005183142359652172;
14;14;;30.4627;224;0.0;Spachtel;0.025081788440567066;0.039473684210526314;0.625;0.0032582900462501656;
15;15;;32.6885;224;0.0;SÃ¤ge;0.13140676117775354;0.5789473684210527;0.125;0.0022303527171185825;
16;16;1.0;-169.8918;224;0.0;Amboss;0.0;0.05263157894736842;0.375;0.0015683350718404458;
17;17;1.0;-172.2473;225;0.0;Hammer;0.5310796074154853;0.8026315789473685;0.375;0.0011038987676210011;
18;18;;92.321;223;0.0;Automobil;0.30861504907306436;0.09210526315789473;0.75;0.0273054850740455;
19;19;1.0;156.2127;224;0.0;S-Bahn;0.09814612868047982;0.17105263157894737;0.375;0.020212247886219004;
20;20;;-10.2844;224;0.0;Nachtzug;0.026717557251908396;0.05263157894736842;0.625;0.006236646661017281;
21;21;;-78.7459;224;0.0;Motorrad;0.17938931297709923;0.10526315789473684;0.625;0.0022911304995903775;
22;22;1.0;-316.3061;224;0.0;FÃ¤hre;0.11559432933478735;0.4342105263157895;0.25;0.0015553766004971045;
23;23;;57.0673;224;0.0;Kutsche;0.17829880043620502;0.4605263157894737;0.5;0.0010712627125533958;
24;24;;42.8614;225;0.0;Fahrrad;0.38386041439476554;0.05263157894736842;0.5;0.0007276045755180879;
25;25;;8.9229;223;0.034482758620689655;Amboss;0.0;0.05263157894736842;0.375;0.0025406793057593897;
26;26;;-90.2218;224;0.034482758620689655;Hammer;0.5310796074154853;0.8026315789473685;0.375;0.0016401723439192547;
27;27;;9.7254;224;0.0;Zollstock;0.024536532170119956;0.02631578947368421;0.75;0.0010942508769529763;
28;28;;-57.7177;224;0.0;Bohrer;0.07470010905125408;0.2631578947368421;0.375;0.0007255002348052471;
29;29;;19.9124;224;0.034482758620689655;SÃ¤ge;0.13140676117775354;0.5789473684210527;0.125;0.00046002779144958583;
30;30;;-80.4751;225;0.0;Rohrzange;0.0010905125408942203;0.0;0.75;0.0002607699815321223;
31;31;;1.5569;222;0.0;Sumpf;0.2862595419847328;0.25;0.25;0.10428918580515258;
32;32;;18.8845;224;0.0;Urwald;0.18865866957470012;0.14473684210526316;0.375;0.015039291091336917;
33;33;;-31.0752;224;0.0;Gebirge;0.7050163576881134;0.14473684210526316;0.5;0.007822433067206523;
34;34;1.0;-148.90200000000002;224;0.0;Lagune;0.07906215921483097;0.09210526315789473;0.375;0.03183842757927207;
35;35;;19.0006;225;0.0;Schlucht;0.25572519083969464;0.15789473684210525;0.625;0.0034630109808092384;
36;36;;25.662;222;0.034482758620689655;MeiÃel;0.061613958560523444;0.25;0.375;0.0023326970887660343;
37;37;;59.2519;224;0.034482758620689655;Schaufel;0.15976008724100327;0.05263157894736842;0.625;0.0016985103451802412;
38;38;;23.7114;224;0.034482758620689655;Bohrer;0.07470010905125408;0.2631578947368421;0.375;0.0012429351857781183;
39;39;;-54.3957;224;0.034482758620689655;Spachtel;0.025081788440567066;0.039473684210526314;0.625;0.0009003861743750732;
40;40;;26.6931;224;0.0;Axt;0.1941112322791712;0.5921052631578947;0.0;0.0006347471994608968;
41;41;;57.9699;224;0.06896551724137931;Amboss;0.0;0.05263157894736842;0.375;0.0004241489381816711;
42;42;;87.743;224;0.034482758620689655;Rohrzange;0.0010905125408942203;0.0;0.75;0.00025443470026463127;
43;43;1.0;-184.5567;225;0.034482758620689655;Zollstock;0.024536532170119956;0.02631578947368421;0.75;0.000115971268125836;
44;44;;7.035;223;0.034482758620689655;Bluse;0.3495092693565976;0.3684210526315789;0.25;0.0349591546835081;
45;45;;36.4116;224;0.034482758620689655;Pullover;0.23336968375136313;0.07894736842105263;0.625;0.006614492296411247;
46;46;1.0;-135.2134;224;0.034482758620689655;Handschuh;0.17938931297709923;0.09210526315789473;0.75;0.0034765799385281216;
47;47;;-18.3989;225;0.034482758620689655;Jeans;0.10905125408942203;0.42105263157894735;0.25;0.002174308558865262;
48;48;;85.7736;223;0.0;Truhe;0.1728462377317339;0.27631578947368424;0.25;0.040300055823663083;
49;49;1.0;84.9598;224;0.0;Sessel;1.0;0.5394736842105263;0.375;0.04417551904237715;
50;50;;82.87299999999999;224;0.0;Schrank;0.6875681570338059;0.2894736842105263;0.5;0.0018313438731446352;
51;51;;29.0125;224;0.0;Couch;0.1717557251908397;0.34210526315789475;0.25;0.004611982131627874;
52;52;;68.1305;224;0.0;Esstisch;0.0005452562704471102;0.0;0.625;0.0007686793037645472;
53;53;;-47.2528;224;0.0;Regal;0.19193020719738277;0.5263157894736842;0.25;0.00048289386383059747;
54;54;;62.5062;225;0.0;Hocker;0.1183206106870229;0.5394736842105263;0.375;0.0024415380321917758;
55;55;;-93.1929;223;0.10344827586206896;Amboss;0.0;0.05263157894736842;0.375;0.0020247308886972284;
56;56;;-22.1538;224;0.06896551724137931;Zollstock;0.024536532170119956;0.02631578947368421;0.75;0.0012162665816291358;
57;57;1.0;-157.0093;224;0.034482758620689655;Axt;0.1941112322791712;0.5921052631578947;0.0;0.0007604473775018065;
58;58;1.0;122.4694;225;0.06896551724137931;SÃ¤ge;0.13140676117775354;0.5789473684210527;0.125;0.0004625306228231367;
59;59;1.0;134.3509;223;0.034482758620689655;Halstuch;0.06706652126499454;0.013157894736842105;0.625;0.006966485629008244;
60;60;;27.4607;224;0.034482758620689655;SchÃ¼rze;0.31624863685932386;0.19736842105263158;0.5;0.003395711270934862;
61;61;1.0;141.078;224;0.06896551724137931;Bluse;0.3495092693565976;0.3684210526315789;0.25;0.002052363913184794;
62;62;;42.2457;224;0.06896551724137931;Handschuh;0.17938931297709923;0.09210526315789473;0.75;0.0013341321174150647;
63;63;;100.9341;224;0.0;Kopftuch;0.14285714285714285;0.02631578947368421;0.625;0.0008832066815867855;
64;64;;-142.0095;225;0.0;Strumpf;0.13195201744820065;0.09210526315789473;0.5;0.0005730565559268724;
