;seg;badseg;meanamp_ROI;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
63;63;;-15.405999999999999;0.0;Dreirad;0.010359869138495093;0.039473684210526314;0.5;0.004947698712759195;
64;64;;21.1723;0.034482758620689655;S-Bahn;0.09814612868047982;0.17105263157894737;0.375;0.006609914871528852;
65;65;;5.0352;0.034482758620689655;U-Bahn;0.0916030534351145;0.15789473684210525;0.375;0.003934783605562116;
66;66;;19.8908;0.034482758620689655;Automobil;0.30861504907306436;0.09210526315789473;0.75;0.002008804921687011;
67;67;;8.1214;0.034482758620689655;Storch;0.12104689203925845;0.18421052631578946;0.375;0.03781454151106951;
68;68;;8.2697;0.0;Specht;0.10359869138495092;0.13157894736842105;0.375;0.010883263917482308;
69;69;;-121.416;0.0;Kuckuck;0.13685932388222466;0.07894736842105263;0.5;0.006318284136623613;
70;70;;11.0916;0.034482758620689655;Sperling;0.14122137404580154;0.17105263157894737;0.625;0.0042187639971287575;
71;71;;-26.4228;0.10344827586206896;Kommode;0.1826608505997819;0.11842105263157894;0.5;0.030249149979775274;
72;72;;8.9166;0.034482758620689655;Truhe;0.1728462377317339;0.27631578947368424;0.25;0.005785886915523117;
73;73;;15.397;0.10344827586206896;Sessel;1.0;0.5394736842105263;0.375;0.03659788819368973;
74;74;;15.9403;0.06896551724137931;Ehebett;0.04525627044711014;0.05263157894736842;0.5;0.0025151803325369486;
75;75;;0.1456;0.034482758620689655;Esstisch;0.0005452562704471102;0.0;0.625;0.0018032485165065339;
76;76;;-6.5009;0.034482758620689655;Lehnstuhl;0.17393675027262814;0.05263157894736842;0.75;0.004995455342594336;
77;77;;-7.6403;0.06896551724137931;Schrank;0.6875681570338059;0.2894736842105263;0.5;0.0010388029044160413;
78;78;;-9.4425;0.06896551724137931;Backblech;0.008178844056706653;0.013157894736842105;0.75;0.05050220897459404;
79;79;;-3.1322;0.06896551724137931;Teekanne;0.0321701199563795;0.05263157894736842;0.625;0.040780962297813465;
80;80;;-12.5019;0.06896551724137931;Schneebesen;0.016902944383860415;0.013157894736842105;1.0;0.03539362358999714;
81;81;;-11.6485;0.034482758620689655;Kuchenform;0.003816793893129771;0.02631578947368421;0.875;0.002260202164880371;
82;82;;1.1956;0.034482758620689655;Tortenheber;0.0059978189749182115;0.0;1.0;0.004724627455696385;
83;83;;-3.179;0.034482758620689655;Backform;0.0016357688113413304;0.05263157894736842;0.625;0.0011594470805684387;
84;84;;-5.8977;0.10344827586206896;Hocker;0.1183206106870229;0.5394736842105263;0.375;0.007477247553149586;
85;85;;-53.4662;0.10344827586206896;Ehebett;0.04525627044711014;0.05263157894736842;0.5;0.0019138159331164488;
86;86;;3.1402;0.06896551724137931;Lehnstuhl;0.17393675027262814;0.05263157894736842;0.75;0.003385614808147943;
87;87;;-3.8861;0.13793103448275862;Sessel;1.0;0.5394736842105263;0.375;0.002016397762327065;
88;88;;17.6689;0.06896551724137931;Esstisch;0.0005452562704471102;0.0;0.625;0.0008608840534105993;
89;89;;-22.8544;0.0;Strumpf;0.13195201744820065;0.09210526315789473;0.5;0.1825133433861781;
90;90;;-67.2925;0.0;Kopftuch;0.14285714285714285;0.02631578947368421;0.625;0.00646909659002456;
91;91;;13.2049;0.0;Handschuh;0.17938931297709923;0.09210526315789473;0.75;0.0033476618277713675;
92;92;;9.1452;0.0;Jackett;0.15267175572519084;0.13157894736842105;0.5;0.0020878230114705124;
93;93;;-3.542;0.0;Halstuch;0.06706652126499454;0.013157894736842105;0.625;0.0013912518315887692;
94;94;;-5.7174;0.0;Nashorn;0.0485278080697928;0.039473684210526314;0.5;0.15879126243638195;
95;95;1.0;-88.3515;0.0;Maulwurf;0.1019629225736096;0.06578947368421052;0.625;0.016300514944101802;
96;96;;36.0972;0.0;Gazelle;0.025081788440567066;0.14473684210526316;0.5;0.10662812888090421;
97;97;;9.338;0.0;Giraffe;0.025627044711014176;0.06578947368421052;0.5;0.008205493095520875;
98;98;;5.7837;0.0;Panther;0.11504907306434024;0.2894736842105263;0.5;0.0038469896075595976;
99;99;;6.966;0.06896551724137931;U-Bahn;0.0916030534351145;0.15789473684210525;0.375;0.0691167357405618;
100;100;;-0.7002;0.0;Karren;0.27699018538713194;0.7236842105263158;0.375;0.008121323399598396;
101;101;;-1.979;0.06896551724137931;Automobil;0.30861504907306436;0.09210526315789473;0.75;0.004695739911258211;
102;102;;18.9158;0.034482758620689655;Kutsche;0.17829880043620502;0.4605263157894737;0.5;0.00315063529832871;
103;103;;-14.8295;0.0;Fahrrad;0.38386041439476554;0.05263157894736842;0.5;0.0022292827368764223;
104;104;;-16.5679;0.034482758620689655;Dreirad;0.010359869138495093;0.039473684210526314;0.5;0.0016097349721856944;
105;105;;-9.3549;0.0;Bohrer;0.07470010905125408;0.2631578947368421;0.375;0.10973757505772719;
106;106;;-10.5777;0.0;Schaufel;0.15976008724100327;0.05263157894736842;0.625;0.004198026452487926;
107;107;;-18.3809;0.0;Hammer;0.5310796074154853;0.8026315789473685;0.375;0.002368423621469117;
108;108;;-22.6189;0.0;SÃ¤ge;0.13140676117775354;0.5789473684210527;0.125;0.001542423815034015;
109;109;;-1.3511;0.0;Spachtel;0.025081788440567066;0.039473684210526314;0.625;0.001046677688312134;
110;110;;-14.1727;0.034482758620689655;Strumpf;0.13195201744820065;0.09210526315789473;0.5;0.014586025679713323;
111;111;;-9.8943;0.0;Jeans;0.10905125408942203;0.42105263157894735;0.25;0.004845119630433381;
112;112;;9.1445;0.034482758620689655;Jackett;0.15267175572519084;0.13157894736842105;0.5;0.0027075299629537295;
113;113;;-11.4106;0.0;Bluse;0.3495092693565976;0.3684210526315789;0.25;0.0017266979778554556;
114;114;;-2.7484;0.0;Kittel;0.2677208287895311;0.6052631578947368;0.375;0.0011549125854682142;
115;115;;-50.515;0.0;Pullover;0.23336968375136313;0.07894736842105263;0.625;0.0007798054005472889;
116;116;;10.6248;0.10344827586206896;Esstisch;0.0005452562704471102;0.0;0.625;0.016589858950463526;
117;117;;5.0206;0.13793103448275862;Kommode;0.1826608505997819;0.11842105263157894;0.5;0.003604314260581612;
118;118;;21.4867;0.06896551724137931;Regal;0.19193020719738277;0.5263157894736842;0.25;0.0019785346625084267;
119;119;;23.6397;0.10344827586206896;Schrank;0.6875681570338059;0.2894736842105263;0.5;0.0012473792876370427;
120;120;;34.4975;0.13793103448275862;Hocker;0.1183206106870229;0.5394736842105263;0.375;0.02434386797817776;
121;121;;5.0294;0.06896551724137931;Truhe;0.1728462377317339;0.27631578947368424;0.25;0.0005932245107736042;
122;122;;-12.4304;0.10344827586206896;Lehnstuhl;0.17393675027262814;0.05263157894736842;0.75;0.00353091958795324;
123;123;;12.692;0.034482758620689655;Zwiebel;0.346782988004362;0.11842105263157894;0.5;0.14508890780387834;
124;124;;20.3303;0.034482758620689655;Kohlrabi;0.07742639040348964;0.02631578947368421;0.625;0.07095085205721745;
125;125;;5.5848;0.0;Kartoffel;0.2050163576881134;0.05263157894736842;0.75;0.007245511847503565;
126;126;;1.1264;0.034482758620689655;Wirsing;0.025081788440567066;0.11842105263157894;0.5;0.007752069143116512;
127;127;;-19.055;0.034482758620689655;Drossel;0.022900763358778626;0.05263157894736842;0.5;0.08530806834366744;
128;128;;-19.8214;0.0;Schwalbe;0.08887677208287895;0.17105263157894737;0.625;0.010185315554361852;
129;129;;25.17;0.0;Pelikan;0.026172300981461286;0.15789473684210525;0.5;0.005575329320851585;
130;130;;17.4324;0.034482758620689655;Elster;0.09378407851690294;0.3684210526315789;0.375;0.0036352117356780065;
131;131;;1.6794;0.06896551724137931;Sperling;0.14122137404580154;0.17105263157894737;0.625;0.0025323436224554316;
132;132;;8.767999999999999;0.0;Papagei;0.13249727371864775;0.09210526315789473;0.5;0.0018147510897606723;
133;133;;-7.5472;0.06896551724137931;Storch;0.12104689203925845;0.18421052631578946;0.375;0.0013118174914911718;
134;134;;-1.7767;0.0;SchÃ¼rze;0.31624863685932386;0.19736842105263158;0.5;0.024129918546220416;
135;135;;-0.5328;0.06896551724137931;Jackett;0.15267175572519084;0.13157894736842105;0.5;0.009677395929742441;
136;136;;-5.4791;0.06896551724137931;Strumpf;0.13195201744820065;0.09210526315789473;0.5;0.005874063089839155;
137;137;;-5.6835;0.034482758620689655;Bluse;0.3495092693565976;0.3684210526315789;0.25;0.003971336110069639;
138;138;;-6.8702;0.10344827586206896;U-Bahn;0.0916030534351145;0.15789473684210525;0.375;0.08298513421215495;
139;139;;-3.0022;0.034482758620689655;Fahrrad;0.38386041439476554;0.05263157894736842;0.5;0.00745892008689285;
140;140;;1.6371;0.06896551724137931;FÃ¤hre;0.11559432933478735;0.4342105263157895;0.25;0.004208440206019573;
141;141;;-1.5628;0.06896551724137931;Kutsche;0.17829880043620502;0.4605263157894737;0.5;0.0027877653449627647;
142;142;;-1.8627;0.034482758620689655;Nachtzug;0.026717557251908396;0.05263157894736842;0.625;0.006182947497128037;
143;143;;-4.2256;0.034482758620689655;Karren;0.27699018538713194;0.7236842105263158;0.375;0.001491191762232965;
144;144;;3.7568;0.034482758620689655;Motorrad;0.17938931297709923;0.10526315789473684;0.625;0.0010742245797022126;
145;145;;7.1398;0.06896551724137931;S-Bahn;0.09814612868047982;0.17105263157894737;0.375;0.00314101010898826;
146;146;;19.0382;0.0;Gebirge;0.7050163576881134;0.14473684210526316;0.5;0.6120471863094696;
147;147;;-3.2516;0.0;Fluss;0.0539803707742639;0.25;0.25;0.1670330067051562;
148;148;;16.479;0.0;Salzsee;0.012540894220283533;0.02631578947368421;0.5;0.010393044615807225;
149;149;;0.9367;0.0;Schlucht;0.25572519083969464;0.15789473684210525;0.625;0.004988064843878897;
150;150;;-9.1616;0.0;Strand;0.5354416575790621;0.15789473684210525;0.375;0.0034479831391924193;
151;151;;-7.0176;0.034482758620689655;Bohrer;0.07470010905125408;0.2631578947368421;0.375;0.03422921440174981;
152;152;;-17.187;0.034482758620689655;SÃ¤ge;0.13140676117775354;0.5789473684210527;0.125;0.005171873926338176;
153;153;;-2.214;0.0;MeiÃel;0.061613958560523444;0.25;0.375;0.003116405711176027;
154;154;;4.1967;0.034482758620689655;Hammer;0.5310796074154853;0.8026315789473685;0.375;0.0021224134795273515;
155;155;;-7.6196;0.034482758620689655;Akazie;0.017448200654307525;0.013157894736842105;0.375;0.13223645094806621;
156;156;;-11.679;0.034482758620689655;Ahorn;0.028898582333696837;0.23684210526315788;0.25;0.011599818194648734;
157;157;;-3.4476;0.0;Eiche;0.20610687022900764;0.6842105263157895;0.25;0.006273477474563729;
158;158;;-2.6334;0.034482758620689655;Rotbuche;0.009269356597600873;0.039473684210526314;0.625;0.0040400248157735396;
159;159;;13.4389;0.034482758620689655;Pappel;0.04198473282442748;0.5;0.375;0.00279056902559936;
160;160;;5.9696;0.034482758620689655;Platane;0.010359869138495093;0.09210526315789473;0.5;0.0019901799211180164;
161;161;;2.2286;0.034482758620689655;Ulme;0.025627044711014176;0.35526315789473684;0.125;0.0014364689718582555;
162;162;;-31.4074;0.034482758620689655;Giraffe;0.025627044711014176;0.06578947368421052;0.5;0.14938445751551904;
163;163;;5.3755;0.0;Maultier;0.06924754634678298;0.11842105263157894;0.625;0.00981378127375054;
164;164;;9.9558;0.034482758620689655;Panther;0.11504907306434024;0.2894736842105263;0.5;0.005279439674486651;
165;165;;17.2498;0.0;BÃ¼ffel;0.0866957470010905;0.19736842105263158;0.375;0.007099096959335009;
166;166;;7.0778;0.0;Schwein;0.5327153762268266;0.40789473684210525;0.5;0.0024326815515883764;
167;167;;12.9582;0.034482758620689655;Gazelle;0.025081788440567066;0.14473684210526316;0.5;0.003592313321090344;
168;168;1.0;-117.9301;0.0;Elefant;0.1663031624863686;0.10526315789473684;0.5;0.0013697987923539999;
169;169;;19.8732;0.034482758620689655;Maulwurf;0.1019629225736096;0.06578947368421052;0.625;0.0009855514589578237;
170;170;;12.8439;0.06896551724137931;SÃ¤ge;0.13140676117775354;0.5789473684210527;0.125;0.023199545683917314;
171;171;;22.6389;0.034482758620689655;Spachtel;0.025081788440567066;0.039473684210526314;0.625;0.009622353538686748;
172;172;;22.1297;0.0;Axt;0.1941112322791712;0.5921052631578947;0.0;0.005757833034847936;
173;173;;-10.0712;0.0;Rohrzange;0.0010905125408942203;0.0;0.75;0.0038520944223742926;
174;174;;-5.1726;0.034482758620689655;MeiÃel;0.061613958560523444;0.25;0.375;0.0027111099227724303;
175;175;;9.0282;0.034482758620689655;Schaufel;0.15976008724100327;0.05263157894736842;0.625;0.0019549197288224627;
176;176;;3.0618;0.06896551724137931;Bohrer;0.07470010905125408;0.2631578947368421;0.375;0.0014217578254298309;
177;177;;-12.4447;0.06896551724137931;Hammer;0.5310796074154853;0.8026315789473685;0.375;0.001030195042322847;
178;178;;-2.2257;0.10344827586206896;Teekanne;0.0321701199563795;0.05263157894736842;0.625;0.2765111148019971;
179;179;;8.4861;0.06896551724137931;Gabel;0.7382769901853872;0.881578947368421;0.25;0.1020774804983716;
180;180;;3.8269;0.034482758620689655;LÃ¶ffel;0.6853871319520175;0.09210526315789473;0.375;0.006448234924757753;
181;181;;7.4657;0.06896551724137931;Kuchenform;0.003816793893129771;0.02631578947368421;0.875;0.0024556886147797156;
182;182;;-1.1401;0.1724137931034483;Sessel;1.0;0.5394736842105263;0.375;0.10541306798927425;
183;183;;7.7744;0.034482758620689655;Couch;0.1717557251908397;0.34210526315789475;0.25;0.00653936638833987;
184;184;;-5.5933;0.13793103448275862;Lehnstuhl;0.17393675027262814;0.05263157894736842;0.75;0.003434804538772824;
185;185;;-3.3883;0.10344827586206896;Truhe;0.1728462377317339;0.27631578947368424;0.25;0.001564655203142525;
186;186;;11.902999999999999;0.1724137931034483;Hocker;0.1183206106870229;0.5394736842105263;0.375;0.0019543432939437655;
187;187;;7.0005;0.1724137931034483;Kommode;0.1826608505997819;0.11842105263157894;0.5;0.0009008637631123859;
188;188;;0.221;0.034482758620689655;BÃ¼ffel;0.0866957470010905;0.19736842105263158;0.375;0.0524166284007911;
189;189;;-25.169;0.034482758620689655;Elefant;0.1663031624863686;0.10526315789473684;0.5;0.013222322047487222;
190;190;;-14.8536;0.06896551724137931;Giraffe;0.025627044711014176;0.06578947368421052;0.5;0.010348817565744085;
191;191;;-10.1676;0.034482758620689655;Nashorn;0.0485278080697928;0.039473684210526314;0.5;0.004918680953890589;
192;192;;-2.2673;0.06896551724137931;Maulwurf;0.1019629225736096;0.06578947368421052;0.625;0.0034219525909054914;
193;193;;5.9853;0.034482758620689655;Schwein;0.5327153762268266;0.40789473684210525;0.5;0.002459633387562827;
194;194;;2.6054;0.034482758620689655;Specht;0.10359869138495092;0.13157894736842105;0.375;0.05196677679611522;
195;195;;5.5129;0.034482758620689655;Pinguin;0.010905125408942203;0.06578947368421052;0.5;0.004452177040394612;
196;196;;16.9439;0.034482758620689655;Papagei;0.13249727371864775;0.09210526315789473;0.5;0.0025813475409099586;
197;197;;3.5895;0.10344827586206896;Sperling;0.14122137404580154;0.17105263157894737;0.625;0.001717754244095882;
198;198;;-35.4552;0.10344827586206896;Storch;0.12104689203925845;0.18421052631578946;0.375;0.0011899538122673947;
199;199;;4.2693;0.06896551724137931;Elster;0.09378407851690294;0.3684210526315789;0.375;0.000827937203928579;
200;200;;-3.1494;0.034482758620689655;Schwalbe;0.08887677208287895;0.17105263157894737;0.625;0.0005644549978093405;
201;201;;22.7555;0.10344827586206896;Maulwurf;0.1019629225736096;0.06578947368421052;0.625;0.0027087922204083693;
202;202;;8.4093;0.0;KÃ¤nguru;0.0;0.02631578947368421;0.5;0.001601896063692751;
203;203;;11.4254;0.06896551724137931;Nashorn;0.0485278080697928;0.039473684210526314;0.5;0.0010218121194287993;
204;204;;9.5573;0.034482758620689655;Maultier;0.06924754634678298;0.11842105263157894;0.625;0.0006615823894448757;
205;205;;13.5078;0.06896551724137931;Schwein;0.5327153762268266;0.40789473684210525;0.5;0.0004169268020711144;
206;206;;1.8693;0.06896551724137931;BÃ¼ffel;0.0866957470010905;0.19736842105263158;0.375;0.010173980314793085;
207;207;;-14.5636;0.06896551724137931;Panther;0.11504907306434024;0.2894736842105263;0.5;0.0001839509226949878;
208;208;;10.3718;0.06896551724137931;Pinguin;0.010905125408942203;0.06578947368421052;0.5;0.002739441735889524;
209;209;;5.4665;0.13793103448275862;Sperling;0.14122137404580154;0.17105263157894737;0.625;0.0015695238524537592;
210;210;;2.3093;0.06896551724137931;Drossel;0.022900763358778626;0.05263157894736842;0.5;0.0009730597414867369;
211;211;;-16.7497;0.06896551724137931;Schwalbe;0.08887677208287895;0.17105263157894737;0.625;0.0006132407123544834;
212;212;;8.4414;0.06896551724137931;Papagei;0.13249727371864775;0.09210526315789473;0.5;0.00037466412615067804;
213;213;;0.0631;0.034482758620689655;Kuckuck;0.13685932388222466;0.07894736842105263;0.5;0.00020677947039104665;
214;214;;3.1676;0.0;Lagune;0.07906215921483097;0.09210526315789473;0.375;0.32748605782085377;
215;215;;-13.6315;0.034482758620689655;Salzsee;0.012540894220283533;0.02631578947368421;0.5;0.02471500550931153;
216;216;;0.2181;0.034482758620689655;Strand;0.5354416575790621;0.15789473684210525;0.375;0.011318172600919463;
217;217;;6.7039;0.034482758620689655;Schlucht;0.25572519083969464;0.15789473684210525;0.625;0.007101977443813763;
218;218;;15.6735;0.034482758620689655;Spargel;0.1559432933478735;0.25;0.5;0.1345876916862896;
219;219;;-19.0946;0.034482758620689655;GrÃ¼nkohl;0.03544165757906216;0.02631578947368421;0.625;0.0993188612733037;
220;220;;-12.0706;0.0;Tomate;0.10141766630316248;0.07894736842105263;0.375;0.004882223290945931;
221;221;;7.103;0.034482758620689655;Rotkohl;0.03816793893129771;0.06578947368421052;0.5;0.006506075171402222;
222;222;;15.7098;0.034482758620689655;Paprika;0.18484187568157034;0.06578947368421052;0.5;0.0024457940649185964;
223;223;;3.1725;0.10344827586206896;Schwalbe;0.08887677208287895;0.17105263157894737;0.625;0.0067298318004939215;
224;224;;-14.112;0.10344827586206896;Elster;0.09378407851690294;0.3684210526315789;0.375;0.004154839165142359;
225;225;;-29.5789;0.10344827586206896;Pinguin;0.010905125408942203;0.06578947368421052;0.5;0.0028264666010101953;
226;226;;12.3465;0.13793103448275862;Storch;0.12104689203925845;0.18421052631578946;0.375;0.002001416633963112;
227;227;;28.5685;0.034482758620689655;Pelikan;0.026172300981461286;0.15789473684210525;0.5;0.0014387112520062653;
228;228;;5.687;0.06896551724137931;Specht;0.10359869138495092;0.13157894736842105;0.375;0.0010332461172830275;
229;229;;1.4972;0.0;Amboss;0.0;0.05263157894736842;0.375;0.0781841836009139;
230;230;;16.7461;0.06896551724137931;Spachtel;0.025081788440567066;0.039473684210526314;0.625;0.011253329871468043;
231;231;;-0.0621;0.10344827586206896;Hammer;0.5310796074154853;0.8026315789473685;0.375;0.006301128015228843;
232;232;;-13.6945;0.034482758620689655;Axt;0.1941112322791712;0.5921052631578947;0.0;0.0041157896273580795;
233;233;;-23.8843;0.06896551724137931;Schaufel;0.15976008724100327;0.05263157894736842;0.625;0.0028637222395457114;
234;234;;-3.7439999999999998;0.06896551724137931;MeiÃel;0.061613958560523444;0.25;0.375;0.002052594777753435;
235;235;;-8.5908;0.034482758620689655;Rohrzange;0.0010905125408942203;0.0;0.75;0.001488410054286491;
236;236;;-13.9025;0.10344827586206896;Jackett;0.15267175572519084;0.13157894736842105;0.5;0.18698481948028917;
237;237;;5.7985;0.034482758620689655;Jeans;0.10905125408942203;0.42105263157894735;0.25;0.006846438622786529;
238;238;;7.7451;0.034482758620689655;Kopftuch;0.14285714285714285;0.02631578947368421;0.625;0.0036465861954478916;
239;239;;11.0887;0.034482758620689655;SchÃ¼rze;0.31624863685932386;0.19736842105263158;0.5;0.0023249969803698406;
240;240;;-48.1702;0.034482758620689655;Handschuh;0.17938931297709923;0.09210526315789473;0.75;0.0015794591909655742;
241;241;;1.2484;0.10344827586206896;Specht;0.10359869138495092;0.13157894736842105;0.375;0.018985053725649622;
242;242;;10.4996;0.13793103448275862;Schwalbe;0.08887677208287895;0.17105263157894737;0.625;0.00933510574836378;
243;243;;-17.0579;0.06896551724137931;Kuckuck;0.13685932388222466;0.07894736842105263;0.5;0.005787227159897053;
244;244;;1.1059999999999999;0.10344827586206896;Drossel;0.022900763358778626;0.05263157894736842;0.5;0.003929147216914537;
245;245;;-3.0665;0.1724137931034483;Sperling;0.14122137404580154;0.17105263157894737;0.625;0.0027889036869728928;
246;246;;-21.3083;0.10344827586206896;Papagei;0.13249727371864775;0.09210526315789473;0.5;0.002023476557161958;
247;247;;-7.3314;0.10344827586206896;BÃ¼ffel;0.0866957470010905;0.19736842105263158;0.375;0.06683806745774595;
248;248;;-6.8515;0.06896551724137931;Maultier;0.06924754634678298;0.11842105263157894;0.625;0.004321906705025863;
249;249;;4.5411;0.06896551724137931;Elefant;0.1663031624863686;0.10526315789473684;0.5;0.002493697807493372;
