;seg;badseg;meanamp_ROI;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;-27.0634;0.0;Fahrrad;0.38386041439476554;0.05263157894736842;0.5;0.04452627464613903;
2;2;;16.1054;0.0;FÃ¤hre;0.11559432933478735;0.4342105263157895;0.25;0.016190468389859925;
3;3;;5.6527;0.0;U-Bahn;0.0916030534351145;0.15789473684210525;0.375;0.010838575679984993;
4;4;;-17.2327;0.0;Motorrad;0.17938931297709923;0.10526315789473684;0.625;0.004873212266650386;
5;5;;6.443;0.0;Dreirad;0.010359869138495093;0.039473684210526314;0.5;0.0028490045518950874;
6;6;;14.821;0.0;Lagune;0.07906215921483097;0.09210526315789473;0.375;0.043596915274493414;
7;7;;0.8859999999999999;0.0;Schlucht;0.25572519083969464;0.15789473684210525;0.625;0.013411453304002958;
8;8;;-25.6851;0.0;Savanne;0.020719738276990186;0.06578947368421052;0.5;0.007181732054646237;
9;9;;-6.5519;0.0;Sumpf;0.2862595419847328;0.25;0.25;0.004397277442557881;
10;10;;-18.1992;0.0;Salzsee;0.012540894220283533;0.02631578947368421;0.5;0.005854684542513996;
11;11;;-9.514;0.0;Strand;0.5354416575790621;0.15789473684210525;0.375;0.002060700400689255;
12;12;;-5.0057;0.0;Urwald;0.18865866957470012;0.14473684210526316;0.375;0.0013771300984530511;
13;13;;0.9195;0.0;Gebirge;0.7050163576881134;0.14473684210526316;0.5;0.0009005530241551145;
14;14;;-8.6226;0.0;Regal;0.19193020719738277;0.5263157894736842;0.25;0.02271050939628496;
15;15;;-1.777;0.0;Truhe;0.1728462377317339;0.27631578947368424;0.25;0.00823665844712121;
16;16;;1.4766;0.0;Schrank;0.6875681570338059;0.2894736842105263;0.5;0.004811226213492342;
17;17;;8.9958;0.0;Kommode;0.1826608505997819;0.11842105263157894;0.5;0.0031165538248187313;
18;18;;-0.4941;0.0;Couch;0.1717557251908397;0.34210526315789475;0.25;0.0178205792972935;
19;19;;-5.3121;0.0;Ehebett;0.04525627044711014;0.05263157894736842;0.5;0.0015147117539507154;
20;20;;7.9177;0.0;Kuchenform;0.003816793893129771;0.02631578947368421;0.875;0.037099905498828;
21;21;;-15.7889;0.0;Teekanne;0.0321701199563795;0.05263157894736842;0.625;0.025296958197774565;
22;22;;-10.6985;0.0;Schneebesen;0.016902944383860415;0.013157894736842105;1.0;0.02331217372471468;
23;23;;-1.0582;0.0;Backblech;0.008178844056706653;0.013157894736842105;0.75;0.0022628190579342994;
24;24;;17.2679;0.0;Topf;0.520174482006543;0.5789473684210527;0.125;0.00513779785932485;
25;25;;0.7806;0.0;Tasse;0.7464558342420938;1.0;0.25;0.0026001150762071253;
26;26;;-19.1108;0.0;Strumpf;0.13195201744820065;0.09210526315789473;0.5;0.04985955077610259;
27;27;;-3.2441;0.0;SchÃ¼rze;0.31624863685932386;0.19736842105263158;0.5;0.0068477537015061395;
28;28;;17.7451;0.0;Kittel;0.2677208287895311;0.6052631578947368;0.375;0.003598844243468172;
29;29;;-11.0057;0.0;Jackett;0.15267175572519084;0.13157894736842105;0.5;0.0022368670766707292;
30;30;;1.6778;0.034482758620689655;Savanne;0.020719738276990186;0.06578947368421052;0.5;0.029253517606996692;
31;31;;12.5405;0.034482758620689655;Salzsee;0.012540894220283533;0.02631578947368421;0.5;0.02573280233643027;
32;32;;1.8193;0.034482758620689655;Gebirge;0.7050163576881134;0.14473684210526316;0.5;0.006190075293913731;
