;seg;badseg;meanamp_ROI;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;-9.4483;0.0;KÃ¤nguru;0.0;0.02631578947368421;0.5;0.03502404154285477;
2;2;;0.9411;0.0;Maulwurf;0.1019629225736096;0.06578947368421052;0.625;0.012811527947738297;
3;3;;12.0913;0.0;Nashorn;0.0485278080697928;0.039473684210526314;0.5;0.006316620806562637;
4;4;;-7.3939;0.0;Gazelle;0.025081788440567066;0.14473684210526316;0.5;0.006491062089011265;
5;5;;-0.7956;0.0;Schwein;0.5327153762268266;0.40789473684210525;0.5;0.002402236818876549;
6;6;;-17.9686;0.0;Elefant;0.1663031624863686;0.10526315789473684;0.5;0.0014854165499002738;
7;7;;7.9964;0.0;Giraffe;0.025627044711014176;0.06578947368421052;0.5;0.0025697111141790904;
8;8;;-16.8887;0.0;Maultier;0.06924754634678298;0.11842105263157894;0.625;0.0007626495321058352;
9;9;;-4.3372;0.0;Schaufel;0.15976008724100327;0.05263157894736842;0.625;0.04179333468378856;
10;10;;-6.6286;0.0;Amboss;0.0;0.05263157894736842;0.375;0.01197514772654358;
11;11;;-1.9975;0.0;MeiÃel;0.061613958560523444;0.25;0.375;0.006276635125405201;
12;12;;0.5561;0.0;SÃ¤ge;0.13140676117775354;0.5789473684210527;0.125;0.0038803460327847183;
13;13;;-15.7419;0.0;Rohrzange;0.0010905125408942203;0.0;0.75;0.002582809692032921;
14;14;;24.8456;0.0;Axt;0.1941112322791712;0.5921052631578947;0.0;0.0017835413166656705;
15;15;;0.6077;0.0;Hammer;0.5310796074154853;0.8026315789473685;0.375;0.0012514133492294557;
16;16;;-5.1142;0.0;Bohrer;0.07470010905125408;0.2631578947368421;0.375;0.0008785102252970077;
17;17;;-2.6033;0.0;Nachtzug;0.026717557251908396;0.05263157894736842;0.625;0.03646071958818592;
18;18;;10.415999999999999;0.0;Fahrrad;0.38386041439476554;0.05263157894736842;0.5;0.005316996477142623;
19;19;;-2.2421;0.0;S-Bahn;0.09814612868047982;0.17105263157894737;0.375;0.005239639786681833;
20;20;;-4.8877;0.0;FÃ¤hre;0.11559432933478735;0.4342105263157895;0.25;0.0019101732489274416;
21;21;;-4.3623;0.0;Dreirad;0.010359869138495093;0.039473684210526314;0.5;0.0012917327643426502;
22;22;;-12.9064;0.0;Karren;0.27699018538713194;0.7236842105263158;0.375;0.0008902959706536117;
23;23;;6.4705;0.0;U-Bahn;0.0916030534351145;0.15789473684210525;0.375;0.002511665102628371;
24;24;;-8.7671;0.0;Automobil;0.30861504907306436;0.09210526315789473;0.75;0.0005052509572938138;
25;25;;-11.529000000000002;0.0;Gabel;0.7382769901853872;0.881578947368421;0.25;0.056066212310855096;
26;26;;16.206;0.0;Tasse;0.7464558342420938;1.0;0.25;0.02457345515381219;
27;27;;1.575;0.0;LÃ¶ffel;0.6853871319520175;0.09210526315789473;0.375;0.005654863576914586;
28;28;;10.6642;0.0;Kuchenform;0.003816793893129771;0.02631578947368421;0.875;0.0020830553902734333;
29;29;;-18.3792;0.0;Backblech;0.008178844056706653;0.013157894736842105;0.75;0.0014205012741432966;
30;30;;16.1564;0.0;Spargel;0.1559432933478735;0.25;0.5;0.0672673439299106;
31;31;;0.3276;0.0;Tomate;0.10141766630316248;0.07894736842105263;0.375;0.010984233148291101;
32;32;;-0.3715;0.0;GrÃ¼nkohl;0.03544165757906216;0.02631578947368421;0.625;0.02972669583266833;
33;33;;-20.1401;0.0;Rotkohl;0.03816793893129771;0.06578947368421052;0.5;0.005969749388100653;
34;34;;-1.0526;0.0;Zwiebel;0.346782988004362;0.11842105263157894;0.5;0.002685109563159633;
35;35;;10.8565;0.034482758620689655;Bohrer;0.07470010905125408;0.2631578947368421;0.375;0.008138621866668498;
36;36;;-2.5334;0.034482758620689655;Amboss;0.0;0.05263157894736842;0.375;0.0035741893340753804;
37;37;;3.7878;0.034482758620689655;Rohrzange;0.0010905125408942203;0.0;0.75;0.002283749799991215;
38;38;;-17.6767;0.034482758620689655;SÃ¤ge;0.13140676117775354;0.5789473684210527;0.125;0.0015825961272737518;
39;39;;2.1135;0.0;Spachtel;0.025081788440567066;0.039473684210526314;0.625;0.0011258607026582079;
40;40;;-21.1194;0.034482758620689655;Hammer;0.5310796074154853;0.8026315789473685;0.375;0.0008029121223828539;
41;41;;-20.0285;0.0;Rotbuche;0.009269356597600873;0.039473684210526314;0.625;0.03774261822022663;
42;42;;16.4335;0.0;Ahorn;0.028898582333696837;0.23684210526315788;0.25;0.005890530743424482;
