;subject;minutes_elapsed;cost_function;optimal_tau;regr_slope;regr_intercept
24;25;36.016666666666666;706321.6466593165;372.1664924133178;1.8786454389464093;-1.54001906121478
25;26;35.36666666666667;432037.16020569624;999.9180928778244;-1.8237799468348068;-0.6246476575012023
26;27;37.4;520647.46587910794;999.9342235734549;5.8779614223525485;1.4080707505792058
27;28;701.9666666666667;735210.7873480353;999.9342235734549;-1.105504866998268;-2.827567705794616
28;29;38.233333333333334;3515772.4662706656;999.9327875214733;43.69935319778542;-8.465086817604245
29;30;16.75;655094.027012434;255.1150173167928;-0.41198677111921206;0.7540994557787075
30;31;35.583333333333336;288268.0819197872;999.9342235734549;-1.0931890119005667;-0.712657897927171
