;subject;minutes_elapsed;cost_function;optimal_tau;regr_slope;regr_intercept
33;34;35.13333333333333;1229834.619743185;999.9403245395399;34.398977633425986;-1.7454158315557065
34;35;35.1;488383.8273948905;999.9307976380398;-9.213288883861795;0.2061536251508772
35;36;35.43333333333333;530970.7317968885;999.9342235734549;-2.7876315323082177;-2.3490152206340795
36;37;35.21666666666667;526718.3559506694;111.68579550278525;-2.22575991205103;-0.3156672887755422
37;38;34.88333333333333;496435.24685831;999.8935715061915;2.540749843721032;-3.4784065199627836
38;39;35.21666666666667;557358.3328031523;999.9383382976825;43.10464747635019;0.8714356790850983
39;40;34.96666666666667;2593271.3224286917;999.9336031420579;20.016419375750242;-0.9643140915222672
