;subject;minutes_elapsed;cost_function;optimal_tau;regr_slope;regr_intercept
19;20;36.11666666666667;482096.5186780775;999.9342235734549;3.0510627848768643;1.2140803741793675
20;21;34.15;565480.7168201283;150.68736459195543;-5.592679978969096;-0.6263770741007516
