;subject;minutes_elapsed;cost_function;optimal_tau;regr_slope;regr_intercept
19;20;27.1;482090.3275468518;199.85703820000782;1.9497165779538637;1.1451481224041862
20;21;28.366666666666667;565480.7168201244;150.68754626442308;-5.592686969067394;-0.6263769987726665
21;22;28.683333333333334;481395.8694094538;65.8887340359586;1.063287917000909;-2.3996930276644277
22;23;28.683333333333334;188647.38667232264;199.85703820000782;-3.5051769529927905;0.1612954051183388
