;subject;minutes_elapsed;cost_function;optimal_tau;regr_slope;regr_intercept
21;22;30.65;481395.8694094538;65.88872725728709;1.0632877388160025;-2.3996930128927354
22;23;35.6;188625.59953561152;268.1482042579723;-4.355243431338652;0.15258375025823487
