;subject;minutes_elapsed;cost_function;optimal_tau;regr_slope;regr_intercept
11;12;35.733333333333334;606135.8187954116;999.9379940137645;-10.223933400707713;0.8982684523981785
12;13;35.4;431168.76626016444;92.85746357201452;-2.2645371172816766;1.7199804072770017
13;14;35.81666666666667;566985.8719103732;999.9342235734549;-5.160399511227552;-2.68275444962816
14;15;35.833333333333336;548337.5834745995;190.61575708206027;-2.6776359778418284;1.3426206228606983
15;16;35.05;478528.7900022982;110.05042930813691;-2.35879515169836;-2.439322491265787
16;17;35.0;465479.60046794516;999.9105338853257;12.866040966709576;2.3112032389199273
17;18;28.316666666666666;447432.8799995899;40.375808274761916;0.9492554644301965;1.6403073177691865
