;seg;badseg;meanamp_ROI;standard;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;-9.4483;223;0.0;KÃ¤nguru;0.0;0.02631578947368421;0.5;0.10695567057249376;
2;2;;0.9411;224;0.0;Maulwurf;0.1019629225736096;0.06578947368421052;0.625;0.039396165204846324;
3;3;;12.0913;224;0.0;Nashorn;0.0485278080697928;0.039473684210526314;0.5;0.019974048683871995;
4;4;;-7.3939;224;0.0;Gazelle;0.025081788440567066;0.14473684210526316;0.5;0.01852389967864653;
5;5;;-0.7956;224;0.0;Schwein;0.5327153762268266;0.40789473684210525;0.5;0.00803346629474679;
6;6;;-17.9686;224;0.0;Elefant;0.1663031624863686;0.10526315789473684;0.5;0.005364079390638078;
7;7;;7.9964;224;0.0;Giraffe;0.025627044711014176;0.06578947368421052;0.5;0.0071921704871970625;
8;8;;-16.8887;225;0.0;Maultier;0.06924754634678298;0.11842105263157894;0.625;0.002873611131345075;
9;9;;-4.3372;222;0.0;Schaufel;0.15976008724100327;0.05263157894736842;0.625;0.07247476657261319;
10;10;;-6.6286;224;0.0;Amboss;0.0;0.05263157894736842;0.375;0.030623173198721078;
11;11;;-1.9975;224;0.0;MeiÃel;0.061613958560523444;0.25;0.375;0.01814368705421892;
12;12;;0.5561;224;0.0;SÃ¤ge;0.13140676117775354;0.5789473684210527;0.125;0.012208632499290953;
13;13;;-15.7419;224;0.0;Rohrzange;0.0010905125408942203;0.0;0.75;0.008776534610370465;
14;14;;24.8456;224;0.0;Axt;0.1941112322791712;0.5921052631578947;0.0;0.006561978916909685;
15;15;;0.6077;224;0.0;Hammer;0.5310796074154853;0.8026315789473685;0.375;0.005028667039297057;
16;16;;-5.1142;225;0.0;Bohrer;0.07470010905125408;0.2631578947368421;0.375;0.003913347996967637;
17;17;;-2.6033;223;0.0;Nachtzug;0.026717557251908396;0.05263157894736842;0.625;0.04702853568955094;
18;18;;10.415999999999999;224;0.0;Fahrrad;0.38386041439476554;0.05263157894736842;0.5;0.013466845061954686;
19;19;;-2.2421;224;0.0;S-Bahn;0.09814612868047982;0.17105263157894737;0.375;0.013980134181916036;
20;20;;-4.8877;224;0.0;FÃ¤hre;0.11559432933478735;0.4342105263157895;0.25;0.006103405171786022;
21;21;;-4.3623;224;0.0;Dreirad;0.010359869138495093;0.039473684210526314;0.5;0.004607477941510645;
22;22;;-12.9064;224;0.0;Karren;0.27699018538713194;0.7236842105263158;0.375;0.003581868933315005;
23;23;;6.4705;224;0.0;U-Bahn;0.0916030534351145;0.15789473684210525;0.375;0.006593834181508451;
24;24;;-8.7671;225;0.0;Automobil;0.30861504907306436;0.09210526315789473;0.75;0.0023131196596976244;
25;25;;-11.529000000000002;223;0.0;Gabel;0.7382769901853872;0.881578947368421;0.25;0.05952160098260095;
26;26;;16.206;224;0.0;Tasse;0.7464558342420938;1.0;0.25;0.03323890042266992;
27;27;;1.575;224;0.0;LÃ¶ffel;0.6853871319520175;0.09210526315789473;0.375;0.014165373006004293;
28;28;;10.6642;224;0.0;Kuchenform;0.003816793893129771;0.02631578947368421;0.875;0.005535949835516795;
29;29;;-18.3792;225;0.0;Backblech;0.008178844056706653;0.013157894736842105;0.75;0.004126729319658458;
30;30;;16.1564;222;0.0;Spargel;0.1559432933478735;0.25;0.5;0.05474357524229176;
31;31;;0.3276;224;0.0;Tomate;0.10141766630316248;0.07894736842105263;0.375;0.019387910155482756;
32;32;;-0.3715;224;0.0;GrÃ¼nkohl;0.03544165757906216;0.02631578947368421;0.625;0.03627957412697355;
33;33;;-20.1401;224;0.0;Rotkohl;0.03816793893129771;0.06578947368421052;0.5;0.015282994159198026;
34;34;;-1.0526;225;0.0;Zwiebel;0.346782988004362;0.11842105263157894;0.5;0.006850264113142154;
35;35;;10.8565;222;0.034482758620689655;Bohrer;0.07470010905125408;0.2631578947368421;0.375;0.003874342768793194;
36;36;;-2.5334;224;0.034482758620689655;Amboss;0.0;0.05263157894736842;0.375;0.002958119762368351;
37;37;;3.7878;224;0.034482758620689655;Rohrzange;0.0010905125408942203;0.0;0.75;0.0023326272469568286;
38;38;;-17.6767;224;0.034482758620689655;SÃ¤ge;0.13140676117775354;0.5789473684210527;0.125;0.0018671783095393609;
39;39;;2.1135;224;0.0;Spachtel;0.025081788440567066;0.039473684210526314;0.625;0.0015016381893279607;
40;40;;-21.1194;225;0.034482758620689655;Hammer;0.5310796074154853;0.8026315789473685;0.375;0.0012039976073984233;
41;41;;-20.0285;222;0.0;Rotbuche;0.009269356597600873;0.039473684210526314;0.625;0.03700706132734871;
42;42;;16.4335;224;0.0;Ahorn;0.028898582333696837;0.23684210526315788;0.25;0.011779979327002126;
43;43;;-7.7843;224;0.0;Akazie;0.017448200654307525;0.013157894736842105;0.375;0.007722174430380979;
44;44;;-1.6636;225;0.0;Esche;0.05343511450381679;0.6052631578947368;0.25;0.005762976357424949;
45;45;;8.5758;222;0.034482758620689655;S-Bahn;0.09814612868047982;0.17105263157894737;0.375;0.014638777498750165;
46;46;;12.71;224;0.034482758620689655;Fahrrad;0.38386041439476554;0.05263157894736842;0.5;0.005091326878982325;
47;47;;4.4606;224;0.034482758620689655;Automobil;0.30861504907306436;0.09210526315789473;0.75;0.003920106469241077;
48;48;;-5.7605;225;0.034482758620689655;FÃ¤hre;0.11559432933478735;0.4342105263157895;0.25;0.0031113552335385575;
49;49;;16.2541;222;0.034482758620689655;Gazelle;0.025081788440567066;0.14473684210526316;0.5;0.044645023880074755;
50;50;;-10.2206;224;0.0;Panther;0.11504907306434024;0.2894736842105263;0.5;0.014658053961065546;
51;51;;2.5258;224;0.034482758620689655;Schwein;0.5327153762268266;0.40789473684210525;0.5;0.010120677024492297;
52;52;;15.4328;224;0.034482758620689655;KÃ¤nguru;0.0;0.02631578947368421;0.5;0.0076305992940327964;
53;53;;0.20800000000000002;225;0.034482758620689655;Maultier;0.06924754634678298;0.11842105263157894;0.625;0.006027499317957869;
