;seg;badseg;meanamp_ROI;standard;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;-0.7092;223;0.0;Motorrad;0.17938931297709923;0.10526315789473684;0.625;0.19389364717704782;
2;2;;13.5287;224;0.0;Nachtzug;0.026717557251908396;0.05263157894736842;0.625;0.07843369439901823;
3;3;;11.6655;224;0.0;U-Bahn;0.0916030534351145;0.15789473684210525;0.375;0.03857539669239394;
4;4;;-2.2687;224;0.0;Automobil;0.30861504907306436;0.09210526315789473;0.75;0.025507680797994096;
5;5;;14.0019;224;0.0;Fahrrad;0.38386041439476554;0.05263157894736842;0.5;0.015666039257492295;
6;6;;0.1269;224;0.0;Dreirad;0.010359869138495093;0.039473684210526314;0.5;0.01024327980914398;
7;7;;-3.1408;225;0.0;Karren;0.27699018538713194;0.7236842105263158;0.375;0.006903774934896329;
8;8;;14.1612;222;0.0;Tomate;0.10141766630316248;0.07894736842105263;0.375;0.12557373390276866;
9;9;;6.0956;224;0.0;GrÃ¼nkohl;0.03544165757906216;0.02631578947368421;0.625;0.07210470886414364;
10;10;;-3.3767;224;0.0;Spinat;0.15921483097055616;0.15789473684210525;0.375;0.032111325253842235;
11;11;;-0.4558;224;0.0;Paprika;0.18484187568157034;0.06578947368421052;0.5;0.021500778461309072;
12;12;;12.8366;224;0.0;Kohlrabi;0.07742639040348964;0.02631578947368421;0.625;0.02391245759586344;
13;13;;2.1943;224;0.0;Rotkohl;0.03816793893129771;0.06578947368421052;0.5;0.016258601574704615;
14;14;;8.7807;224;0.0;Wirsing;0.025081788440567066;0.11842105263157894;0.5;0.011869447620003238;
15;15;;8.2128;225;0.0;Kartoffel;0.2050163576881134;0.05263157894736842;0.75;0.007254550516961639;
16;16;;1.7526;223;0.0;Storch;0.12104689203925845;0.18421052631578946;0.375;0.0840978836818447;
17;17;;12.8098;224;0.0;Elster;0.09378407851690294;0.3684210526315789;0.375;0.034564772138631385;
18;18;;12.2933;224;0.0;Pinguin;0.010905125408942203;0.06578947368421052;0.5;0.021468129776151652;
19;19;;8.2883;224;0.0;Sperling;0.14122137404580154;0.17105263157894737;0.625;0.015136259496413606;
20;20;;-7.9963;224;0.0;Schwalbe;0.08887677208287895;0.17105263157894737;0.625;0.01132148699187315;
21;21;;-7.3571;225;0.0;Papagei;0.13249727371864775;0.09210526315789473;0.5;0.008744435961577765;
22;22;;10.3797;222;0.0;Kommode;0.1826608505997819;0.11842105263157894;0.5;0.04589726008114106;
23;23;;-7.4948;224;0.0;Hocker;0.1183206106870229;0.5394736842105263;0.375;0.053940004221173656;
24;24;;1.2171;224;0.0;Couch;0.1717557251908397;0.34210526315789475;0.25;0.024952859702179957;
25;25;;-9.8263;224;0.0;Sessel;1.0;0.5394736842105263;0.375;0.016805021941282142;
26;26;;-11.5965;224;0.0;Ehebett;0.04525627044711014;0.05263157894736842;0.5;0.008597377500720876;
27;27;;-3.5866;224;0.0;Esstisch;0.0005452562704471102;0.0;0.625;0.006857215574588183;
28;28;;17.932000000000002;225;0.0;Truhe;0.1728462377317339;0.27631578947368424;0.25;0.0055307409878599875;
29;29;;0.0499;222;0.034482758620689655;Papagei;0.13249727371864775;0.09210526315789473;0.5;0.01271667224066937;
30;30;;15.0548;224;0.034482758620689655;Storch;0.12104689203925845;0.18421052631578946;0.375;0.009969486477133534;
31;31;;-9.0904;224;0.0;Drossel;0.022900763358778626;0.05263157894736842;0.5;0.007984765439905525;
32;32;;3.5367;224;0.034482758620689655;Schwalbe;0.08887677208287895;0.17105263157894737;0.625;0.006477202714908903;
33;33;;-3.7646;224;0.0;Kuckuck;0.13685932388222466;0.07894736842105263;0.5;0.005290674501568055;
34;34;;13.2317;224;0.0;Specht;0.10359869138495092;0.13157894736842105;0.375;0.004331783971919505;
35;35;;7.1984;225;0.034482758620689655;Sperling;0.14122137404580154;0.17105263157894737;0.625;0.003540845858003384;
36;36;;20.7563;222;0.0;Teekanne;0.0321701199563795;0.05263157894736842;0.625;0.15422451834913728;
37;37;;-2.6761;224;0.0;Tortenheber;0.0059978189749182115;0.0;1.0;0.08055728579026804;
38;38;;3.1654;224;0.0;Backform;0.0016357688113413304;0.05263157894736842;0.625;0.01846480943129252;
39;39;;-7.001;224;0.0;Schneebesen;0.016902944383860415;0.013157894736842105;1.0;0.025962179417763017;
40;40;;-1.9065;224;0.0;Gabel;0.7382769901853872;0.881578947368421;0.25;0.017071782160640325;
41;41;;6.2091;224;0.0;Kuchenform;0.003816793893129771;0.02631578947368421;0.875;0.008197519561747527;
42;42;;8.3682;225;0.0;Topf;0.520174482006543;0.5789473684210527;0.125;0.021852179310761947;
43;43;;4.2651;222;0.0;BÃ¼ffel;0.0866957470010905;0.19736842105263158;0.375;0.12433837813264614;
44;44;;-5.207999999999999;224;0.0;Nashorn;0.0485278080697928;0.039473684210526314;0.5;0.018420000756997883;
45;45;;0.9883;224;0.0;Panther;0.11504907306434024;0.2894736842105263;0.5;0.011763329431855369;
46;46;;10.3509;225;0.0;Gazelle;0.025081788440567066;0.14473684210526316;0.5;0.022529124057424504;
47;47;;13.8809;222;0.034482758620689655;Fahrrad;0.38386041439476554;0.05263157894736842;0.5;0.03364235137556531;
48;48;;17.6084;224;0.034482758620689655;Automobil;0.30861504907306436;0.09210526315789473;0.75;0.01873081028037445;
49;49;;14.9795;224;0.034482758620689655;Nachtzug;0.026717557251908396;0.05263157894736842;0.625;0.04887305574015532;
50;50;;-4.2169;224;0.0;FÃ¤hre;0.11559432933478735;0.4342105263157895;0.25;0.009845890950709339;
51;51;;3.1439999999999997;225;0.0;Kutsche;0.17829880043620502;0.4605263157894737;0.5;0.007772348290747781;
52;52;;-5.5322;222;0.06896551724137931;Schwalbe;0.08887677208287895;0.17105263157894737;0.625;0.009441863894232318;
53;53;;4.1614;224;0.06896551724137931;Sperling;0.14122137404580154;0.17105263157894737;0.625;0.007729144125151344;
54;54;;-7.8729;224;0.034482758620689655;Drossel;0.022900763358778626;0.05263157894736842;0.5;0.006410457812432015;
55;55;;19.5943;224;0.06896551724137931;Storch;0.12104689203925845;0.18421052631578946;0.375;0.005355656329957418;
56;56;;-3.4776;224;0.034482758620689655;Pinguin;0.010905125408942203;0.06578947368421052;0.5;0.004488904737551924;
57;57;;16.3697;225;0.034482758620689655;Elster;0.09378407851690294;0.3684210526315789;0.375;0.003762214513187284;
58;58;;-21.4209;222;0.034482758620689655;Backform;0.0016357688113413304;0.05263157894736842;0.625;0.014254972987194156;
59;59;;23.745;224;0.034482758620689655;Teekanne;0.0321701199563795;0.05263157894736842;0.625;0.027413651631155007;
60;60;;11.48;224;0.034482758620689655;Topf;0.520174482006543;0.5789473684210527;0.125;0.016840234405406215;
61;61;;13.2849;224;0.0;Tasse;0.7464558342420938;1.0;0.25;0.012408664597773632;
62;62;;20.312;224;0.034482758620689655;Tortenheber;0.0059978189749182115;0.0;1.0;0.019823908749222383;
63;63;;-0.5052;224;0.034482758620689655;Schneebesen;0.016902944383860415;0.013157894736842105;1.0;0.012411008067299027;
64;64;;6.9714;225;0.034482758620689655;Gabel;0.7382769901853872;0.881578947368421;0.25;0.009165297324439683;
65;65;;9.7087;223;0.0;Kopftuch;0.14285714285714285;0.02631578947368421;0.625;0.18744680361215044;
66;66;;10.7571;224;0.0;Strumpf;0.13195201744820065;0.09210526315789473;0.5;0.02919107760977772;
67;67;;8.996;224;0.0;Jackett;0.15267175572519084;0.13157894736842105;0.5;0.016253768129265243;
68;68;;-11.395;224;0.0;Bluse;0.3495092693565976;0.3684210526315789;0.25;0.011128171213658371;
69;69;;-14.9272;225;0.0;Handschuh;0.17938931297709923;0.09210526315789473;0.75;0.008304419630381985;
70;70;;-0.1671;222;0.0;Platane;0.010359869138495093;0.09210526315789473;0.5;0.13215661896185055;
71;71;;-24.2187;224;0.0;Fichte;0.48800436205016356;0.5657894736842105;0.375;0.02847174533701597;
72;72;;7.5538;224;0.0;Rotbuche;0.009269356597600873;0.039473684210526314;0.625;0.017369626238230608;
73;73;;5.2143;224;0.0;Zypresse;0.009269356597600873;0.039473684210526314;0.625;0.012490448452946282;
74;74;;11.9782;224;0.0;Pappel;0.04198473282442748;0.5;0.375;0.009628224765793206;
75;75;;0.8479;224;0.0;Esche;0.05343511450381679;0.6052631578947368;0.25;0.007696780588642059;
76;76;;8.2641;224;0.0;Ulme;0.025627044711014176;0.35526315789473684;0.125;0.006281854083542895;
77;77;;9.8388;225;0.0;Akazie;0.017448200654307525;0.013157894736842105;0.375;0.005188438370507265;
78;78;;-3.987;223;0.0;Savanne;0.020719738276990186;0.06578947368421052;0.5;0.45734299849713606;
79;79;;6.2254;224;0.0;Fluss;0.0539803707742639;0.25;0.25;0.17260920195933552;
80;80;;-7.3485;224;0.0;Strand;0.5354416575790621;0.15789473684210525;0.375;0.031166696483573026;
81;81;;21.8973;224;0.0;Salzsee;0.012540894220283533;0.02631578947368421;0.5;0.03549014989915043;
82;82;;-2.8369999999999997;224;0.0;Sumpf;0.2862595419847328;0.25;0.25;0.015726719086610257;
83;83;;14.2756;224;0.0;Schlucht;0.25572519083969464;0.15789473684210525;0.625;0.012306528701560421;
84;84;;-2.3881;224;0.0;Lagune;0.07906215921483097;0.09210526315789473;0.375;0.018211977089314223;
85;85;;-15.8471;225;0.0;Urwald;0.18865866957470012;0.14473684210526316;0.375;0.008221932026289246;
86;86;;35.4557;223;0.034482758620689655;Zypresse;0.009269356597600873;0.039473684210526314;0.625;0.009080863096202547;
87;87;;14.3126;224;0.034482758620689655;Ulme;0.025627044711014176;0.35526315789473684;0.125;0.00745232667953295;
88;88;;-3.4330000000000003;224;0.034482758620689655;Pappel;0.04198473282442748;0.5;0.375;0.006198010398805823;
89;89;;0.9057;224;0.034482758620689655;Esche;0.05343511450381679;0.6052631578947368;0.25;0.005195096597735683;
90;90;;21.5496;225;0.034482758620689655;Fichte;0.48800436205016356;0.5657894736842105;0.375;0.004370850511065486;
91;91;;12.0262;222;0.034482758620689655;Dreirad;0.010359869138495093;0.039473684210526314;0.5;0.04121058655976863;
92;92;;-2.8934;224;0.0;S-Bahn;0.09814612868047982;0.17105263157894737;0.375;0.07300266227233654;
93;93;;-1.3237;224;0.034482758620689655;FÃ¤hre;0.11559432933478735;0.4342105263157895;0.25;0.014177357006370728;
94;94;;-1.9854;224;0.034482758620689655;Motorrad;0.17938931297709923;0.10526315789473684;0.625;0.010592417431255182;
95;95;;-1.7306;224;0.034482758620689655;Kutsche;0.17829880043620502;0.4605263157894737;0.5;0.00832072419211086;
96;96;;-19.278;224;0.06896551724137931;Fahrrad;0.38386041439476554;0.05263157894736842;0.5;0.006721369280111126;
97;97;;-15.7868;224;0.06896551724137931;Automobil;0.30861504907306436;0.09210526315789473;0.75;0.005518071918995347;
98;98;;0.684;225;0.034482758620689655;Karren;0.27699018538713194;0.7236842105263158;0.375;0.004570887545480527;
99;99;;-10.5827;222;0.034482758620689655;BÃ¼ffel;0.0866957470010905;0.19736842105263158;0.375;0.11716010626097474;
