;seg;badseg;meanamp_ROI;standard;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;8.6441;223;0.0;Wirsing;0.025081788440567066;0.11842105263157894;0.5;0.11999411080790089;
2;2;;5.7502;224;0.0;Spinat;0.15921483097055616;0.15789473684210525;0.375;0.04858400328688592;
3;3;;-8.596;224;0.0;Zwiebel;0.346782988004362;0.11842105263157894;0.5;0.023932292833594673;
4;4;;2.4854;225;0.0;Kohlrabi;0.07742639040348964;0.02631578947368421;0.625;0.01585012256918126;
5;5;;-19.1674;222;0.0;SchÃ¼rze;0.31624863685932386;0.19736842105263158;0.5;0.0696173328897484;
6;6;;4.2353;224;0.0;Jeans;0.10905125408942203;0.42105263157894735;0.25;0.03156643470070294;
7;7;;12.5845;224;0.0;Jackett;0.15267175572519084;0.13157894736842105;0.5;0.01875601853538136;
8;8;;-33.1944;224;0.0;Strumpf;0.13195201744820065;0.09210526315789473;0.5;0.012434883849517162;
9;9;;3.9038;225;0.0;Bluse;0.3495092693565976;0.3684210526315789;0.25;0.008739329258702121;
10;10;;5.8285;222;0.034482758620689655;Wirsing;0.025081788440567066;0.11842105263157894;0.5;0.015975101403432057;
11;11;;17.7145;224;0.034482758620689655;Spinat;0.15921483097055616;0.15789473684210525;0.375;0.009302140154772551;
12;12;;13.9337;224;0.034482758620689655;Kohlrabi;0.07742639040348964;0.02631578947368421;0.625;0.008987484973393002;
13;13;;-3.8171;224;0.0;Spargel;0.1559432933478735;0.25;0.5;0.005401631744095309;
14;14;;9.3498;225;0.0;GrÃ¼nkohl;0.03544165757906216;0.02631578947368421;0.625;0.005646846698968858;
15;15;1.0;-162.9944;223;0.0;Savanne;0.020719738276990186;0.06578947368421052;0.5;0.06786732593529991;
16;16;;17.347;224;0.0;Salzsee;0.012540894220283533;0.02631578947368421;0.5;0.04424607291656616;
17;17;;17.1669;224;0.0;Lagune;0.07906215921483097;0.09210526315789473;0.375;0.023694593159217223;
18;18;;24.744;225;0.0;Urwald;0.18865866957470012;0.14473684210526316;0.375;0.012828665620673814;
19;19;;2.1105;222;0.0;Amboss;0.0;0.05263157894736842;0.375;0.023910809646993297;
20;20;;14.3953;224;0.0;Hammer;0.5310796074154853;0.8026315789473685;0.375;0.011134211880560204;
21;21;;7.4636;224;0.0;Rohrzange;0.0010905125408942203;0.0;0.75;0.00754706841234622;
22;22;;-0.7368;225;0.0;Axt;0.1941112322791712;0.5921052631578947;0.0;0.005636195643636263;
23;23;;-25.0811;222;0.0;Steppe;0.2039258451472192;0.21052631578947367;0.375;0.010964321932571708;
24;24;;-8.1455;224;0.0;Strand;0.5354416575790621;0.15789473684210525;0.375;0.008287249868199955;
25;25;;-11.5776;224;0.0;Sumpf;0.2862595419847328;0.25;0.25;0.006485600823073925;
26;26;;4.4658;224;0.0;Schlucht;0.25572519083969464;0.15789473684210525;0.625;0.005184498021770159;
27;27;;-8.4791;224;0.034482758620689655;Lagune;0.07906215921483097;0.09210526315789473;0.375;0.009896153310853887;
28;28;;-28.7086;225;0.034482758620689655;Urwald;0.18865866957470012;0.14473684210526316;0.375;0.0034816157397868225;
29;29;;3.7405;223;0.0;Ulme;0.025627044711014176;0.35526315789473684;0.125;0.03344480193734665;
30;30;;-14.964;224;0.0;Ahorn;0.028898582333696837;0.23684210526315788;0.25;0.01384499557387258;
31;31;;-8.0988;224;0.0;Fichte;0.48800436205016356;0.5657894736842105;0.375;0.009406811582663446;
32;32;;-8.1592;224;0.0;Eiche;0.20610687022900764;0.6842105263157895;0.25;0.007108210260134466;
33;33;;-6.2032;224;0.0;Rotbuche;0.009269356597600873;0.039473684210526314;0.625;0.005617675541189541;
34;34;;-10.5396;224;0.0;Esche;0.05343511450381679;0.6052631578947368;0.25;0.004545088246323564;
35;35;;-1.4249;225;0.0;Zypresse;0.009269356597600873;0.039473684210526314;0.625;0.0037258100491044215;
36;36;;-4.6613;223;0.034482758620689655;Salzsee;0.012540894220283533;0.02631578947368421;0.5;0.011758227972167705;
37;37;;0.02;224;0.0;Fluss;0.0539803707742639;0.25;0.25;0.008574653239525314;
38;38;;-1.4815;224;0.034482758620689655;Steppe;0.2039258451472192;0.21052631578947367;0.375;0.004423619961638499;
39;39;;-16.3645;225;0.0;Gebirge;0.7050163576881134;0.14473684210526316;0.5;0.0036914735680702074;
40;40;;-0.7935;222;0.034482758620689655;SchÃ¼rze;0.31624863685932386;0.19736842105263158;0.5;0.02064688262395469;
41;41;;-26.7188;224;0.0;Halstuch;0.06706652126499454;0.013157894736842105;0.625;0.012570759741747472;
42;42;;-5.1261;224;0.034482758620689655;Bluse;0.3495092693565976;0.3684210526315789;0.25;0.008994931911960439;
43;43;;-2.7912;224;0.0;Kittel;0.2677208287895311;0.6052631578947368;0.375;0.006901908796920202;
44;44;;8.1343;224;0.0;Kopftuch;0.14285714285714285;0.02631578947368421;0.625;0.005497722540346565;
