;seg;badseg;meanamp_ROI;standard;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;-20.8049;223;0.0;Ehebett;0.04525627044711014;0.05263157894736842;0.5;0.21499257535028918;
2;2;;-18.8488;224;0.0;Esstisch;0.0005452562704471102;0.0;0.625;0.07927643047071577;
3;3;;-3.7126;224;0.0;Regal;0.19193020719738277;0.5263157894736842;0.25;0.04026053233344539;
4;4;;3.5952;224;0.0;Hocker;0.1183206106870229;0.5394736842105263;0.375;0.03734741697803901;
5;5;;-4.5412;224;0.0;Truhe;0.1728462377317339;0.27631578947368424;0.25;0.016273829046463906;
6;6;;-5.9998;224;0.0;Lehnstuhl;0.17393675027262814;0.05263157894736842;0.75;0.016847468083931512;
7;7;;-3.1221;225;0.0;Kommode;0.1826608505997819;0.11842105263157894;0.5;0.00838692532451738;
8;8;;8.0554;223;0.0;Fahrrad;0.38386041439476554;0.05263157894736842;0.5;0.06317422631777277;
9;9;;-10.982999999999999;224;0.0;Nachtzug;0.026717557251908396;0.05263157894736842;0.625;0.048368710059256845;
10;10;;-3.4042;224;0.0;Dreirad;0.010359869138495093;0.039473684210526314;0.5;0.01730622461702126;
11;11;;-10.3522;225;0.0;Karren;0.27699018538713194;0.7236842105263158;0.375;0.011695082192918118;
12;12;;-14.458;222;0.0;Sumpf;0.2862595419847328;0.25;0.25;0.12390936674020991;
13;13;;7.2928;224;0.0;Gebirge;0.7050163576881134;0.14473684210526316;0.5;0.05153335161935144;
14;14;;-5.7786;224;0.0;Fluss;0.0539803707742639;0.25;0.25;0.05679399370384273;
15;15;;-5.1416;224;0.0;Strand;0.5354416575790621;0.15789473684210525;0.375;0.021560728777826544;
16;16;;7.5563;224;0.0;Steppe;0.2039258451472192;0.21052631578947367;0.375;0.015838412179719392;
17;17;;-13.0665;224;0.0;Salzsee;0.012540894220283533;0.02631578947368421;0.5;0.023064787038738307;
18;18;;-11.5197;224;0.0;Schlucht;0.25572519083969464;0.15789473684210525;0.625;0.009598542391698993;
19;19;;-17.1594;225;0.0;Savanne;0.020719738276990186;0.06578947368421052;0.5;0.007620671958296919;
20;20;;-1.7426;223;0.0;Fichte;0.48800436205016356;0.5657894736842105;0.375;0.13798253337273275;
21;21;;8.134;224;0.0;Eiche;0.20610687022900764;0.6842105263157895;0.25;0.050944443575348435;
22;22;;-5.1078;224;0.0;Ulme;0.025627044711014176;0.35526315789473684;0.125;0.03094000967206942;
23;23;;-17.7769;224;0.0;Ahorn;0.028898582333696837;0.23684210526315788;0.25;0.02177032337190054;
24;24;;-4.7978;224;0.0;Rotbuche;0.009269356597600873;0.039473684210526314;0.625;0.016418860865240217;
25;25;;-20.1438;224;0.0;Zypresse;0.009269356597600873;0.039473684210526314;0.625;0.01287802712362464;
26;26;;-6.6254;224;0.0;Pappel;0.04198473282442748;0.5;0.375;0.010349053903171156;
27;27;;-12.5065;225;0.0;Platane;0.010359869138495093;0.09210526315789473;0.5;0.008447976142296353;
28;28;;-9.1163;222;0.0;Amboss;0.0;0.05263157894736842;0.375;0.05060325590774641;
29;29;;-3.9376;224;0.0;Zollstock;0.024536532170119956;0.02631578947368421;0.75;0.01882588802258153;
30;30;;-8.8063;224;0.0;Axt;0.1941112322791712;0.5921052631578947;0.0;0.012290000370926197;
31;31;;-8.7962;224;0.0;MeiÃel;0.061613958560523444;0.25;0.375;0.00912064448163842;
32;32;;-5.0652;224;0.0;Schaufel;0.15976008724100327;0.05263157894736842;0.625;0.007135685120880012;
33;33;;-20.6957;224;0.0;Spachtel;0.025081788440567066;0.039473684210526314;0.625;0.005730955764136736;
34;34;;-4.718;225;0.0;Bohrer;0.07470010905125408;0.2631578947368421;0.375;0.004665138909226815;
35;35;;-7.622999999999999;223;0.034482758620689655;Hocker;0.1183206106870229;0.5394736842105263;0.375;0.03379215865504152;
36;36;;4.5843;224;0.034482758620689655;Esstisch;0.0005452562704471102;0.0;0.625;0.007844674731101323;
37;37;;9.1626;224;0.034482758620689655;Ehebett;0.04525627044711014;0.05263157894736842;0.5;0.005819056626608102;
38;38;;4.156000000000001;224;0.0;Schrank;0.6875681570338059;0.2894736842105263;0.5;0.004501516977266921;
39;39;;2.8042;225;0.034482758620689655;Kommode;0.1826608505997819;0.11842105263157894;0.5;0.003551837769874118;
40;40;;-4.5449;223;0.0;Teekanne;0.0321701199563795;0.05263157894736842;0.625;0.18191506104139282;
41;41;;-18.584;224;0.0;Backblech;0.008178844056706653;0.013157894736842105;0.75;0.028454870381550004;
42;42;;-6.0442;224;0.0;Backform;0.0016357688113413304;0.05263157894736842;0.625;0.01586534974952545;
43;43;;8.9731;224;0.0;Tortenheber;0.0059978189749182115;0.0;1.0;0.07565518082995315;
44;44;;-5.7578;224;0.0;Kuchenform;0.003816793893129771;0.02631578947368421;0.875;0.007902652498412816;
45;45;;3.6988;224;0.0;Schneebesen;0.016902944383860415;0.013157894736842105;1.0;0.02065864465133362;
46;46;;1.8429;224;0.0;Tasse;0.7464558342420938;1.0;0.25;0.0220443351894824;
47;47;;-3.5432;225;0.0;Gabel;0.7382769901853872;0.881578947368421;0.25;0.01212962894842635;
48;48;;-2.8381;223;0.0;SÃ¤ge;0.13140676117775354;0.5789473684210527;0.125;0.005394504466098537;
49;49;;4.1;224;0.034482758620689655;Schaufel;0.15976008724100327;0.05263157894736842;0.625;0.004022507690571285;
50;50;;7.1498;224;0.034482758620689655;Bohrer;0.07470010905125408;0.2631578947368421;0.375;0.0030790419559028307;
51;51;;-2.5769;224;0.034482758620689655;Axt;0.1941112322791712;0.5921052631578947;0.0;0.0023775800830864832;
52;52;;-0.2861;224;0.034482758620689655;Amboss;0.0;0.05263157894736842;0.375;0.001828350736068194;
53;53;;-9.7345;225;0.034482758620689655;MeiÃel;0.061613958560523444;0.25;0.375;0.001382462297514759;
54;54;;-11.4908;223;0.034482758620689655;Regal;0.19193020719738277;0.5263157894736842;0.25;0.005389427810014541;
55;55;;-3.0009;224;0.06896551724137931;Kommode;0.1826608505997819;0.11842105263157894;0.5;0.0038234928743754366;
56;56;;-9.3286;224;0.0;Sessel;1.0;0.5394736842105263;0.375;0.026882438973994057;
57;57;;-4.7258;224;0.06896551724137931;Esstisch;0.0005452562704471102;0.0;0.625;0.0021285518181072428;
58;58;;-8.6736;224;0.034482758620689655;Lehnstuhl;0.17393675027262814;0.05263157894736842;0.75;0.012246450742286473;
