;seg;badseg;meanamp_ROI;standard;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;14.3919;223;0.0;Schneebesen;0.016902944383860415;0.013157894736842105;1.0;0.14358681977073565;
2;2;;11.2669;224;0.0;Backblech;0.008178844056706653;0.013157894736842105;0.75;0.05828875925931279;
3;3;;-4.0015;224;0.0;Tasse;0.7464558342420938;1.0;0.25;0.03649827859025187;
4;4;;2.8344;225;0.0;Topf;0.520174482006543;0.5789473684210527;0.125;0.019888883988548794;
5;5;;-6.1463;223;0.0;Hocker;0.1183206106870229;0.5394736842105263;0.375;0.0535454858996096;
6;6;;6.5239;224;0.0;Sessel;1.0;0.5394736842105263;0.375;0.02558496562896389;
7;7;;14.7155;224;0.0;Esstisch;0.0005452562704471102;0.0;0.625;0.01413324768529733;
8;8;;5.3654;224;0.0;Lehnstuhl;0.17393675027262814;0.05263157894736842;0.75;0.011807643970783146;
9;9;;19.7046;224;0.0;Schrank;0.6875681570338059;0.2894736842105263;0.5;0.007296596914920117;
10;10;;4.2435;224;0.0;Truhe;0.1728462377317339;0.27631578947368424;0.25;0.005323294743228764;
11;11;;5.546;224;0.0;Ehebett;0.04525627044711014;0.05263157894736842;0.5;0.003939146816179206;
12;12;;0.8513;225;0.0;Couch;0.1717557251908397;0.34210526315789475;0.25;0.005252314435995177;
13;13;;6.6739999999999995;222;0.0;Schlucht;0.25572519083969464;0.15789473684210525;0.625;0.08684768948183666;
14;14;;18.379;224;0.0;Savanne;0.020719738276990186;0.06578947368421052;0.5;0.03556429669175685;
15;15;;8.8863;224;0.0;Gebirge;0.7050163576881134;0.14473684210526316;0.5;0.02143001904209783;
16;16;;7.8375;224;0.0;Urwald;0.18865866957470012;0.14473684210526316;0.375;0.014739015137891696;
17;17;;-5.9865;224;0.0;Sumpf;0.2862595419847328;0.25;0.25;0.010829907092451376;
18;18;;1.4781;225;0.0;Lagune;0.07906215921483097;0.09210526315789473;0.375;0.02844065573484323;
19;19;;24.2925;223;0.0;Fichte;0.48800436205016356;0.5657894736842105;0.375;0.08854049950970974;
20;20;;10.0975;224;0.0;Zypresse;0.009269356597600873;0.039473684210526314;0.625;0.03316768408719858;
21;21;;13.9167;224;0.0;Esche;0.05343511450381679;0.6052631578947368;0.25;0.020133936912786254;
22;22;;21.572;224;0.0;Ahorn;0.028898582333696837;0.23684210526315788;0.25;0.014138616583672135;
23;23;;11.6459;224;0.0;Akazie;0.017448200654307525;0.013157894736842105;0.375;0.010638336850472692;
24;24;;13.3308;224;0.0;Eiche;0.20610687022900764;0.6842105263157895;0.25;0.00832336599937931;
25;25;;10.7778;225;0.0;Rotbuche;0.009269356597600873;0.039473684210526314;0.625;0.006671056794496325;
26;26;;-7.5348;222;0.0;L̦ffel;0.6853871319520175;0.09210526315789473;0.375;0.03346598755517425;
27;27;;-15.2216;224;0.0;Tortenheber;0.0059978189749182115;0.0;1.0;0.018231720772832177;
28;28;;1.0935;224;0.0;Kuchenform;0.003816793893129771;0.02631578947368421;0.875;0.008672828463338113;
29;29;;15.2411;224;0.034482758620689655;Tasse;0.7464558342420938;1.0;0.25;0.01880022311825003;
