;seg;badseg;meanamp_ROI;standard;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;12.8758;223;0.0;Kartoffel;0.2050163576881134;0.05263157894736842;0.75;0.12984276526914518;
2;2;;-10.5966;224;0.0;Rotkohl;0.03816793893129771;0.06578947368421052;0.5;0.052633063661829134;
3;3;;-1.5242;224;0.0;Tomate;0.10141766630316248;0.07894736842105263;0.375;0.026115577664090114;
4;4;;9.652000000000001;225;0.0;Kohlrabi;0.07742639040348964;0.02631578947368421;0.625;0.017098719469388502;
5;5;;-14.6228;223;0.0;Pappel;0.04198473282442748;0.5;0.375;0.029220003048558384;
6;6;;-0.6873;224;0.0;Eiche;0.20610687022900764;0.6842105263157895;0.25;0.0148440008193151;
7;7;;-20.714000000000002;224;0.0;Fichte;0.48800436205016356;0.5657894736842105;0.375;0.00927717495723893;
8;8;;2.3363;225;0.0;Platane;0.010359869138495093;0.09210526315789473;0.5;0.006261216453858477;
9;9;;8.0208;222;0.0;Fahrrad;0.38386041439476554;0.05263157894736842;0.5;0.07819647090310879;
10;10;;23.4157;224;0.0;Automobil;0.30861504907306436;0.09210526315789473;0.75;0.03386542090072434;
11;11;;-11.4977;224;0.0;U-Bahn;0.0916030534351145;0.15789473684210525;0.375;0.033919812881549986;
12;12;;-8.9352;225;0.0;Kutsche;0.17829880043620502;0.4605263157894737;0.5;0.013988048797401969;
13;13;;-21.0296;222;0.0;GrÃ¼nkohl;0.03544165757906216;0.02631578947368421;0.625;0.012171600879273459;
14;14;;-16.0197;224;0.0;Spinat;0.15921483097055616;0.15789473684210525;0.375;0.005869306419846042;
15;15;;6.6339;224;0.034482758620689655;Rotkohl;0.03816793893129771;0.06578947368421052;0.5;0.007450863201585103;
16;16;;0.7944;225;0.034482758620689655;Tomate;0.10141766630316248;0.07894736842105263;0.375;0.0036527947546436965;
17;17;;-2.8448;222;0.0;Backblech;0.008178844056706653;0.013157894736842105;0.75;0.04564862696088176;
18;18;;4.0923;224;0.0;Tasse;0.7464558342420938;1.0;0.25;0.038873816162030866;
19;19;;6.2372;224;0.0;Backform;0.0016357688113413304;0.05263157894736842;0.625;0.013552590759204182;
20;20;;-5.327999999999999;225;0.0;Schneebesen;0.016902944383860415;0.013157894736842105;1.0;0.029558565717550025;
21;21;;-2.4808;223;0.0;Amboss;0.0;0.05263157894736842;0.375;0.02489996734026952;
22;22;;2.9936;224;0.0;Hammer;0.5310796074154853;0.8026315789473685;0.375;0.01050020621244393;
23;23;;4.7334;224;0.0;SÃ¤ge;0.13140676117775354;0.5789473684210527;0.125;0.006914286542592529;
24;24;;-2.4743;224;0.0;Spachtel;0.025081788440567066;0.039473684210526314;0.625;0.005095996201998069;
25;25;;2.2557;224;0.0;MeiÃel;0.061613958560523444;0.25;0.375;0.003933262372552157;
26;26;;0.2234;224;0.0;Zollstock;0.024536532170119956;0.02631578947368421;0.75;0.003101617879359898;
27;27;;-3.6972;225;0.0;Rohrzange;0.0010905125408942203;0.0;0.75;0.002467501296865131;
28;28;;13.7529;223;0.0;Sessel;1.0;0.5394736842105263;0.375;0.053090040930995376;
29;29;;-5.1538;224;0.0;Truhe;0.1728462377317339;0.27631578947368424;0.25;0.008657405416057543;
30;30;;4.0191;224;0.0;Lehnstuhl;0.17393675027262814;0.05263157894736842;0.75;0.013002060399432776;
31;31;;5.013;224;0.0;Regal;0.19193020719738277;0.5263157894736842;0.25;0.003588355691302451;
32;32;;-10.5009;225;0.0;Schrank;0.6875681570338059;0.2894736842105263;0.5;0.002636161588403851;
33;33;;4.963;223;0.0;Nachtzug;0.026717557251908396;0.05263157894736842;0.625;0.02796172752152915;
34;34;;11.9895;224;0.0;Dreirad;0.010359869138495093;0.039473684210526314;0.5;0.007802894880668808;
35;35;;3.8563;224;0.0;Karren;0.27699018538713194;0.7236842105263158;0.375;0.005444406993137951;
36;36;;0.7599;224;0.0;Motorrad;0.17938931297709923;0.10526315789473684;0.625;0.004032160748027132;
37;37;;4.7829;224;0.034482758620689655;Kutsche;0.17829880043620502;0.4605263157894737;0.5;0.0030804334937778875;
38;38;;11.0564;225;0.0;S-Bahn;0.09814612868047982;0.17105263157894737;0.375;0.009969919747624767;
39;39;;5.0296;223;0.0;Esstisch;0.0005452562704471102;0.0;0.625;0.0028182802134494415;
40;40;;13.2916;224;0.0;Couch;0.1717557251908397;0.34210526315789475;0.25;0.009084659300604342;
41;41;;4.1862;224;0.0;Ehebett;0.04525627044711014;0.05263157894736842;0.5;0.0015915711684530605;
42;42;;-3.9642;224;0.0;Kommode;0.1826608505997819;0.11842105263157894;0.5;0.0011899391036609335;
43;43;;6.5314;224;0.034482758620689655;Schrank;0.6875681570338059;0.2894736842105263;0.5;0.0008716317452393532;
44;44;;-4.5639;224;0.034482758620689655;Sessel;1.0;0.5394736842105263;0.375;0.0054224248667206825;
45;45;;-1.7204;224;0.034482758620689655;Truhe;0.1728462377317339;0.27631578947368424;0.25;0.00043793349635978313;
46;46;;11.6302;225;0.0;Hocker;0.1183206106870229;0.5394736842105263;0.375;0.0035888793181421625;
47;47;;-3.9712;222;0.034482758620689655;GrÃ¼nkohl;0.03544165757906216;0.02631578947368421;0.625;0.039153922816392024;
48;48;;4.8834;224;0.034482758620689655;Spinat;0.15921483097055616;0.15789473684210525;0.375;0.01713995686768421;
49;49;;3.9985;224;0.0;Zwiebel;0.346782988004362;0.11842105263157894;0.5;0.012256498449278152;
50;50;;5.0878;224;0.0;Paprika;0.18484187568157034;0.06578947368421052;0.5;0.00931243364117792;
51;51;;6.2145;225;0.034482758620689655;Kartoffel;0.2050163576881134;0.05263157894736842;0.75;0.007337371958726893;
52;52;;-6.4016;222;0.034482758620689655;Nachtzug;0.026717557251908396;0.05263157894736842;0.625;0.01423286507408676;
53;53;;6.8506;224;0.034482758620689655;U-Bahn;0.0916030534351145;0.15789473684210525;0.375;0.009066382902050646;
54;54;;-0.9989;224;0.034482758620689655;Motorrad;0.17938931297709923;0.10526315789473684;0.625;0.0035675594244506774;
55;55;;8.2374;225;0.034482758620689655;Karren;0.27699018538713194;0.7236842105263158;0.375;0.0028484570329394177;
56;56;;9.6643;222;0.034482758620689655;Kohlrabi;0.07742639040348964;0.02631578947368421;0.625;0.016642228095764895;
57;57;;1.3734;224;0.06896551724137931;Rotkohl;0.03816793893129771;0.06578947368421052;0.5;0.011265980622963962;
58;58;;-5.6865;224;0.06896551724137931;Kartoffel;0.2050163576881134;0.05263157894736842;0.75;0.005512818950158712;
59;59;;-4.3535;224;0.06896551724137931;Spinat;0.15921483097055616;0.15789473684210525;0.375;0.0045701620057369855;
60;60;;1.6445;224;0.06896551724137931;Tomate;0.10141766630316248;0.07894736842105263;0.375;0.003819017769587861;
61;61;;-5.3517;225;0.06896551724137931;GrÃ¼nkohl;0.03544165757906216;0.02631578947368421;0.625;0.006851384169864872;
62;62;;-4.9855;222;0.06896551724137931;Sessel;1.0;0.5394736842105263;0.375;0.009286296254062245;
63;63;;12.785;224;0.034482758620689655;Kommode;0.1826608505997819;0.11842105263157894;0.5;0.0029621389232528765;
64;64;;4.508;224;0.034482758620689655;Esstisch;0.0005452562704471102;0.0;0.625;0.002434792855349146;
65;65;;6.3773;224;0.034482758620689655;Hocker;0.1183206106870229;0.5394736842105263;0.375;0.006011439409458993;
66;66;;3.8912;224;0.034482758620689655;Regal;0.19193020719738277;0.5263157894736842;0.25;0.0016933133139271231;
67;67;;-3.3628;224;0.06896551724137931;Schrank;0.6875681570338059;0.2894736842105263;0.5;0.001389104568713102;
68;68;;-2.0277;225;0.034482758620689655;Ehebett;0.04525627044711014;0.05263157894736842;0.5;0.0011266146649127815;
69;69;;11.1957;223;0.0;Kuchenform;0.003816793893129771;0.02631578947368421;0.875;0.04223351634742121;
70;70;;1.8938;224;0.0;LÃ¶ffel;0.6853871319520175;0.09210526315789473;0.375;0.05491674938607907;
71;71;;3.6259;224;0.0;Topf;0.520174482006543;0.5789473684210527;0.125;0.05131661915200214;
72;72;;13.7071;225;0.034482758620689655;Tasse;0.7464558342420938;1.0;0.25;0.014755531714179862;
73;73;;1.0667;223;0.06896551724137931;Regal;0.19193020719738277;0.5263157894736842;0.25;0.0010666848582857325;
74;74;;8.1498;224;0.06896551724137931;Kommode;0.1826608505997819;0.11842105263157894;0.5;0.0008317496088592108;
75;75;;6.2966;224;0.06896551724137931;Truhe;0.1728462377317339;0.27631578947368424;0.25;0.0006280887171899783;
76;76;;8.0387;224;0.06896551724137931;Ehebett;0.04525627044711014;0.05263157894736842;0.5;0.00044930536780115704;
77;77;;7.5592;225;0.034482758620689655;Lehnstuhl;0.17393675027262814;0.05263157894736842;0.75;0.005450749493916901;
78;78;;15.1188;223;0.0;Teekanne;0.0321701199563795;0.05263157894736842;0.625;0.012119935305935439;
79;79;;4.6757;224;0.034482758620689655;Topf;0.520174482006543;0.5789473684210527;0.125;0.008244981557721175;
80;80;;4.0117;224;0.06896551724137931;Tasse;0.7464558342420938;1.0;0.25;0.006120992772909397;
81;81;;-3.0557;224;0.034482758620689655;Backblech;0.008178844056706653;0.013157894736842105;0.75;0.0027903247039784964;
82;82;;1.7494;224;0.034482758620689655;Schneebesen;0.016902944383860415;0.013157894736842105;1.0;0.0159127998668092;
83;83;;5.284;224;0.034482758620689655;Backform;0.0016357688113413304;0.05263157894736842;0.625;0.00180176740951604;
84;84;;-13.8308;224;0.0;Tortenheber;0.0059978189749182115;0.0;1.0;0.007732690745602368;
85;85;;0.8028;225;0.0;Gabel;0.7382769901853872;0.881578947368421;0.25;0.005009038940340471;
86;86;;5.0869;223;0.0;Pullover;0.23336968375136313;0.07894736842105263;0.625;0.170223042774274;
87;87;;7.5549;224;0.0;Jeans;0.10905125408942203;0.42105263157894735;0.25;0.018784714538480574;
88;88;;8.7585;224;0.0;Kittel;0.2677208287895311;0.6052631578947368;0.375;0.009972929040482728;
89;89;;-6.7922;224;0.0;Kopftuch;0.14285714285714285;0.02631578947368421;0.625;0.00658423002895305;
90;90;;-3.9446;224;0.0;Halstuch;0.06706652126499454;0.013157894736842105;0.625;0.0047627838737058755;
91;91;;4.4755;224;0.0;SchÃ¼rze;0.31624863685932386;0.19736842105263158;0.5;0.0036108810129081214;
92;92;;6.5984;225;0.0;Handschuh;0.17938931297709923;0.09210526315789473;0.75;0.0028083492241120114;
93;93;;4.0702;222;0.0;Wirsing;0.025081788440567066;0.11842105263157894;0.5;0.03826962660547863;
94;94;;15.0025;224;0.10344827586206896;Kartoffel;0.2050163576881134;0.05263157894736842;0.75;0.016895105779640648;
95;95;;20.905;224;0.10344827586206896;Tomate;0.10141766630316248;0.07894736842105263;0.375;0.012262193434257768;
96;96;;19.0341;224;0.06896551724137931;Kohlrabi;0.07742639040348964;0.02631578947368421;0.625;0.015746494929679545;
97;97;;-3.1923;225;0.10344827586206896;Spinat;0.15921483097055616;0.15789473684210525;0.375;0.007536247875926853;
98;98;;-1.2612;222;0.0;Bluse;0.3495092693565976;0.3684210526315789;0.25;0.003964795766702004;
99;99;;-5.4082;224;0.0;Strumpf;0.13195201744820065;0.09210526315789473;0.5;0.0031761685217873213;
100;100;;3.8021;224;0.034482758620689655;Handschuh;0.17938931297709923;0.09210526315789473;0.75;0.0025778062497932536;
101;101;;1.8306;224;0.034482758620689655;Pullover;0.23336968375136313;0.07894736842105263;0.625;0.002104477026343019;
102;102;;1.631;224;0.034482758620689655;SchÃ¼rze;0.31624863685932386;0.19736842105263158;0.5;0.0017183534247881204;
103;103;;12.0224;224;0.034482758620689655;Jeans;0.10905125408942203;0.42105263157894735;0.25;0.0013959008014877636;
