;seg;badseg;meanamp_ROI;standard;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;-7.2839;223;0.0;Spinat;0.15921483097055616;0.15789473684210525;0.375;0.14560381601038336;
2;2;;-5.9674;224;0.0;Spargel;0.1559432933478735;0.25;0.5;0.0536168982291619;
3;3;;55.3745;224;0.0;Rotkohl;0.03816793893129771;0.06578947368421052;0.5;0.03494129431836336;
4;4;;-24.6542;224;0.0;Kohlrabi;0.07742639040348964;0.02631578947368421;0.625;0.01904410149868676;
5;5;;-19.1576;224;0.0;Kartoffel;0.2050163576881134;0.05263157894736842;0.75;0.012145634034680775;
6;6;;3.7314;225;0.0;Tomate;0.10141766630316248;0.07894736842105263;0.375;0.00800848096830847;
7;7;;11.3311;223;0.0;Elefant;0.1663031624863686;0.10526315789473684;0.5;0.06624024896114646;
8;8;;8.1444;224;0.0;Panther;0.11504907306434024;0.2894736842105263;0.5;0.029431791866086538;
9;9;;0.7513;224;0.0;Maultier;0.06924754634678298;0.11842105263157894;0.625;0.017622614580824196;
10;10;;7.7535;225;0.0;Giraffe;0.025627044711014176;0.06578947368421052;0.5;0.02627619916756402;
11;11;;-25.5017;223;0.0;Wirsing;0.025081788440567066;0.11842105263157894;0.5;0.01096137182700084;
12;12;;-16.7615;224;0.034482758620689655;Kartoffel;0.2050163576881134;0.05263157894736842;0.75;0.005293826403993844;
13;13;;-4.7083;224;0.034482758620689655;Tomate;0.10141766630316248;0.07894736842105263;0.375;0.003996726465126551;
14;14;;17.1538;224;0.034482758620689655;Spargel;0.1559432933478735;0.25;0.5;0.003024348052631913;
15;15;;-1.3871;225;0.034482758620689655;Kohlrabi;0.07742639040348964;0.02631578947368421;0.625;0.00569104922474768;
16;16;;1.547;222;0.0;Kommode;0.1826608505997819;0.11842105263157894;0.5;0.08193339831998045;
17;17;;-16.7077;224;0.0;Esstisch;0.0005452562704471102;0.0;0.625;0.03263577875186397;
18;18;;-19.5166;224;0.0;Schrank;0.6875681570338059;0.2894736842105263;0.5;0.01982902737392927;
19;19;;10.3801;224;0.0;Regal;0.19193020719738277;0.5263157894736842;0.25;0.013778462412249854;
20;20;;-9.1339;225;0.0;Sessel;1.0;0.5394736842105263;0.375;0.0322866178361605;
21;21;;3.7347;223;0.0;SchÃ¼rze;0.31624863685932386;0.19736842105263158;0.5;0.05258019341404704;
22;22;;11.6773;224;0.0;Bluse;0.3495092693565976;0.3684210526315789;0.25;0.02078845314136646;
23;23;;-34.5615;224;0.0;Handschuh;0.17938931297709923;0.09210526315789473;0.75;0.013210689984825875;
