;seg;badseg;meanamp_ROI;standard;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;-37.1171;223;0.0;Spachtel;0.025081788440567066;0.039473684210526314;0.625;0.1140321279035356;
2;2;;-9.1426;224;0.0;Zollstock;0.024536532170119956;0.02631578947368421;0.75;0.04211226643836872;
3;3;;-0.307;224;0.0;Schaufel;0.15976008724100327;0.05263157894736842;0.625;0.021436627652272593;
4;4;;-3.1710000000000003;224;0.0;MeiÃel;0.061613958560523444;0.25;0.375;0.012664754653027584;
5;5;;-28.6542;225;0.0;Amboss;0.0;0.05263157894736842;0.375;0.008132445554919435;
6;6;;-23.0089;223;0.0;Kittel;0.2677208287895311;0.6052631578947368;0.375;0.032008115260342584;
7;7;;25.9388;224;0.0;Halstuch;0.06706652126499454;0.013157894736842105;0.625;0.015018504481431662;
8;8;;0.8842;224;0.0;Pullover;0.23336968375136313;0.07894736842105263;0.625;0.009184415600539328;
9;9;;11.8567;224;0.0;SchÃ¼rze;0.31624863685932386;0.19736842105263158;0.5;0.006203867392646718;
10;10;;-17.7059;224;0.0;Handschuh;0.17938931297709923;0.09210526315789473;0.75;0.0044015832483636904;
11;11;;-10.1957;225;0.0;Kopftuch;0.14285714285714285;0.02631578947368421;0.625;0.003203987682128378;
12;12;;-6.9682;222;0.0;GrÃ¼nkohl;0.03544165757906216;0.02631578947368421;0.625;0.0787046743956539;
13;13;;12.3663;224;0.0;Rotkohl;0.03816793893129771;0.06578947368421052;0.5;0.03266327736060257;
14;14;;-11.4664;224;0.0;Tomate;0.10141766630316248;0.07894736842105263;0.375;0.01699716954559112;
15;15;;-1.3358;224;0.0;Wirsing;0.025081788440567066;0.11842105263157894;0.5;0.014715568078026584;
16;16;;4.0855;224;0.0;Zwiebel;0.346782988004362;0.11842105263157894;0.5;0.00878121034436699;
17;17;;-19.6121;224;0.0;Kohlrabi;0.07742639040348964;0.02631578947368421;0.625;0.008808910485714963;
18;18;;-6.3852;225;0.0;Kartoffel;0.2050163576881134;0.05263157894736842;0.75;0.005410430016392933;
19;19;;0.3379;222;0.0;Motorrad;0.17938931297709923;0.10526315789473684;0.625;0.037529716988197855;
20;20;;-12.4155;224;0.0;Fahrrad;0.38386041439476554;0.05263157894736842;0.5;0.015110260762125967;
21;21;;-15.0181;224;0.0;Dreirad;0.010359869138495093;0.039473684210526314;0.5;0.009584603772789246;
22;22;;8.0098;224;0.0;Automobil;0.30861504907306436;0.09210526315789473;0.75;0.006921499739954009;
23;23;;-14.6532;224;0.0;FÃ¤hre;0.11559432933478735;0.4342105263157895;0.25;0.0053005636832024385;
24;24;;-1.9749;224;0.0;Nachtzug;0.026717557251908396;0.05263157894736842;0.625;0.02406715265429069;
25;25;;-8.0925;224;0.0;Karren;0.27699018538713194;0.7236842105263158;0.375;0.003419644418386806;
26;26;;10.1492;225;0.0;S-Bahn;0.09814612868047982;0.17105263157894737;0.375;0.009362845219803833;
27;27;;-5.2146;222;0.0;Ahorn;0.028898582333696837;0.23684210526315788;0.25;0.02940950764870304;
28;28;;-12.8169;224;0.0;Platane;0.010359869138495093;0.09210526315789473;0.5;0.01241605325633321;
