;seg;badseg;meanamp_ROI;standard;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;6.8765;223;0.0;Hammer;0.5310796074154853;0.8026315789473685;0.375;0.1212609254934788;
2;2;;15.8048;224;0.0;Schaufel;0.15976008724100327;0.05263157894736842;0.625;0.04469372287373458;
3;3;;0.4736;224;0.0;Rohrzange;0.0010905125408942203;0.0;0.75;0.022682058891395036;
4;4;;-5.5382;224;0.0;Bohrer;0.07470010905125408;0.2631578947368421;0.375;0.013343362130790841;
5;5;;-23.2236;224;0.0;Amboss;0.0;0.05263157894736842;0.375;0.008518182799512056;
6;6;;4.4051;225;0.0;Spachtel;0.025081788440567066;0.039473684210526314;0.625;0.005703124267261224;
7;7;;-3.5946;223;0.0;Kittel;0.2677208287895311;0.6052631578947368;0.375;0.03426791415143452;
8;8;;-22.2697;224;0.0;Halstuch;0.06706652126499454;0.013157894736842105;0.625;0.015520094410763147;
9;9;;1.8567;224;0.0;SchÃ¼rze;0.31624863685932386;0.19736842105263158;0.5;0.009357729277680936;
10;10;;30.5737;224;0.0;Jeans;0.10905125408942203;0.42105263157894735;0.25;0.006264352356857628;
11;11;;13.2247;224;0.0;Jackett;0.15267175572519084;0.13157894736842105;0.5;0.004407960516954314;
12;12;;-4.329;224;0.0;Pullover;0.23336968375136313;0.07894736842105263;0.625;0.0031775820418377928;
13;13;;-17.2479;225;0.0;Bluse;0.3495092693565976;0.3684210526315789;0.25;0.0023086427024033994;
14;14;;-27.6606;223;0.0;Automobil;0.30861504907306436;0.09210526315789473;0.75;0.03236307569182505;
15;15;;0.6664;224;0.0;Motorrad;0.17938931297709923;0.10526315789473684;0.625;0.01360170737937232;
16;16;;-0.9471;224;0.0;Kutsche;0.17829880043620502;0.4605263157894737;0.5;0.008330927130258835;
17;17;;-4.4996;225;0.0;U-Bahn;0.0916030534351145;0.15789473684210525;0.375;0.022131197515257137;
18;18;;-21.2145;222;0.0;Akazie;0.017448200654307525;0.013157894736842105;0.375;0.08688932765928001;
19;19;;34.61;224;0.0;Platane;0.010359869138495093;0.09210526315789473;0.5;0.03172381954275733;
20;20;;4.6268;224;0.0;Eiche;0.20610687022900764;0.6842105263157895;0.25;0.01868415286435484;
21;21;;10.1281;224;0.0;Ahorn;0.028898582333696837;0.23684210526315788;0.25;0.012794486617894563;
22;22;;2.531;224;0.0;Ulme;0.025627044711014176;0.35526315789473684;0.125;0.009427028956968989;
23;23;;-6.6315;224;0.0;Pappel;0.04198473282442748;0.5;0.375;0.007244326487195855;
24;24;;-16.762999999999998;224;0.0;Zypresse;0.009269356597600873;0.039473684210526314;0.625;0.005714887267891614;
25;25;;-10.03;225;0.0;Esche;0.05343511450381679;0.6052631578947368;0.25;0.004584865860771609;
26;26;;12.3215;222;0.034482758620689655;U-Bahn;0.0916030534351145;0.15789473684210525;0.375;0.017409575703519215;
27;27;;-1.3554;224;0.0;Fahrrad;0.38386041439476554;0.05263157894736842;0.5;0.006385154231209151;
28;28;;-11.4261;224;0.0;Dreirad;0.010359869138495093;0.039473684210526314;0.5;0.004981030815848931;
29;29;;8.3721;224;0.0;Nachtzug;0.026717557251908396;0.05263157894736842;0.625;0.009015963322396582;
30;30;;13.8879;225;0.0;FÃ¤hre;0.11559432933478735;0.4342105263157895;0.25;0.0032764190379280336;
31;31;;5.4557;223;0.0;Truhe;0.1728462377317339;0.27631578947368424;0.25;0.02816955903693183;
32;32;;-3.1891;224;0.0;Couch;0.1717557251908397;0.34210526315789475;0.25;0.03590298082695211;
33;33;;-17.1461;224;0.0;Schrank;0.6875681570338059;0.2894736842105263;0.5;0.005238405075691403;
34;34;;-7.327999999999999;225;0.0;Lehnstuhl;0.17393675027262814;0.05263157894736842;0.75;0.011333002352399705;
35;35;;18.3691;222;0.034482758620689655;Esche;0.05343511450381679;0.6052631578947368;0.25;0.008511559655518315;
36;36;;20.6758;224;0.034482758620689655;Zypresse;0.009269356597600873;0.039473684210526314;0.625;0.006720410587690994;
37;37;;-6.0796;224;0.034482758620689655;Pappel;0.04198473282442748;0.5;0.375;0.005424962474697627;
38;38;;-1.8348;225;0.034482758620689655;Ahorn;0.028898582333696837;0.23684210526315788;0.25;0.004443934426902258;
39;39;;1.8014;223;0.0;Papagei;0.13249727371864775;0.09210526315789473;0.5;0.102198528965882;
40;40;;-6.3807;224;0.0;Drossel;0.022900763358778626;0.05263157894736842;0.5;0.02549847090487632;
41;41;;-1.594;224;0.0;Storch;0.12104689203925845;0.18421052631578946;0.375;0.01475679906869799;
42;42;;16.8923;224;0.0;Pelikan;0.026172300981461286;0.15789473684210525;0.5;0.01027837075666963;
43;43;;13.7253;224;0.0;Specht;0.10359869138495092;0.13157894736842105;0.375;0.0077651530472121;
44;44;;-11.024000000000001;224;0.0;Elster;0.09378407851690294;0.3684210526315789;0.375;0.006130442848020541;
45;45;;3.5131;224;0.0;Pinguin;0.010905125408942203;0.06578947368421052;0.5;0.004969406701414912;
