;seg;badseg;meanamp_ROI;standard;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;63.3643;223;0.0;Backblech;0.008178844056706653;0.013157894736842105;0.75;0.121810503336327;
2;2;;57.8656;224;0.0;Tasse;0.7464558342420938;1.0;0.25;0.049563444950757304;
3;3;;42.8225;224;0.0;Backform;0.0016357688113413304;0.05263157894736842;0.625;0.024750366811161925;
4;4;;19.3377;224;0.0;Gabel;0.7382769901853872;0.881578947368421;0.25;0.022233810555278174;
5;5;;26.0966;224;0.0;Schneebesen;0.016902944383860415;0.013157894736842105;1.0;0.012507947721443449;
6;6;1.0;-167.0855;224;0.0;Kuchenform;0.003816793893129771;0.02631578947368421;0.875;0.007425931576934298;
7;7;;-0.7969;224;0.0;Tortenheber;0.0059978189749182115;0.0;1.0;0.00663351323490391;
8;8;1.0;-142.5324;225;0.0;LÃ¶ffel;0.6853871319520175;0.09210526315789473;0.375;0.004587035834416362;
9;9;;105.2316;222;0.0;Storch;0.12104689203925845;0.18421052631578946;0.375;0.09511506909293506;
10;10;;37.5412;224;0.0;Specht;0.10359869138495092;0.13157894736842105;0.375;0.04056545237945728;
11;11;;15.2797;224;0.0;Elster;0.09378407851690294;0.3684210526315789;0.375;0.024248498641711975;
12;12;;-0.2187;225;0.0;Schwalbe;0.08887677208287895;0.17105263157894737;0.625;0.016474576492756375;
13;13;;19.8738;223;0.0;Schlucht;0.25572519083969464;0.15789473684210525;0.625;0.06398811574404345;
14;14;1.0;-143.5235;224;0.0;Lagune;0.07906215921483097;0.09210526315789473;0.375;0.04277673321582801;
15;15;;-15.4538;224;0.0;Steppe;0.2039258451472192;0.21052631578947367;0.375;0.01802410372079515;
16;16;;-18.1475;224;0.0;Savanne;0.020719738276990186;0.06578947368421052;0.5;0.012905657107464288;
17;17;;50.5752;224;0.0;Gebirge;0.7050163576881134;0.14473684210526316;0.5;0.009800085019268318;
18;18;;28.8212;224;0.0;Sumpf;0.2862595419847328;0.25;0.25;0.007702262491209139;
19;19;;29.9248;225;0.0;Strand;0.5354416575790621;0.15789473684210525;0.375;0.0061883390063921725;
20;20;;29.1151;223;0.0;Kohlrabi;0.07742639040348964;0.02631578947368421;0.625;0.0647688955146542;
21;21;1.0;57.0323;224;0.0;Wirsing;0.025081788440567066;0.11842105263157894;0.5;0.026308196590315993;
22;22;1.0;-474.8032;224;0.0;Kartoffel;0.2050163576881134;0.05263157894736842;0.75;0.013300254175362526;
23;23;;61.5081;224;0.0;Spinat;0.15921483097055616;0.15789473684210525;0.375;0.009875601470747201;
24;24;;83.6116;224;0.0;GrÃ¼nkohl;0.03544165757906216;0.02631578947368421;0.625;0.011776411796887454;
25;25;;40.9939;225;0.0;Spargel;0.1559432933478735;0.25;0.5;0.006315533641751322;
26;26;;19.6945;223;0.0;Rotbuche;0.009269356597600873;0.039473684210526314;0.625;0.027100836025841384;
27;27;;5.8784;224;0.0;Esche;0.05343511450381679;0.6052631578947368;0.25;0.010597281594013302;
28;28;;19.2926;224;0.0;Eiche;0.20610687022900764;0.6842105263157895;0.25;0.00705565014380263;
29;29;;32.4914;224;0.0;Akazie;0.017448200654307525;0.013157894736842105;0.375;0.005323744281093338;
30;30;;-144.1219;224;0.0;Ulme;0.025627044711014176;0.35526315789473684;0.125;0.004231159561072554;
31;31;;22.0967;225;0.0;Ahorn;0.028898582333696837;0.23684210526315788;0.25;0.003452444050411234;
32;32;;-6.0548;223;0.0;Paprika;0.18484187568157034;0.06578947368421052;0.5;0.0035945117034297787;
33;33;;6.3019;224;0.0;Tomate;0.10141766630316248;0.07894736842105263;0.375;0.0029268841521497653;
34;34;;-10.3199;224;0.0;Zwiebel;0.346782988004362;0.11842105263157894;0.5;0.002413782752387634;
35;35;;-37.429;224;0.034482758620689655;Kohlrabi;0.07742639040348964;0.02631578947368421;0.625;0.0068889268576699135;
36;36;;22.1603;225;0.034482758620689655;Kartoffel;0.2050163576881134;0.05263157894736842;0.75;0.0017107635820101763;
37;37;;4.779;223;0.034482758620689655;Steppe;0.2039258451472192;0.21052631578947367;0.375;0.01765744427477228;
38;38;;-25.7667;224;0.0;Salzsee;0.012540894220283533;0.02631578947368421;0.5;0.029286209264395395;
39;39;;-2.6297;224;0.034482758620689655;Strand;0.5354416575790621;0.15789473684210525;0.375;0.010334103816374843;
40;40;;-3.3511;225;0.034482758620689655;Sumpf;0.2862595419847328;0.25;0.25;0.008356228511033504;
41;41;1.0;-160.2025;223;0.0;Elefant;0.1663031624863686;0.10526315789473684;0.5;0.05412380114348439;
42;42;;43.6918;224;0.0;Maultier;0.06924754634678298;0.11842105263157894;0.625;0.018811654783162105;
43;43;;10.8018;224;0.0;Giraffe;0.025627044711014176;0.06578947368421052;0.5;0.04876053024402322;
44;44;;9.8691;225;0.0;Schwein;0.5327153762268266;0.40789473684210525;0.5;0.00882445020669645;
45;45;;-2.845;223;0.034482758620689655;Savanne;0.020719738276990186;0.06578947368421052;0.5;0.009191795118346242;
46;46;;6.8776;224;0.0;Urwald;0.18865866957470012;0.14473684210526316;0.375;0.007549203096095126;
47;47;;-8.927;224;0.034482758620689655;Gebirge;0.7050163576881134;0.14473684210526316;0.5;0.006309993486999125;
48;48;;9.4288;224;0.034482758620689655;Lagune;0.07906215921483097;0.09210526315789473;0.375;0.01473578248262567;
49;49;;-11.5371;224;0.06896551724137931;Strand;0.5354416575790621;0.15789473684210525;0.375;0.004594241110173891;
50;50;;5.1889;224;0.034482758620689655;Salzsee;0.012540894220283533;0.02631578947368421;0.5;0.008957013892005221;
51;51;;-0.6411;224;0.06896551724137931;Sumpf;0.2862595419847328;0.25;0.25;0.003449691517621101;
52;52;;-5.8397;225;0.034482758620689655;Schlucht;0.25572519083969464;0.15789473684210525;0.625;0.0029893719959816272;
53;53;;10.4443;222;0.0;Bohrer;0.07470010905125408;0.2631578947368421;0.375;0.05962923758838054;
54;54;;-38.7893;224;0.0;Rohrzange;0.0010905125408942203;0.0;0.75;0.015979773645196437;
55;55;;24.2187;224;0.0;Spachtel;0.025081788440567066;0.039473684210526314;0.625;0.010043552571166344;
56;56;;7.5998;225;0.0;SÃ¤ge;0.13140676117775354;0.5789473684210527;0.125;0.007372247789252458;
57;57;;3.0528;223;0.0;Truhe;0.1728462377317339;0.27631578947368424;0.25;0.05361133540155245;
58;58;;27.5722;224;0.0;Regal;0.19193020719738277;0.5263157894736842;0.25;0.011415038863290929;
59;59;;-2.3232;224;0.0;Lehnstuhl;0.17393675027262814;0.05263157894736842;0.75;0.05899098504132318;
