;seg;badseg;meanamp_ROI;standard;wordreps;word.y;Typefrequenz_absolut;Nachbarn_mittel_absolut;Typelaenge_Zeichen;baysur;prederr
1;1;;10.0864;223;0.0;Kuchenform;0.003816793893129771;0.02631578947368421;0.875;0.14858558933054383;
2;2;;9.7716;224;0.0;Topf;0.520174482006543;0.5789473684210527;0.125;0.06028746183658601;
3;3;;9.5369;224;0.0;Tortenheber;0.0059978189749182115;0.0;1.0;0.03788647409523544;
4;4;;18.5585;224;0.0;Gabel;0.7382769901853872;0.881578947368421;0.25;0.020608809148322554;
5;5;;-31.2363;224;0.0;Schneebesen;0.016902944383860415;0.013157894736842105;1.0;0.012821075848102131;
6;6;;-7.3128;224;0.0;LÃ¶ffel;0.6853871319520175;0.09210526315789473;0.375;0.008513142534719222;
7;7;;31.2082;224;0.0;Backblech;0.008178844056706653;0.013157894736842105;0.75;0.008324369507117442;
8;8;;55.6324;225;0.0;Tasse;0.7464558342420938;1.0;0.25;0.011529697008735108;
9;9;;38.6915;223;0.0;FÃ¤hre;0.11559432933478735;0.4342105263157895;0.25;0.06014654825935838;
10;10;;0.1621;224;0.0;Automobil;0.30861504907306436;0.09210526315789473;0.75;0.02618757230365378;
11;11;;46.1841;224;0.0;Motorrad;0.17938931297709923;0.10526315789473684;0.625;0.015764018399544756;
12;12;;-60.81399999999999;224;0.0;Dreirad;0.010359869138495093;0.039473684210526314;0.5;0.01067447163991977;
13;13;;-13.1724;224;0.0;Kutsche;0.17829880043620502;0.4605263157894737;0.5;0.0076642749023482235;
14;14;;-24.0235;224;0.0;U-Bahn;0.0916030534351145;0.15789473684210525;0.375;0.02343991747859368;
15;15;;41.8182;224;0.0;Nachtzug;0.026717557251908396;0.05263157894736842;0.625;0.011132318970952106;
16;16;;39.7772;225;0.0;S-Bahn;0.09814612868047982;0.17105263157894737;0.375;0.00729258751310171;
17;17;;4.8477;222;0.0;Sumpf;0.2862595419847328;0.25;0.25;0.10485674093018472;
18;18;;22.098000000000003;224;0.0;Strand;0.5354416575790621;0.15789473684210525;0.375;0.03999758863755703;
19;19;;40.5159;224;0.0;Lagune;0.07906215921483097;0.09210526315789473;0.375;0.04569889399749768;
20;20;;43.2777;224;0.0;Fluss;0.0539803707742639;0.25;0.25;0.02424185844975593;
21;21;;-16.7555;224;0.0;Gebirge;0.7050163576881134;0.14473684210526316;0.5;0.012530200467501832;
22;22;;33.4618;225;0.0;Schlucht;0.25572519083969464;0.15789473684210525;0.625;0.009712949650313331;
23;23;;17.1872;222;0.0;Schrank;0.6875681570338059;0.2894736842105263;0.5;0.02879174300958591;
24;24;;10.4164;224;0.0;Ehebett;0.04525627044711014;0.05263157894736842;0.5;0.011171802188948414;
25;25;;13.7112;224;0.0;Esstisch;0.0005452562704471102;0.0;0.625;0.007177620791199982;
26;26;;1.857;224;0.0;Truhe;0.1728462377317339;0.27631578947368424;0.25;0.005235364339666965;
27;27;;26.7226;224;0.0;Sessel;1.0;0.5394736842105263;0.375;0.032662425874527175;
